ret_S1BM1E1,ret_S1BM1E2,ret_S1BM1E3,ret_S1BM1E4,ret_S1BM2E1,ret_S1BM2E2,ret_S1BM2E3,ret_S1BM2E4,ret_S1BM3E1,ret_S1BM3E2,ret_S1BM3E3,ret_S1BM3E4,ret_S2BM1E1,ret_S2BM1E2,ret_S2BM1E3,ret_S2BM1E4,ret_S2BM2E1,ret_S2BM2E2,ret_S2BM2E3,ret_S2BM2E4,ret_S2BM3E1,ret_S2BM3E2,ret_S2BM3E3,ret_S2BM3E4
0.039815858757120064,0.03533514736317275,0.04018383913829993,0.03653401709824034,0.03892405305719827,0.04102325888298743,0.04775363561855864,0.040496539760833304,0.040243607441296785,0.03170679054139987,0.03631701566159342,0.030250019051837253,0.038498536358081294,0.052235020201478494,0.0068886582929643635,0.0430232293422362,0.03901859496992341,0.04701690867185168,0.016043646213293128,0.02411483214750982,0.023244106670939714,0.02800547484722579,0.016764167318889578,-0.007904325508509079
0.027318470299910583,0.025404121990196735,0.03451785585783282,0.03812660338130221,0.03528409300270459,0.02940988643820464,0.03541095661901813,0.030201694044079234,0.029792973813300146,0.03267631653238296,0.032837929022862936,0.030177430705754755,0.03831489231621416,0.030862134057128992,0.00861798142638178,0.031729380196925686,0.039113351624640906,0.03846590465872239,0.011630261357762316,0.033732494089171665,0.021266551102689043,0.025658709848996375,0.02374716507625544,0.024850521753049373
0.01673118498589666,0.015285570299262065,0.012268029241928087,0.016342556002118862,0.010827548967027582,0.009963943479653835,0.015374213197399348,0.01277450879770818,0.01420987982694948,0.011425265278363341,0.007532054407867711,0.011293851032257862,0.009424305406144034,0.008634817729930253,0.005184230095228488,0.015967463724457846,-0.0022681337656406115,-0.0011137132417150788,0.008145255073508198,0.008152898574763695,-0.0010539799512055453,0.011571312394693263,0.002329231703613118,0.010973817982710746
0.007609836247413966,0.004292260567151507,0.004272556976217974,0.007437225707439965,0.0032589008727552464,0.00034755843025560033,0.0030691927326857733,0.004636791810955377,-0.001563678034959144,0.0010039724676272931,0.004156004481812655,-0.0006977609329637334,-0.002187605836017008,0.000899003308510329,0.022085498874040405,0.01532692860212245,-0.01761397693216187,-0.014302320174576957,0.014464623046289959,-0.007813920982106277,-0.012609314500082115,-0.012226045165703338,-0.01427802190238327,0.014521341042949063
0.010580396983848812,0.004830379080682851,0.010103098962478928,0.006254193344437171,0.010426429509287299,0.003993108720038712,0.00960288693432387,-0.006485332396734102,0.014452865120094987,0.01992784205236751,0.007081882813377565,0.00699775528502331,0.010046554571201837,0.005344512453486532,0.007159790173101383,0.0019203919397488608,0.011791681360455325,0.00800369455463544,0.00882803630106124,0.01337760859127182,0.056019938018192134,0.03095316229218249,0.03526021145819534,0.05606309971986938
-0.031155976383382755,-0.031028006407637077,-0.030574371883141282,-0.03910342567710831,-0.03011751775138365,-0.04220766577695809,-0.03884270191195618,-0.04246080850274126,-0.034162474252166314,-0.038035836185647216,-0.035786202321662824,-0.028301957965885607,-0.022061283506760416,-0.03608019745904643,-0.04052798275297746,-0.04373758474707159,-0.009054843495765894,-0.021361845894306054,-0.034384587841866945,-0.035266730745917095,-0.010713614336065833,-0.014975664259127382,0.0031962810505592664,0.0059536181421245195
0.028358211326663673,0.0235180276500775,0.022748023565881702,0.02526430166616894,0.025184177901342406,0.02560890392206262,0.02960209288223052,0.032579477605223436,0.025050227100153633,0.019590224216288192,0.021361870759429396,0.02061848969752833,0.01160747065105274,0.024838474905540368,0.024560813052359444,0.030519809137896276,0.002687013042673713,0.015798936155615444,0.02508749209775678,0.01290533081678948,-0.013170934675962417,0.010071190273999747,-0.009804777102884313,-0.013559023221524013
0.011569118551103198,0.005664258206706785,0.011330135169272245,0.01096679007132502,0.003713135026909443,0.0027118474064626993,0.0006298068313159691,0.005866817853070368,0.003778682834806857,0.0006785241223342759,0.002380150740471961,0.0018159514517326505,0.007951689150159848,0.0021987888711638443,-0.006326464074260648,0.009493894231993762,-0.0064234390822100204,-0.006635942222950202,-0.01932982860792885,0.0035361019855339715,-0.014302452473021367,-0.0077552704767524,-0.013215410065886581,0.006005252560620428
0.007342064480323464,0.015799163238769075,0.0036867853517035293,0.011978549463761552,0.013099261661485232,0.00915829814145986,0.008583135448001577,0.007842839860479449,0.021876000591138197,0.02314828620358088,0.016597594880060785,0.011918093479226838,0.0008976969805570597,-0.0039045805675129754,-0.005011107215589858,0.010153055361129629,0.016595337867912043,0.012267599392308783,-0.009365371441957137,0.017820948386355,0.010726386753616689,0.012854213489378348,0.009134980368143725,0.023422998114839694
-0.038132260477433816,-0.028959131472601967,-0.024924304303179625,-0.028551763766339833,-0.026428485175792143,-0.026473891806448945,-0.03416596762253315,-0.03588346618133626,-0.0356114937071752,-0.03394254755127179,-0.04121990155585727,-0.03014790242269001,-0.042667936712782205,-0.02337927038694609,-0.005905119874084963,-0.030320980082676734,-0.033771930904767655,-0.03995457617134783,-0.018640163432822893,-0.047460314481490386,-0.04142775340046839,-0.04600977991807674,-0.0497774540423761,-0.050842481022908746
-0.01662166140266725,-0.014169778010670278,-0.015364596973218434,-0.007599425959718403,-0.012274205587553435,-0.014045059636613092,-0.019006459346649456,-0.01751211894139284,-0.02234348964400658,-0.023881477523436605,-0.021696742058189365,-0.028539776792701685,-0.004420600247125075,0.0020668693658472508,-0.003031288370419043,-0.01882566637046352,0.012297246609712473,-0.01196360423156788,-0.0035644902921334303,-0.029992562581034322,0.001510122457839368,-0.01842605680500231,-0.025059784863543648,-0.04562618091935422
-0.02144624223195551,-0.02205264936960492,-0.01661364144401768,-0.019236404325504382,-0.020864870955131874,-0.02329158116194052,-0.024686070207379857,-0.03456149082545513,-0.02179615394475175,-0.03180323594344804,-0.0320877845846767,-0.029219638666921868,-0.004311540889388004,-0.011690489343949867,-0.006410454302905808,-0.023086832753822728,-0.01169057662181327,-0.01735805179952359,-0.0301368746650598,-0.03186480634354474,-0.009638837910134286,-0.018675108267503158,-0.028485689129392956,-0.06995633080196724
0.04879595492199114,0.04910789369287426,0.04011724591937647,0.058102614385061674,0.045603223067813815,0.04590132511254514,0.04887863556206553,0.05952181148813385,0.04497476115026632,0.038586793837593066,0.04195112539402188,0.04535058432221735,0.031598035795249745,0.04050070070855051,0.04948788773783822,0.05621010001010794,0.012163558847500661,0.03436442487436883,0.03613994672759836,0.028085215331248643,0.008134068242217875,0.01806250014458198,0.02272307688315665,0.04129633341824368
0.05078042018704245,0.049242507890164114,0.04265139638866715,0.06057536106933798,0.052062678002105615,0.050010458319232856,0.052015317578890274,0.05357851981765347,0.04524856726270871,0.0419634632240014,0.05177671918198987,0.047551835446342214,0.04612277143546617,0.04542235809259043,0.04835345907531,0.06036835895793142,0.028800631979007334,0.03313962286696738,0.04370071680370956,0.047921097268184006,0.02442898357196055,0.02361960787194621,0.026716080931616,0.03699365307760044
0.0289689883407654,0.028432048673874305,0.037851890825847244,0.03275720280063977,0.02376558955846486,0.028899505632810973,0.025106528274750833,0.01991515428900591,0.012796924853143682,0.015246568890548592,0.019838306186977996,0.01967546695777196,0.027441960069813982,0.01856507795227813,0.03589839908667268,0.04150467181952255,0.008680932553985485,0.011275059688855105,0.019337862425631017,0.03280016529494795,0.004514021450209205,0.003075582166887387,0.010845361998116834,0.02541291354299719
0.02183898662589451,0.024095069217592913,0.015626068299476638,0.016182528437035614,0.023058188748338395,0.015222714664308808,0.019123184255099356,0.019493752879344316,0.010562499350580623,0.007748606712408549,0.008263237772912563,0.012972523519015157,0.008294732387926046,0.007779722167847809,0.01031927166310654,0.007078848345177593,-0.006043359593539658,0.015489058808232618,0.01460254211258476,-0.003520491604317184,-0.005677986603899168,-0.009891666036378028,-0.008493087227726707,-0.013610998805844276
0.011953367697415156,0.026974851169785187,0.012624731082232147,0.013756130289642962,0.019345345892800785,0.02458272681060597,0.014321183745173416,0.026353031772948413,0.013782242121709004,0.016035074568875853,0.01709613849714841,0.01598381321215508,-0.003258887283960053,-0.008227765364193399,0.0014514530378497658,0.0017904614198646766,-0.00485718012210194,0.009531528209994295,0.0005318161584011352,0.007214113676374491,-0.005647311558275785,6.016493736408861e-05,0.0017206104925820522,-0.0033380279441360622
-0.007478765105895348,-0.005465294816634059,-0.004191082868569129,-0.003189808898765728,0.0022981952382518057,0.0025016162762103613,-0.007895757268213692,0.006163580412429758,-0.00982086423248078,-0.010999175635837322,-0.008436257785933883,-0.01948212762644064,-0.014003862454801974,-0.006477055961207845,0.007922421733408132,0.010498073443524398,-0.023582466239594143,-0.013814382676258565,-0.01430091371009618,-0.011315704605975776,-0.020977440849578297,-0.020698924366755755,-0.026339887517811838,-0.01312805770671094
0.0259248520191971,0.02834560272381361,0.027395257170758948,0.036091003995417606,0.02991717901468883,0.022644857654172065,0.024668226179831897,0.03320845227799177,0.01989492361661427,0.02457602422311546,0.017930514953014884,0.018252920360194342,0.012706900268710578,0.01833800359971039,0.02765432094369597,0.025627325858538823,-0.011553269565870999,0.006807642844079836,0.013965847804501826,0.007960741725483843,-0.011648430273477917,-0.015123849710891204,-0.010317488988342017,-0.019011090119241365
0.030285441333750288,0.02370052913846526,0.028747300108856618,0.027168051603097303,0.03258956102831815,0.02359133102911167,0.0356702163698306,0.028627920994674774,0.035943265961248805,0.03334238372255636,0.03470854006725615,0.03866743517364767,0.03806663395697156,0.031112179872934603,0.017432766586250578,0.02336743946477823,0.04787828551057891,0.025932139037896547,0.025807099851022336,0.024916590858537743,0.03669605348487312,0.03329935940648652,0.030507677653312484,0.03762160892702441
0.028584222533656493,0.01595720517569452,0.020540362470907025,0.028237885548971067,0.03458703592890418,0.02607935666748185,0.017954952584338525,0.019631879988045577,0.020780509167277982,0.012902713917709047,0.01084424681903636,0.019952930858513004,0.009046696961450407,0.02618925184610242,0.02182340352017935,0.024271940435157777,-0.0004242815000878187,0.019604517772482646,0.01677272466458879,0.016983468572177304,0.008911232580572024,0.0003005347528381902,0.004099922030654699,0.011799028604421136
0.03542714873541469,0.03508416175509719,0.0496932228918055,0.05173792299639976,0.03835122312318634,0.04340949522637412,0.044012098118950765,0.04184811833032994,0.030853624867385618,0.037066141098100705,0.04067450614368105,0.04716998481186104,0.02470117628652706,0.04207665232242001,0.037206065210144676,0.03704149865134208,0.011762358507660525,0.04276260773354409,0.04048477994984086,0.04779279706821787,0.017679667445422213,0.009170125032603418,0.026994868713387393,0.022848861526748934
0.013653956880540014,0.01905196282474125,0.02224441258528911,0.024541525557088432,0.018105686722538074,0.022044523597124506,0.02115667544911082,0.024660336592181135,0.022795525130257017,0.03353091470244273,0.030602662160076382,0.028947801272684686,0.019748813787535305,0.004956880983078645,0.006241316582940893,0.0106568429883782,0.030352739429576836,0.0348894498965558,0.026669490337379104,0.018001940825914952,0.026229589517483973,0.0307514205999452,0.02763040407402048,0.030571086957845123
0.01667091065741198,0.03626761560382618,0.039703869681011264,0.03090324618941847,0.026388002635197663,0.03540312206681143,0.042300637868666016,0.041519334563741045,0.0386378132899333,0.04028836240691695,0.0450302825555702,0.033984470544253846,0.031953715566581165,0.024380490317336852,0.032337850847732906,0.01916264927963494,0.03081284277087498,0.04734840032776647,0.03602849504027272,0.035614996763353036,0.025484192829149835,0.0274960933769352,0.038067930332997595,0.054755436471148625
0.037709408674063874,0.04672285635225411,0.03785714826113714,0.04304489417238528,0.05254258825878608,0.041541235524680836,0.04605334451223285,0.047250892317861885,0.039561368605360796,0.032180820611043895,0.03808337110075604,0.04340162528382786,0.03400325160014973,0.04253943148069101,0.04833157709504725,0.04872191672188608,0.011738544761965146,0.029884754140533015,0.03479936286767549,0.03604997615669321,0.012565643083164888,0.008316195435635814,0.025108221341445226,0.019898306599778395
0.021248222126322616,0.030785074287354892,0.019593761316679156,0.022986128433604577,0.030183261502806924,0.02578360339349252,0.014074238926879921,0.018209639907033018,0.014908747397303433,0.015940486881334287,0.02393969985137327,0.031803087615095524,0.004104399781580358,0.014601376479553951,0.019659054220767306,0.003974830552409704,-0.005935384981600657,0.017774018774904293,0.010097961635569886,0.00880573361183732,-0.007315568365822633,0.0036841789918347283,0.016566429972379212,-0.0041203427774074335
-0.05265254597811702,-0.07471947384835204,-0.07455829897281026,-0.060023119232226675,-0.05530849062017836,-0.051436077452125153,-0.06677172594938932,-0.06920315738103343,-0.0509620712835074,-0.06425486748835595,-0.05306930367212269,-0.06411510449357817,-0.0796104170958141,-0.06768730434238979,-0.07018333818866541,-0.07138668172523525,-0.08046561171384241,-0.06610341380230038,-0.07378023356676011,-0.08236202226112681,-0.05985050827989912,-0.06943141024196647,-0.05987139224307116,-0.07424977528264033
0.02116355197238854,0.007249416931869523,0.007561347185123831,0.017861515873851,0.014530797554964173,0.02234229706914398,0.012876519279416125,0.015009048328239558,0.011834167906634488,0.024031034014212603,0.024112299786245812,0.009314215106728729,0.008019822157168557,0.02830500485242487,0.02999592387635673,0.005988311441984866,-0.004364128843527972,0.00578456664602474,0.003239571910701729,-0.004082812917244553,0.005678561722828943,-0.009331388111600534,0.007303111702297664,-0.012450033166177623
0.06521929321467912,0.055107068690094616,0.05791075562392748,0.059119839063310996,0.05569130408881078,0.060083918109861356,0.05955291112313983,0.06237677388404518,0.06829045975538924,0.06442286720787428,0.07110865473505412,0.05730541506450846,0.05502531670920553,0.053340171763703016,0.06206235293295811,0.06226803848139516,0.04934935553411151,0.05459221079102545,0.0587411761907378,0.062397750908843565,0.04833634848709666,0.04378634207633566,0.06591991697597407,0.05913209832623562
0.047599599561181906,0.04877697157873158,0.05404737251434774,0.05066350582815545,0.03794406251129835,0.06054658175795821,0.05595588862540035,0.06031403757624981,0.05207698929532114,0.0500176527002495,0.057597286457378036,0.04495441106030572,0.030611954464899532,0.023588828897102905,0.046668336836964586,0.05431459314355138,0.006924499288066789,0.03945480326669123,0.040310941020484034,0.038266363502330314,0.006581248266750293,0.008387647544531368,0.021475041976466942,0.026031094467577995
0.008460568948402789,0.014962939802739694,0.0030913972837679493,-0.0012106436071131358,0.006639349426022393,0.01649420958682143,0.015368061263486135,0.0176569440964473,0.019966069068695948,0.008927401632498168,0.0087505054569889,0.01837221686324026,-0.002896224682950721,-0.004709260512362427,-0.0007920887282372361,0.004003979745958419,0.006736090443562346,0.0002869674790171342,-0.010589252898756741,-0.008170995587259455,0.00759325276919281,-0.0011191445460395114,-0.003341051556027102,0.007492233335991576
0.0038604685301543637,0.008589678047611423,-0.001173651849759765,-0.009515994690899731,-0.002586263873609971,0.002026750527032719,0.005895430570099334,-0.012607441144280206,0.0027339660793670242,0.003010024125459723,0.0034299171281176807,0.0035750731342190744,0.0019487275458293263,-0.0012181113497217195,-0.018747908492576678,-0.00640124937131874,0.0048324030023412755,0.0068065528891342085,0.0010663692272736445,-0.0017917496368053544,0.02633974255202399,0.019930865224608862,0.017764480137680932,-0.006457554276221571
0.01730221748463061,0.024076820977962807,0.02278717111422407,0.020236071961416056,0.020676963070427795,0.019878978092990992,0.03164481458547726,0.027227652381391833,0.018217433864368304,0.024682182463547135,0.026595518830251352,0.039767737845454905,0.007529474274214087,0.0071464981326929515,0.014425158797487857,0.009568369789640561,0.0023226778656804574,0.015596924150536744,0.02224787884298183,0.031713722091115636,-0.0031586791272816645,0.012946737990549984,0.031513383706761135,0.048582941436008484
-0.022501405630625075,-0.027094971473974973,-0.015289540840315119,-0.0045113533978249284,-0.01245140223771398,-0.016435287481163078,-0.010707111056554199,-0.008514670980250811,-0.016574670599611062,0.003944992950259085,-0.006634504319410738,0.009299699817265049,-0.014861897616117595,-0.016519086929391358,-0.025344040952200924,0.011085089730845692,0.02312202878782892,0.003039519106306668,0.0056858501492384516,0.009440132017828437,0.04721782340996352,0.04142868812856824,0.018938480103757385,0.02127267607107187
-0.002337127176923816,-0.0001233512644746047,0.003406535419629442,0.004945972347757808,-0.002862511317391516,0.0005203940251967165,0.0068408931315803575,0.0016212193193723377,0.010044514003735126,-0.0011095384177177933,0.0007320147181870099,-0.0024264878401563635,-0.010959605714934751,0.004479991427441725,-0.0022862777121496884,-0.017967605616352997,-0.015943646189392285,-0.004247196376237897,0.008165230430584917,0.014161650532898052,-0.010819503778945043,-0.009696794710073042,0.02601294945913346,-0.01485150889335266
0.030255184454651574,0.028091938450640702,0.017961487469328897,0.02631780186797201,0.029607064043398742,0.018719298192808497,0.023106551658347466,0.02537859931315261,0.028412226013484455,0.02187499932348435,0.024717140924752714,0.013188222524100075,0.018550979221519128,0.031586870051146354,0.016246232169548083,-0.0012041409223522426,0.010692028708793091,0.014559378779609423,0.01750268326313275,-0.010299001910853705,-0.004160034385371707,-0.009817601364341644,-0.006182661708735348,-0.0033360100735725425
0.027222138673409224,0.021022755438811977,0.021649669087567894,0.032643462432421985,0.028852660485619776,0.030532172794123902,0.025412678995399448,0.038001559557900924,0.034346399179149445,0.03100453341631428,0.0339629718848236,0.02326663507672231,0.014068446944960893,0.017812697297221354,0.023624226397251737,0.008771037297963136,0.003308050926549939,0.015111158305003678,0.011946126703335731,-0.0014758229027318946,-0.002230062403346135,-0.0026336795640923495,0.0037325174870458944,0.004386652610265289
0.009750308164838588,0.014857688657604382,0.02333308545687774,0.027219472064352723,0.016069018737125854,0.023975320219662633,0.023065893203205273,0.01956534246504762,0.03512207525819382,0.029878276356859593,0.033565351911347345,0.022743166921744187,0.006875733751880047,0.003637801848851186,0.012019545525971525,-0.0037222192478363007,0.007964499118546414,0.012527598325622157,0.01541115648309178,0.007660237265782577,0.008584608401285871,0.009143529569770764,0.0144028213242407,0.017288935175981894
-0.021490325084411527,-0.028670038206470384,-0.010445961764608122,-0.0200172268635231,-0.02286840124984107,-0.014992639521883844,-0.008295601769349636,-0.017442470302189945,-0.005714326280849492,0.0012309641516490982,0.00256427260749296,0.006910090400454294,-0.03050185706707137,-0.01783714504617915,-0.027790401065561403,-0.019028439453359462,-0.02431504243282836,-0.012788190251613103,-0.0293150030590061,-0.011340292025698879,-0.02858397580792387,-0.021528930900796935,-0.016085234872787343,0.0057404527691456205
-0.04102320175712575,-0.04343911627823173,-0.03293210054264311,-0.043535102168482505,-0.046439057813827206,-0.0444559305397316,-0.04448203344793185,-0.056704427775119394,-0.057303661284156475,-0.04562386845713112,-0.035418083750129926,-0.04646204208013738,-0.041396543973615474,-0.04427909356106148,-0.051171466442630105,-0.051277471965559256,-0.028622602981028096,-0.044047032244100774,-0.03320033828525037,-0.047700922790008565,-0.01646727660868619,-0.029423824497534803,-0.04111720633630039,-0.05056996282980247
0.015040933927569927,0.018359894139690046,0.026848632868058636,0.02387925546803535,0.021354892300973302,0.021830579908483503,0.023063436636432833,0.024609588297245265,0.019934843045684516,0.021695568460100418,0.02056729280710302,0.017162580796583112,0.01724478836966205,0.024148747041799146,0.011062944935760781,0.029585655090238083,0.010227877432865198,0.014061544838702127,0.024521200535411236,0.017428304936667315,0.009543187761372286,0.016702438296867406,0.022341765338509085,0.03407098521247158
-0.02604735872042779,-0.030803320883602183,-0.031120605381507457,-0.03922356979585154,-0.03424123592621765,-0.026293951028628706,-0.032361938685163585,-0.03641505916705822,-0.026026035164319693,-0.019554046267923245,-0.03185565555833515,-0.03204465601645893,-0.0451335355909373,-0.03763112555364674,-0.04635512189955483,-0.053147141426113376,-0.039433555053456464,-0.03512331229646608,-0.03863799992360333,-0.03670004675413056,-0.04188480512930871,-0.03379714346548054,-0.026170431844572833,-0.03556393777320316
-0.08169116780600072,-0.08355890015343356,-0.08528462778911589,-0.07610392469008857,-0.08518267578494865,-0.07915504298679167,-0.08865208521578252,-0.08099315553151785,-0.08879450528400921,-0.08873386804544042,-0.08387206440811884,-0.08269674905927447,-0.06498601136677785,-0.06623680555264184,-0.07259243632054428,-0.049406399769808235,-0.06230192572814053,-0.07180470890393943,-0.07816431809438827,-0.08714476871969067,-0.051697227451767344,-0.062175241629006665,-0.08022554314760885,-0.07908980281032765
-0.013389549034042554,-0.012144174860534077,-0.0035263816619098584,-0.0009794088922762934,-0.011809112493797801,-0.0029966610865821736,-0.005960347497073759,0.0010359315891237371,-0.0016909793742889685,-0.0013434281168144904,0.0007021933485287465,-0.0004704642349246944,0.01979088462269699,0.007569171397694638,0.020717737687171528,0.024055728947833768,0.03203963438457705,0.009553330901943121,0.0284672508530003,0.009528262566375602,0.03811655030756958,0.025933867381380607,0.029729718517416848,0.02866341740515761
0.025585172943611664,0.025341763394985728,0.029923182843730658,0.024360478411437105,0.031080740574775313,0.03382391483863913,0.03345342523336588,0.034798190971361956,0.03809046932467531,0.0403284541561787,0.035539098622733,0.03625292040833319,0.016657047530060917,0.019792590109930713,0.020160893727673955,0.005349611937082723,0.023432264097223637,0.0278172735152818,0.029566619710061574,0.03285064013349627,0.0146247043278786,0.02856270734108438,0.041550999384123606,0.043904627215781374
-0.043097646986418464,-0.037812582323438676,-0.03770351841076622,-0.040966641671434434,-0.043769313593009736,-0.038219711315369685,-0.03976574440578042,-0.03896520996333979,-0.040460366091170076,-0.03608990402760554,-0.049586260192624854,-0.03494702550523631,-0.0416465616864714,-0.05242348000963664,-0.03988197113136151,-0.0447937556160993,-0.03676687578485752,-0.04531719134887819,-0.0487203078974691,-0.03094158047223505,-0.02779114274694366,-0.037532258083320905,-0.04404869239823453,-0.02953064927070533
-0.0971950741351931,-0.09557393691636216,-0.0901689054588585,-0.09185424820885109,-0.09829686695680379,-0.09775704413192332,-0.09289817979650278,-0.08804868972509237,-0.09758843410485976,-0.09552408017083232,-0.09834836690654644,-0.09991787770304361,-0.09394462156490989,-0.09788435153218396,-0.09793801264933583,-0.09147548638727136,-0.08815148570406604,-0.09530938431782177,-0.09570180465391331,-0.09581302198580668,-0.06367339033724359,-0.07172265568877036,-0.09285711595720424,-0.08238613919815363
-0.08728436075116403,-0.09195387004789343,-0.08472282776301898,-0.08528450515427602,-0.07943980459329147,-0.08723498697647578,-0.07797495995561725,-0.07699670052649832,-0.08591644830432302,-0.07395630049916353,-0.0829705846193721,-0.07506823404581514,-0.07366867427889678,-0.07817362596253413,-0.07355152549461254,-0.08789540904318681,-0.05482368966224012,-0.06700611359572893,-0.06789707764348835,-0.07763690802781475,-0.006675134577364851,-0.0051851937761787,-0.03278756165245815,-0.023044308184943046
0.042697672929474816,0.03755484233095653,0.04423276179409701,0.04372271348507978,0.042895119472962866,0.04990780720584926,0.05508582415356401,0.04314503349992181,0.05504296570689275,0.05601836540501216,0.05610603833621363,0.054155500382600794,0.06770689595280696,0.0677509487422363,0.07014548852481406,0.07003811163425366,0.0683934714684852,0.07073747605617149,0.06651187274507227,0.06164207735967845,0.06565785057564756,0.05170316398011703,0.0592883224576618,0.06460167313422799
