ret_S1BM1E1,ret_S1BM2E1,ret_S1BM3E1,ret_S1BM4E1,ret_S1BM5E1,ret_S2BM1E1,ret_S2BM2E1,ret_S2BM3E1,ret_S2BM4E1,ret_S2BM5E1,ret_S3BM1E1,ret_S3BM2E1,ret_S3BM3E1,ret_S3BM4E1,ret_S3BM5E1,ret_S4BM1E1,ret_S4BM2E1,ret_S4BM3E1,ret_S4BM4E1,ret_S4BM5E1,ret_S5BM1E1,ret_S5BM2E1,ret_S5BM3E1,ret_S5BM4E1,ret_S5BM5E1
-0.011278477086272434,-0.01914699822952754,-0.01427179928781846,-0.01895654022028634,-0.0218514317280654,-0.02473940950116831,-0.022587176469233538,-0.027463769414778568,-0.029537916301007845,-0.02346521345975734,-0.007885176261419352,-0.023556428677390735,-0.018632322989452214,-0.02273817149528748,-0.03630051383520609,-0.013404715420207105,-0.014034498223869455,-0.014788937784688498,-0.025771398316072894,-0.030740738570102292,-0.008385431115017621,-0.008496854358428898,-0.023834851912801526,-0.020820637515549127,-0.03139383989220983
0.043247079241798915,0.05404170173845966,0.051006031175771224,0.05216343245585411,0.04690045506297122,0.04409719176052032,0.0508521004965496,0.049334436676099325,0.042358046527387345,0.041177246285282756,0.05602963935171181,0.052215667497148066,0.05173316265402433,0.04418267209632779,0.040447439746569176,0.05542918968784421,0.04802981397449821,0.04631344582115117,0.03609476760420391,0.034912465319494664,0.047661266455325854,0.031602896289058456,0.020087009537842,0.019763275149355365,0.02068157671650439
0.050543230243208365,0.0565472730920542,0.059930838475126355,0.054302403115384035,0.03977838263113109,0.04511608492189497,0.05335442059489826,0.04884292024818829,0.04832552300310723,0.04681061157268812,0.0573869137294946,0.05640940906947844,0.055270614300890655,0.04687719535375695,0.044462246273536746,0.0626648470177269,0.053085535695932724,0.046782104252871395,0.04338452139761549,0.04305625983949801,0.049771755787524005,0.04166101525861132,0.03372171023836544,0.03370632512575914,0.025478561544407544
0.03367349061018825,0.02607502348608151,0.03500167179209126,0.025759349130215884,0.03063486767791857,0.031221162406906214,0.031415257086767547,0.022756700991182585,0.01662574103499006,0.018579331844942027,0.0360632309450146,0.03255585314164336,0.03300997458634324,0.019272310495095493,0.015128776082130905,0.04138205061577014,0.029658026872914158,0.02542948035849859,0.019005019981709257,0.010757297383573441,0.029256976615372125,0.029116117201175424,0.013180990832668275,0.019205553423870782,0.009073091792303395
0.01682175780074402,0.016314857681289683,0.03423309172974872,0.02271723577984387,0.014630502137769948,0.02223532050750689,0.02620807895340068,0.023343439371904525,0.013243003321703327,0.01749111129968628,0.030784019301208936,0.018965406521357562,0.017797655265013194,0.009733963665646012,0.007415252881962244,0.02033445574470688,0.01941099595693265,0.0220043404620004,0.009877825111678729,0.010039851748866676,0.007962784553862061,0.0009367685800968448,-0.0021130957835446195,-0.0037184230005091294,-0.012669565856715179
0.015737563051755547,0.027892877842613725,0.03759030005542424,0.03112903102470727,0.020606246761389915,0.015192013912204002,0.021524078395045495,0.027956016770644666,0.014131095641905332,0.01061787538087839,0.019083730673740244,0.014225881432898851,0.013701904254227631,0.012224572568950641,0.022295010087242627,0.0006270881249617638,0.01763100748940276,0.011129671414972746,-0.0024987621513738825,-0.0016235632834970205,-0.004411764161652958,-0.00830479900610559,0.0014462290174636664,-0.0035271287749542996,-0.0009767861868157804
0.005657294528260736,0.0013026070580675372,0.009378050746714058,0.007892878147165053,0.0002508016246625822,0.0026975961415411378,-0.004255732629411271,-0.002776566670510466,-0.010078425798834384,-0.014226683744618298,-0.009504332690906229,-0.0041495146544900776,0.011583049745444909,-0.005989148405951241,-0.012814148239885874,0.00942554426114368,-0.010811437746795246,-0.0019982998806496502,-0.011936677762513788,-0.017543832572312557,0.0030424293822423317,-0.003935133822836732,-0.016994628514392502,-0.02343501936198325,-0.021313540259099033
0.0191245864653602,0.05466184522364841,0.04999841039770563,0.04322526699350218,0.035792277154680474,0.026711095734907115,0.03365404558180914,0.03786682478226828,0.021919730922123123,0.02283585630727692,0.028544970883757258,0.03060960514637885,0.023902046505575703,0.016311058178299042,0.01737403069381454,0.038604923111728695,0.024509384165358694,0.02364480712367733,0.018124252947730138,0.009225189041077796,0.029029503206329757,0.004286233115751763,-0.00651339159504596,-0.007018777445457128,-0.01835012092049986
0.022688642362904302,0.029936423721698382,0.02277393274975383,0.030713403499103214,0.03633300491619008,0.03099394172177776,0.034200308873294165,0.035945070768299434,0.03254640782668035,0.032856769742316244,0.019076353874577116,0.030672143305350442,0.03167723374721865,0.034125843684932114,0.03937174337474368,0.027795784207299043,0.028625872585929513,0.026114173023128854,0.03084987837377114,0.03462268612233303,0.0253402091654487,0.03114463906942679,0.03420666245897072,0.04421374116028465,0.033818176591170854
0.024508209112140612,0.029974248401239443,0.02225074896468484,0.03845453671056469,0.033575845716413664,0.027891410867347786,0.021530146112046362,0.02897683636449633,0.027665244982752572,0.014936345762188346,0.027013379698342402,0.0352275771117221,0.028158013416732595,0.021271172085317046,0.010724586860313329,0.039175559592719664,0.02928308526325308,0.017054613962187375,0.017612208008293856,0.014058223614150126,0.018636414820098368,0.008339193842560415,0.011266923846380688,0.006528822868254831,0.002962238372340939
0.041950181148262024,0.03732888548988627,0.039612324004282384,0.045118761367360545,0.05093503360673269,0.042254534203649705,0.03678998352048683,0.04456884688667306,0.04374574886189189,0.04060925950473207,0.04919960076445797,0.046740526455895895,0.03984033335453637,0.044138841760332774,0.0313657794299197,0.044392789078342675,0.04527943443178406,0.04409790501100932,0.04557747813057172,0.03801035831961061,0.030176020035695545,0.031557742488921445,0.0324393486237024,0.02706994609960358,0.011155465684771397
0.03100024508828277,0.025066196539458536,0.046093212299612114,0.03162170154724694,0.029043417072825192,0.017433976888570398,0.029724710961534548,0.021782735494625532,0.020429562485047386,0.03412328035992491,0.015784568055771577,0.011146821455845618,0.01377720946446971,0.025647475201094318,0.03296493940407771,0.016144851043533304,0.010232756734388587,0.030996576061282102,0.030603658576844852,0.02653477201500079,0.006338405433610558,0.020035873792561307,0.025201765590392042,0.023955656004816372,0.031884549481304876
0.04168458511032979,0.04515391478509844,0.04318267735843222,0.04232229351171163,0.046007781759497816,0.02352337914194671,0.033997485154861486,0.03214302458253414,0.03747562387872327,0.03966022609807078,0.02096652237775068,0.024061084084182574,0.03390798980308734,0.04766186319487753,0.04263342635992784,0.008907445271301238,0.03598216670555873,0.03452444609097999,0.042703313845066794,0.03931934240623183,0.025027173006915374,0.03291188181975063,0.034809469960734876,0.03678529088281826,0.03355950372532992
0.0503138416236222,0.0665407597403359,0.057548081265794866,0.051708702313115834,0.06435711446268343,0.039301027666121424,0.03955528134768181,0.042643111134874026,0.043229060641613595,0.03991033691710996,0.03698862865396998,0.04571573387744485,0.043820249000414965,0.047469546112663616,0.03317477095636277,0.048559712722750774,0.04278483536802857,0.04085864431411671,0.038256315281369656,0.028483252978098474,0.04676629876955231,0.037965688703709456,0.02542098254199031,0.024315705592941682,0.009299527306940511
0.03414901451064342,0.060647075065074316,0.053442241601449746,0.04079126109071643,0.04670129081836562,0.035401197640359025,0.03049622063330433,0.027244833989040124,0.026224801177790132,0.02142101147225963,0.022263702253795883,0.01593558520504148,0.011041061243146907,0.009813578206525356,0.02400235951456305,0.016774156472673035,0.0166794604770117,0.019859149763379876,0.022589976795440433,0.024237161043302237,0.004557148358677773,0.01141790163552055,0.005791269378683704,-0.0018302831359640343,-0.0006318300151203329
-0.05419682528394039,-0.03943508221009419,-0.037718544817280084,-0.035764026327111655,-0.016001432995680645,-0.06494825718667782,-0.07108469905755471,-0.06952682365437422,-0.054498018551422236,-0.04729568102174307,-0.06055390762317038,-0.060531188732295224,-0.05894330200254579,-0.06519759016170891,-0.05992078392446685,-0.05720524560635934,-0.06946153029623499,-0.06584288928639813,-0.06887654027440375,-0.055451456143321434,-0.07536890888027621,-0.07787181282513361,-0.0788235381508888,-0.07129274029565354,-0.06827974460748676
0.011325073162192476,-0.0001124398908312414,0.013988635428160574,0.027414402905597914,0.039303369632989305,0.012138733802359141,-0.0019468352881059896,0.016023176450942776,0.016944620123314977,0.018114680517430176,0.02447143308042432,0.022338775564117508,0.021644942418289192,0.012645504377558958,0.01728928624617438,0.017152456713717682,0.014738987933564087,0.005643061901255801,0.010750485087913863,0.012748583325250298,0.018182817323753757,0.013123886547889626,-0.003178842511803137,0.0024550628005324928,-0.008546995134742611
0.05466697105517367,0.04343007261243437,0.02336330239171028,0.05566779706257366,0.0666680325639572,0.05740224859820664,0.059855553502268025,0.06329882273093579,0.06343580445348176,0.06890170495662269,0.06039602893729091,0.06624113636083147,0.05978920518273678,0.06115199420413443,0.06542186178481252,0.0559062391416595,0.05879007852398491,0.05925183005648638,0.05898758646972095,0.06780241351761557,0.05640260030294647,0.05929975070703544,0.05331319576343325,0.05139817269780423,0.05020199249047498
0.05017803628617232,0.05201746886748642,0.027591668744078646,0.04610550177424527,0.06506258339538044,0.05543894221487443,0.055476116942377834,0.059395415225758044,0.0520843950983005,0.05406351871031905,0.04525941417450852,0.05087357603263597,0.05819351625981835,0.052807400095010205,0.048308037581942846,0.037157628649042415,0.046255044255410126,0.048244444082935836,0.04281035727912811,0.0430273939526849,0.040614468859421195,0.03916086604052529,0.022470486239138877,0.012651929525533148,0.01062914024541836
0.031809248522724924,0.0029758520804631823,0.017455954713660463,0.03889408032453149,0.009628009444431181,0.002536383001906004,0.013582044171153718,0.02246779527909113,0.007850270075442756,0.014381952335151119,0.0020872398752324254,0.0034946242161612425,0.010633932693092462,0.01584794012076315,0.013397555900223197,0.0013009363949218567,0.01062931610856186,0.007847038225350347,0.004984324300148512,0.009799489319665115,-0.0038907588582091563,-0.0030000715382606227,-0.0033894449224703437,-0.0026239881720579866,0.002433557936112403
0.012095975032326227,-0.014472767760620541,-0.006868284365374629,-0.012077031773348812,0.02785062144016283,-0.009143908854904346,-0.004583032148805591,0.002895552442841286,-0.0006649684385616368,0.002690924314902572,-0.010178258533193749,0.003905497501780737,-0.008627888813675013,0.007222481270243247,0.006682316822960614,-0.001748724073312352,0.002643400802446329,0.009233388887212167,-0.0011295960344803674,0.01596758125670017,-0.008719082763690862,-0.002985771314351432,-0.0031883279970154645,0.005614547149263046,0.018574862451844455
0.02157820467656434,0.012462987320588103,0.029828987801145016,0.011832761244112,0.02614352423290505,0.012521624163782313,0.029146073665925233,0.030498745869050606,0.024260056432785178,0.02324084948949994,0.017250451177731406,0.02387227482069548,0.02038925479949508,0.025969949419548763,0.028085823604374168,0.013797746434773389,0.021808945693445884,0.025898310128028623,0.03362311026064694,0.025175463657101816,0.006641429902053721,0.004581895789114982,0.014245648526666587,0.014680227930262359,0.019502944234516963
-0.028470921650717764,-0.027138933221832168,-0.01483533365110526,-0.001044439510291534,0.0020300763055079935,0.0022815611890798656,-0.018729947673717467,-0.011997247012726066,-0.011175545918435026,-0.004501296646515577,-0.028036356100539134,-0.012440175599186245,-0.015792206599397406,-0.006451854822276065,0.0028288488618054,-0.03467348545355746,-0.021966516340295998,-0.015481638295514199,-0.0015333105274550633,0.0036017787790114768,-0.02670988127516147,0.015681834974600368,0.01133055813451191,0.028429891535941533,0.04060768268154341
0.005587791223574475,0.0039531072386862045,0.011523981544362256,0.013611083851135632,-0.0012566256760932195,-0.0060459965637166425,0.002800446920290384,0.0007041669771051153,0.0008193530756107226,-0.0025529028579025703,0.0036842204534764792,-0.0006923376420056131,0.004537494465899244,0.00290628182050474,0.0033807227011056827,-0.0020134480979109365,-0.0014038942850310187,0.0007606383313430851,0.005404088619805521,0.0023355000702906152,0.003037377885824475,-0.019783290431360012,0.006914352118547984,-0.006150649379035215,-0.006896480309960399
0.03178869465578187,0.033123732295467445,0.03031626616654415,0.03916198727661958,0.01698332361183407,0.02597741044615657,0.019174633603795486,0.027421531088491123,0.022901329897642986,0.02687670602382683,0.027688894830915668,0.035966361456810356,0.027748707008037745,0.02777738253137498,0.018629853616399645,0.021459765117783244,0.025018492483949554,0.023159368984801493,0.02469829833957366,0.015194499130395842,0.027599893301485014,0.00040045862192585394,0.008344107728994623,-0.0016025798458781625,-0.010465544235874823
0.03004255256800195,0.03386076610333352,0.03791247321238154,0.03936781119846508,0.028026020579854278,0.026031081451976478,0.03099108632221988,0.032081408224784454,0.032864730761978406,0.039270661047767365,0.021240879591072355,0.02316338842492931,0.03942760194147422,0.03620766946320183,0.02281149121124065,0.018135189457557988,0.024830947496441512,0.014579876600593632,0.024081285161231623,0.020105026214951652,0.022130540164305726,0.0077436880481992435,0.0032277021552165586,0.0005915849134088544,-0.0030940260168963386
0.03118700696605937,0.010221630501554415,0.022937414603212688,0.025063155671508564,0.032942238094355356,0.03435672440566797,0.013527351141807403,0.024525494068880372,0.02633964466935224,0.03712848086064314,0.018058312669085495,0.016460371242899455,0.023076475103476646,0.02350125298918159,0.033757255625816794,0.018029535515090442,0.01775098226269252,0.018954352511022062,0.019334670334762834,0.027921740336258202,0.006084236288179435,-0.006823571770709878,0.00679608938425055,0.0069681788546072185,0.010612773637749177
-0.021647022611524167,-0.030640607701621327,-0.017155094681973633,-0.013599330694373326,0.006877196349679502,-0.01754285138830674,-0.022785171409859372,-0.009189684997445182,-0.01765501519330211,0.008459936726249827,-0.02424970468417038,-0.02102229794021383,-0.016655724801694118,-0.012356395320705732,0.007963062538498721,-0.022870400272512297,-0.020057255764218414,-0.021532227249116707,-0.010637424746356209,-0.0025747046141565717,-0.03824158933638965,-0.015239601350689464,-0.021877376865794627,-0.019447113824107937,-0.017623512493008125
-0.052582524969700825,-0.03376120820314383,-0.032079134909897965,-0.03772023215658923,-0.030383043273195562,-0.05023089756937533,-0.05329304232755465,-0.04344394198168495,-0.05237832559451205,-0.037439656596476835,-0.035571114586968766,-0.04010905204754085,-0.042132519962727606,-0.05299531762417189,-0.042228435275187465,-0.049038960043558295,-0.04395867981922391,-0.05184404412065755,-0.04414528868709377,-0.04280772427959028,-0.04832899362534349,-0.046968053307616255,-0.03079658050421734,-0.030214770649242002,-0.031920003954161655
0.02271796688076058,0.015415241602374691,0.021434244424162745,0.030748631453966373,0.022986292242240355,0.022409754864776636,0.01822437415299423,0.01895540737486772,0.02927878672465905,0.02210392220849199,0.02147605413666453,0.02024205836220631,0.02451974700409797,0.0220021973957629,0.017256663698000514,0.01332317203781974,0.01974437968731595,0.028086930728357537,0.024940384558733285,0.019010189856018673,0.028541103765690475,0.01895667672798436,0.010732783093978694,0.017115035068337354,0.01793431202422444
-0.04166771328898979,-0.04097859363128752,-0.030006468854230344,-0.02862325796582871,-0.009847442118777172,-0.026950788451118347,-0.03281975892885135,-0.03356453574186216,-0.022106570586364335,-0.02469459963406545,-0.03593562364543083,-0.0333643960819685,-0.03127850496733606,-0.029807559710645363,-0.02503061462507394,-0.04366376013251624,-0.03674142217007186,-0.03335594148357158,-0.02681112915156334,-0.02337839346712469,-0.044479412582664926,-0.049941922486943104,-0.04241397360869159,-0.03889735239546112,-0.03637682144484869
-0.07479787708205736,-0.07561381674889531,-0.07665516329969357,-0.07336203614732223,-0.06159959646403928,-0.08732437234758801,-0.07825584183422656,-0.08836880100014084,-0.07608090437293898,-0.0860582510405885,-0.0755700810732388,-0.08333494631513691,-0.0828228098937023,-0.08480117511263319,-0.07890079969236675,-0.07422409548178183,-0.07571224993912362,-0.0792517260873926,-0.08202399094157305,-0.0882342433014891,-0.06286696343495585,-0.05401560687483652,-0.07228734746538637,-0.06724475866086797,-0.06035854023635491
-0.010291635305897662,0.017248936989194403,-0.0032368449416021045,0.00118966309497247,0.0034359721102396887,-0.012189056943163537,-0.012333168526128684,-0.012314034541648124,0.004596367358885251,-0.0006201986702104008,-0.013951566092455753,0.003236210952103526,-0.002901964612279642,-0.0030483387716610114,-6.479554980547638e-05,-0.003623651121905952,0.017869233235720254,0.005097311762416685,0.002739632490591535,0.000961848857877797,0.012526894917484072,0.028941136599204113,0.028109387457869187,0.03554393959249331,0.032721697174921245
0.03180012574605664,0.024185429283672948,0.030857929653079673,0.03858619422381503,0.04481931246604007,0.029496052317067697,0.02848553909224639,0.0320909550715866,0.03743201185723156,0.038842123967495396,0.023498502235012392,0.02831394889913518,0.031262117801966915,0.03530592546386637,0.039654875890431866,0.023109131883707845,0.02703914218750711,0.030366595202409422,0.030947136469239158,0.034792610245412844,0.007066387075663042,0.013604228597230521,0.02689670208454941,0.023481503070214845,0.02946620594358158
-0.03510769970255576,-0.03521302704427309,-0.0443875208323888,-0.022757666638074776,-0.027858720761014442,-0.04560398481671013,-0.03585225812551132,-0.02906389337811395,-0.04293426440551661,-0.03910790334556852,-0.04701287310593846,-0.0385129006466509,-0.04778303108373038,-0.031215571356653187,-0.047396866632821257,-0.04388548812927877,-0.03911248850938662,-0.03582499806928337,-0.03925582585660377,-0.04488515722676446,-0.0537423668405861,-0.041163682644728,-0.044455388050069135,-0.03366431612029046,-0.030477248257129635
-0.08137053022032738,-0.0951504142156715,-0.09118221152595476,-0.09372757480420425,-0.04916527879417318,-0.09356541183591288,-0.09434468102506083,-0.08947851176912358,-0.09777462340598603,-0.0980968072685753,-0.09685512901043,-0.09381688567255007,-0.09665260990258998,-0.09446985656578748,-0.09844570407641011,-0.08864961779918518,-0.09964340817423674,-0.09863400440673936,-0.09555578148356149,-0.09510357750452195,-0.09545473925649871,-0.09559196203570278,-0.08857194288634404,-0.08884669522516472,-0.0671907695252118
