MktRet,SMB,HML,BSI,date
0.016427940551491306,-0.023875896061924116,0.028064828676118196,-0.22935481336892669,2015-06-08
-0.003653347563665328,0.00679103570883314,0.0016814515973973614,-0.6112256000415263,2015-06-09
0.005409224527686575,0.01899582578568015,-0.012088471426636764,-0.6506887232534562,2015-06-10
0.00866205935183959,0.022442177602209425,-0.0047822052721350344,-1.114815800947063,2015-06-11
0.012013119155616342,0.015302434934883957,0.010037860268394334,-0.9099601740703939,2015-06-12
-0.017670656615704106,0.00802926936766253,0.01359288146073135,-1.1258350902145278,2015-06-15
-0.0371044281372879,-0.006192373229412525,0.004119301758909122,-0.9751473028383042,2015-06-16
0.018891593425982574,0.003103776313822318,-0.001503146695726737,-0.8973535785244142,2015-06-17
-0.03692673084116571,0.00995864520520066,0.00784558086741909,-1.4170727634130484,2015-06-18
-0.06777239081770406,-0.017047171046902163,-0.0033550099012115975,-0.9885774998500847,2015-06-19
0.022315643754741557,-0.027854547115918317,0.009689219304829287,-0.5378163223779339,2015-06-23
0.026657975096541713,0.008826638039438603,0.012426644825672316,-0.9643126421119774,2015-06-24
-0.0366069262129407,-0.0012973532460922518,0.005775520046654256,-1.2859900777457627,2015-06-25
-0.08237979689183941,-0.007755491666583514,0.008956820960795017,-1.5102880165467512,2015-06-26
-0.0414974039982107,-0.029568974201017,0.036709229191807385,-1.1168790281085816,2015-06-29
0.06149013848056001,-0.0167260888901955,0.0022037729784289625,-0.21020131375329504,2015-06-30
-0.057097378891518384,-0.017649234500939727,0.002647548581698897,-1.2094563402011316,2015-07-01
-0.04302124967397833,-0.03724018987045548,0.02771685005531569,-0.7902042190838713,2015-07-02
-0.06108278553648597,-0.026235542421297844,0.006726101730755926,-0.7930033337721891,2015-07-03
0.018794751176398672,-0.07410030049848991,0.04977784885345431,-0.6010511248836585,2015-07-06
-0.02258718845311733,-0.05044208660795109,0.04918420772234691,-0.7760803421512993,2015-07-07
-0.0705730532626801,-0.009597774930801398,7.974113223287171e-05,-0.7249936050270176,2015-07-08
0.07952733521667837,0.009991490015628213,-0.014770307342265435,0.6973907426738584,2015-07-09
0.0651697967199107,0.018297675804869462,-0.024677472065745235,-0.19262887944118712,2015-07-10
0.038646990817585006,0.04079002024676335,-0.036124055197781085,-0.6009974890706855,2015-07-13
-0.0035592834875365353,0.040160592213826604,-0.04719223711295002,-1.3720599202742012,2015-07-14
-0.03184841680858134,-0.015462889536256581,0.016447553727862982,-1.431251696250107,2015-07-15
0.011434998046107366,0.0034240647490432867,-0.006801694456637567,-0.5807350478073248,2015-07-16
0.046532716932898954,0.021004376488390847,-0.026401084454470605,-0.6154867637736283,2015-07-17
0.015147060083389945,0.01877075557010903,-0.028877451396743175,-1.1748481340859702,2015-07-20
0.009917389432975925,0.022350479044469743,-0.01784105038899993,-1.07829790763602,2015-07-21
0.0065938213471734754,0.010767745835047124,-0.01735026278856018,-1.2143835287588234,2015-07-22
0.027920521592310638,0.015876874326186934,-0.008878374696660037,-0.497829796744864,2015-07-23
-0.013831601156639922,-0.00029417911649506565,-0.009430673205120617,-1.211259942456536,2015-07-24
-0.09042821232790953,0.004258887388714633,-0.002909550467714503,-1.8898130032578315,2015-07-27
-0.01713533885749762,-0.028745984081973645,0.017555085716391486,-0.7312920160641182,2015-07-28
0.04281636204315688,0.021943998383868957,-0.018193407956138392,-1.063271937363768,2015-07-29
-0.02550024411507035,0.0020782989723101136,0.0027167739363995642,-1.269104539380212,2015-07-30
-0.009761876418428947,-0.007461748184468233,0.012295141797580785,-1.0421381524470794,2015-07-31
-0.013715829777097559,-0.0322176270591764,0.034389501046618164,-0.9755084351835878,2015-08-03
0.04662355916804108,0.025591056401863807,-0.02464599221927205,-0.34849301651289694,2015-08-04
-0.01574057529657171,0.013920127756831654,-0.003148977575069472,-1.1860102488697968,2015-08-05
-0.00802570064738957,0.010900157289188113,0.0004195480171749104,-1.261575698076964,2015-08-06
0.02760904460454452,0.013105487203258818,-0.017244425674759607,-0.8052449994624218,2015-08-07
0.05491309553536041,0.004565143000502092,-0.012883166158212382,-0.3094763148825987,2015-08-10
0.002871873054930041,0.012880465977476116,-0.004662528028050239,-0.8636472637982735,2015-08-11
0.006121413371316433,0.001171400141875216,0.0015377873454596545,-0.9528311984570164,2015-08-12
0.021584120255166126,0.013386586943674839,-0.006143068843474375,-0.9329153923617652,2015-08-13
0.005413132132173105,0.01213862250679108,-0.001876263769688885,-0.8900041706760464,2015-08-14
0.01130350314479618,0.017372396948641598,0.0024412207970765792,-0.9205711705697937,2015-08-17
-0.06802077313779172,-0.016392026223979214,0.00853676686849171,-1.5305964001327443,2015-08-18
0.018141146642661733,0.011885420108683906,-0.01139791896926761,-1.1333796165304286,2015-08-19
-0.03659482843293263,3.8040742952570594e-05,0.007839054098436868,-1.3128702450708694,2015-08-20
-0.05102721863195592,-0.012965580764753758,0.00563036274146525,-1.451333067199046,2015-08-21
-0.09388772574380667,-0.0015935703617104835,0.0023506643904878527,-1.481927835688436,2015-08-24
-0.08482456159367938,-0.009251343186323202,0.001027129048868855,-0.9410712119940886,2015-08-25
-0.017929934287103287,-0.013337482308291418,0.030412364409829105,-0.9543404721356606,2015-08-26
0.05683039576456345,-0.0067683863926899235,0.013809201835487582,-0.7757458067157046,2015-08-27
0.059536920632442356,0.01621227075841991,-0.016430306399179792,-0.39158562713684125,2015-08-28
-0.011663255381917877,-0.03372877079122932,0.013689216432140668,-0.4218470608662322,2015-08-31
-0.020693186353894867,-0.04946895648554206,0.03659119364945962,-0.6810977019781568,2015-09-01
-0.004626784514324999,-0.04107707304572919,0.027814962462436733,-0.3375530376668508,2015-09-02
-0.020980086621151913,0.04437897530527412,-0.015764832340797445,-0.9473030858547467,2015-09-07
0.03531708051994574,0.027820817349740116,-0.013708990497412164,-0.9294284017570813,2015-09-08
0.029887896094782533,0.020140691404508193,-0.016473087141577317,-0.645971573397468,2015-09-09
-0.015077205618875341,-0.006344767956610611,3.262724790696614e-05,-0.5375268960011386,2015-09-10
0.002654549810234601,0.013785892891627988,-0.003466800978057308,-0.931049561188639,2015-09-11
-0.039395522754523446,-0.04537233607255155,0.022859581274772466,-1.5581522933203753,2015-09-14
-0.04447579449078894,-0.013579175594646553,0.02308876459920403,-1.31321605188211,2015-09-15
0.06294832229823559,0.020328539027838585,-0.017791745310972662,-0.8648724099246693,2015-09-16
-0.022664179572114328,0.00255931545309121,0.0022660594571236245,-0.8351482445861158,2015-09-17
0.006935892895429879,0.011830716502961441,-0.008704952609711278,-0.9210456703791124,2015-09-18
0.02604383449607597,0.01606409363124281,-0.02408131512375486,-0.7517950420570593,2015-09-21
0.0100749325654515,0.004026412517990543,-0.0033887720968851127,-0.4648104625240064,2015-09-22
-0.020780818262633304,0.008292671760817773,-0.011572487677493781,-1.2670238283472062,2015-09-23
0.011510311888347429,0.011575054721538568,-0.005824672603412361,-0.9426050528499171,2015-09-24
-0.02164172578548084,-0.015223050277659776,0.018408391593030853,-1.1861875799333297,2015-09-25
0.007739958061781533,0.016094153802243237,-0.016481698757309763,-0.9276444001530588,2015-09-28
-0.02126929612993403,0.004171517907410195,-0.0031956414278654297,-1.2769924943938542,2015-09-29
0.006113109175067669,-0.00048364166102824683,8.201792542641279e-05,-0.6876421240619774,2015-09-30
0.03786942837980087,0.011099746065988285,-0.015969145398313726,-0.6039854062406338,2015-10-08
0.01610479797844607,0.005717288083445141,-0.00135669262597575,-0.28723318967134476,2015-10-09
0.040716652682733265,0.01068293436657379,-0.0075069388041486,-0.011061609358807706,2015-10-12
0.005158421814860694,0.01146119161233385,-0.010102767806079944,-0.2444921143948586,2015-10-13
-0.011071487115380706,-0.0013959967663303968,-0.0013787522044420696,-0.6226718143250808,2015-10-14
0.028523352358475734,0.010139689694175454,-0.013049572452640518,-0.04693754611928657,2015-10-15
0.01760361540457893,0.0018405513016141774,-0.008012250293644593,-0.415533756564802,2015-10-16
0.0009458112897460585,0.002552555950804481,-0.00275523260312383,-0.3777388996189496,2015-10-19
0.015461745583653272,0.004988517703881291,-0.006418345595490288,-0.43927933781884954,2015-10-20
-0.04082718410319501,-0.03165202404639049,0.020459097075026834,-0.8959284039336137,2015-10-21
0.02411599321468655,0.017959718735142634,-0.025104250825863216,-0.7829797708420887,2015-10-22
0.020144602621385677,0.02018579944499042,-0.010134946650229234,-0.5069985694403618,2015-10-23
0.007989579422543192,0.008270816709069595,0.0004977056144047365,-0.5332752635551423,2015-10-26
0.0034485896670684445,0.0018899071651553492,-0.00863113276612904,-0.4998990207108727,2015-10-27
-0.01994975773154381,0.003273370483335692,0.00869252394336125,-0.825948793304806,2015-10-28
0.006306001550506238,0.009284466164950485,-0.0032952479991686674,-0.8595649994734891,2015-10-29
-0.001598731981469572,0.0026634562658722663,-0.0006225662316351665,-0.5675821313335936,2015-10-30
-0.021230850453264977,-0.001597668377432939,0.005287926428136292,-0.727693012747527,2015-11-02
-0.002686898536242467,0.010656807407759709,-0.0011028544465924342,-0.8954287014465592,2015-11-03
0.05121240339368926,0.004994743042638292,-0.005289437964679254,-0.053902183256108814,2015-11-04
0.01675101672099813,-0.010660193286178924,0.01578282282942812,-0.2800234087910046,2015-11-05
0.023459105572460674,0.00609913147098301,-0.007439453368174059,-0.2621608030258571,2015-11-06
0.01711286252775978,0.0026146240971097225,-0.008176927583325288,-0.30809566889797085,2015-11-09
0.0015462491666381024,0.01169133288886163,-0.0036652198191042132,-0.427508592559246,2015-11-10
0.006789726384475912,0.0165643432489997,-0.015506608820972104,-0.7161300007843643,2015-11-11
-0.004153152841705318,0.010638240094803629,-0.017935443141628503,-0.8002057648655899,2015-11-12
-0.014736233535553755,-0.005088336157113731,0.008968247674170237,-0.6728822222368445,2015-11-13
0.01282591965746019,0.016324107185886793,-0.008729679293008212,-0.289699546451206,2015-11-16
-0.0018263778363530798,-0.0009570609859607193,0.00854618359302109,-0.592717996880921,2015-11-17
-0.011762380565115029,-0.005760588547416765,0.009075246236633805,-0.8862277931596936,2015-11-18
0.019488609618698603,0.010754787951684858,-0.015699209591581095,-0.5620827096287039,2015-11-19
0.0076587647644390695,0.01342569928230732,-0.008344919452222469,-0.6976107132717975,2015-11-20
-0.005324724361904018,0.005171075308254121,0.006925983632732764,-0.8214552678729713,2015-11-23
0.003766412290936363,0.01200760680795771,-0.004672360466749222,-0.8873977649863719,2015-11-24
0.012690568002722544,0.011432265010305169,-0.00944003675960717,-0.5948685700752674,2015-11-25
-0.0037114462349421215,0.004681040423623936,0.002812004405285762,-0.566145237777717,2015-11-26
-0.060991986021433464,-0.0053846742106267165,0.0014344587061739522,-1.5866192565675237,2015-11-27
0.003911049380219943,0.01092528062975199,-0.0010258365221424122,-0.8799003164596186,2015-11-30
0.004934998843957901,0.0013385321966203857,0.01373955825547047,-0.6430742887375817,2015-12-01
0.020769936127924656,-0.02940963458933342,0.028336009958985137,-0.4282874983208439,2015-12-02
0.01711666328479625,0.015155362447519315,-0.010098990029202587,-0.4884560647433499,2015-12-03
-0.01300416071292557,0.015944878094190512,-0.010310259510982413,-0.997853688928216,2015-12-04
0.006763984034325546,0.009857556378853313,-0.008827255998488881,-0.8831283449220726,2015-12-07
-0.020145835579991986,-0.00015578649521246282,-0.005887660640011658,-1.0783453998422345,2015-12-08
0.0010573141262784232,-0.0036484426830028435,0.0033449405176644133,-0.949390741259816,2015-12-09
-0.0037900796487831826,-0.001151567054671431,-0.0031924547154245984,-1.0908312935391484,2015-12-10
-0.0058480903837289655,-0.0034932376722509473,0.0028489102605298525,-0.9999964266598389,2015-12-11
0.025957913352464005,-0.0045847226566520065,0.009309711787574337,-0.20849691381728447,2015-12-14
0.0015230464957791887,0.014375249886087713,-0.015848817640947217,-0.5530595214751894,2015-12-15
0.002728800109408132,0.008702912194281863,-0.0030432819846879606,-0.7399282129472666,2015-12-16
0.021636624961721675,0.010197960515667015,-0.005108288889316078,-0.14082440447260472,2015-12-17
0.005019907436728408,0.0009103091839316217,0.0036829503557402293,-0.5311187109583544,2015-12-18
0.018859796405113913,-0.006295485842362133,0.014150139642759829,0.1004525517607266,2015-12-21
0.0058884624666897326,0.007842260312451055,-0.0033937419188969937,-0.27043450824583676,2015-12-22
-0.005331661164590689,-0.0036221579527057927,0.007513867370773602,-0.6213041104509989,2015-12-23
-0.005798669625669364,0.007802052940924326,-0.0016027293306806432,-0.6010634366280172,2015-12-24
0.005408335497343857,0.00944494886492709,0.00013419559101653794,-0.5320260251146969,2015-12-25
-0.02556375494904934,0.0015756551134834401,-0.005232396013616872,-1.1820905990161021,2015-12-28
0.010149982616670213,0.007300448193124623,0.0016993134377068786,-0.7265563521219313,2015-12-29
0.005029758174103092,0.007451278520515217,-0.007164331014504018,-0.8027084899736667,2015-12-30
-0.011492341437308566,-0.0051383555886403,0.004373443800534798,-0.7340778340865763,2015-12-31
-0.075938014811486,-0.015454957796195587,0.011580082201694847,-1.5284321343584328,2016-01-04
-0.004044102884412143,-0.017060103034962294,0.017539828503201422,-0.9224528200059539,2016-01-05
0.025517964694971026,0.00955171301617893,0.0022363492343348175,-0.8534634153231053,2016-01-06
-0.07776198516891639,-0.015102898446820778,0.014053321978377206,-1.6828793415631074,2016-01-07
0.019964858485304268,-0.0046504868198376115,0.016163670544192394,-0.7789181268816351,2016-01-08
-0.059224126412575094,-0.019025876109348153,0.01831608940920445,-1.122700788315924,2016-01-11
0.003102759154199739,-0.005870224362320787,0.004037789651314837,-0.7508787174947861,2016-01-12
-0.027134526992913962,-0.011479438546803677,0.016028003590594267,-0.9378522750065732,2016-01-13
0.02557377381372777,0.0057596871664097014,-0.018288527002594604,-0.45077958926506034,2016-01-14
-0.037088071524770824,-0.00838411346412865,-0.0028043711252011896,-1.2507692827551486,2016-01-15
0.00893172181554782,0.012562944359251968,-0.01827095798350861,-0.6076640211965344,2016-01-18
0.03613957469873287,0.00860639168198122,-0.010219313839204415,-0.3215213533590324,2016-01-19
-0.010826595708081213,0.007839985160697553,-0.0019244115827497296,-0.8803364495437451,2016-01-20
-0.0356215126332881,-0.002555858698465724,0.016566902532424183,-0.7582408915687737,2016-01-21
0.013834930445582504,0.006939999984480683,-0.003921324663568475,-0.7561548471822108,2016-01-22
0.009493087842568304,0.010302145175245605,-0.0043344872449102324,-0.939931525382014,2016-01-25
-0.06867339499828386,-0.010391115511853191,0.009087712976368276,-1.3671384539905698,2016-01-26
-0.005681247129236282,-0.0048680870852264215,0.0035226508197243244,-0.8043802571917722,2016-01-27
-0.032825496385450625,-0.013441055428659247,0.016402014461118455,-0.9595520413316608,2016-01-28
0.0347104575936593,0.0021444644363165163,-0.009623043932305508,-0.30310467715742734,2016-01-29
-0.017027420973210916,0.0028804251162580854,-0.0016633455058705782,-1.089766380115528,2016-02-01
0.0272294296310251,0.008553196158341124,-0.016430649021005855,-0.39732245568809976,2016-02-02
-0.0015643880679053696,0.008185401344872336,-0.010664283621949053,-0.628153422282682,2016-02-03
0.017564705430127905,0.009732639072513528,-0.010333456106834858,-0.5964653538601622,2016-02-04
-0.007396516230553481,-0.0005454840462545529,0.0027320037956745672,-0.36012141612953175,2016-02-05
-0.003902367489279507,0.005419827692010558,-0.008282678770909805,0.08807258685169128,2016-02-15
0.03815618170971455,0.0063218577636470555,-0.011055939483291338,0.159922141031197,2016-02-16
0.013687277597250986,0.003990680539397103,-0.0052014427225452065,-0.17287591740659164,2016-02-17
-0.0017665423745704984,0.005769179202120573,-0.0002494248481231735,-0.22735211573286546,2016-02-18
0.0008931208445474879,0.005286266945614712,-0.003034829819004427,-0.44042797365614655,2016-02-19
0.025152935351731083,0.001747328050159546,0.003569570487067901,0.041895858837321304,2016-02-22
-0.006928770549644978,0.0052225456328773776,0.000812931828638841,-0.6841622976495937,2016-02-23
0.008466859246008322,-0.0023052642970319706,0.007557933301952717,-0.37277038678312235,2016-02-24
-0.07143496068154687,-0.015666124945495546,0.011235315171377352,-1.4182190200458067,2016-02-25
0.008865229141001572,-0.005221856517934212,0.017631706486565195,-0.6380212384956537,2016-02-26
-0.03603948591776422,-0.02396406736122044,0.03584773898269897,-1.0114564257302363,2016-02-29
0.020879452189358126,0.006136362264819981,-0.0008145123462064835,-0.6385486925043244,2016-03-01
0.04909580838233474,0.007971462074345306,-0.0010854908551648085,0.16415847160327446,2016-03-02
0.004213043025842363,0.00034240845523253374,0.0036484138247119347,-0.37359395979347776,2016-03-03
-0.0009710477490055842,-0.027023466711608223,0.034636248107265885,-0.24107222932262767,2016-03-04
0.012500441313852188,0.016348598507924337,-0.007743798898708007,-0.42172585177983973,2016-03-07
0.0023015838612989387,0.007541309750853753,-0.0033442071383563508,-0.5160136287887894,2016-03-08
-0.017053365739513063,-0.009155162599647593,-0.00394761577853317,-0.6031975746821508,2016-03-09
-0.019765026811998185,-8.941019200400108e-05,-0.00522393864796911,-0.6842700752391735,2016-03-10
0.00039306720673801384,-0.002077867714315933,0.003980639957217947,-0.510077846643539,2016-03-11
0.023413808656390603,0.012543589911202059,-0.019411730045848397,-0.3778365491608854,2016-03-14
-0.001169521080627146,-0.005304160179631095,0.004758896469998109,-0.7201214222453858,2016-03-15
-0.0004080147947957864,-0.005008667233368278,0.007675176375873037,-0.5132696624883955,2016-03-16
0.01899021870524908,0.01168754764832406,-0.02057835962331203,-0.2845975698443166,2016-03-17
0.02408219619730618,0.011614377825687444,-0.021383106170338246,-0.215492450776509,2016-03-18
0.025338867891914925,0.0034826908326678514,-0.0068072103803384285,-0.341350533554468,2016-03-21
-0.005228957690308859,0.003774980108551888,-0.007095755528202519,-0.25126043666924336,2016-03-22
0.005805179023643532,0.005425038381668283,-0.008662378668747618,-0.5428184717936384,2016-03-23
-0.016456562742076738,-0.0005073980813430114,-0.0016802464694304717,-0.7178796587729144,2016-03-24
0.007483845660885765,0.0037625282476408204,0.002874765428991793,-0.5013029448242506,2016-03-25
-0.006344367609107765,0.0027255103545241,-0.0024922244881107223,-0.8776499224434375,2016-03-28
-0.014647031303514902,-0.005703742594138743,0.00792105110833605,-0.8255296934207014,2016-03-29
0.031853892865727165,0.008203872493297577,-0.010555588821219215,-0.30353072489241495,2016-03-30
0.002248445621079719,0.006704941550403375,-0.0009861768624259424,-0.44184786942252596,2016-03-31
0.0001419764195540183,0.00196992433435099,0.00798015982948749,-0.5682285387519806,2016-04-01
0.01910221311104591,0.009999960137440766,-0.01290306663345318,-0.06255342083762476,2016-04-05
0.0010631865174698689,0.004996968952969896,-0.005098683717312097,-0.5431341989614056,2016-04-06
-0.015127993223052166,0.0007134389773521266,0.001522338689861038,-0.8988493676169369,2016-04-07
-0.008146033161563353,0.0018319499033128163,-0.00024665251290544206,-0.8968653673962232,2016-04-08
0.018675692204981432,0.0058955133481284755,-0.0019612483219895796,-0.5179333463958069,2016-04-11
-0.004142275133823709,0.000944965314283566,0.006422010720925457,-0.7042876707379871,2016-04-12
0.015591703194355861,6.965526515130029e-05,0.0030668204049491693,-0.2802523042337181,2016-04-13
0.0066602571309670525,0.00852839509620545,-0.00503205672589188,-0.6268397449492078,2016-04-14
-0.000939374479036296,0.005602884605063276,-0.003250783820123151,-0.3268943807536626,2016-04-15
-0.014356308552839332,0.0035320012854580113,-0.0003123309347754736,-0.7377642519271056,2016-04-18
0.0035471750384780208,0.003164261364989266,-0.002031739090661335,-0.8280831487466804,2016-04-19
-0.029264409323533684,-0.020022307180217094,0.017226051871465663,-1.2244849803522415,2016-04-20
-0.007356826386295569,-0.0018497486643238043,0.011692740332778024,-0.7752950344091838,2016-04-21
0.005411224422315711,0.003751579331956671,-0.007572294956405615,-0.5690820753299758,2016-04-22
-0.0040859192830928065,0.0033642479494910595,0.0030082954157285083,-0.5772930386951544,2016-04-25
0.008275309071595804,0.006638191771235041,-0.003789130584153127,-0.7341990014516098,2016-04-26
-0.0034788372423012475,0.003209389790589401,-0.002318416113918397,-0.7819417760360037,2016-04-27
-0.0027475813800327373,-0.00042440387385563483,9.040915569044844e-05,-0.8597085476790584,2016-04-28
-0.001098000914341822,0.0010137661175242446,-0.0018321599636739409,-0.7203905276560535,2016-04-29
0.023509872274049073,0.00458279201049373,-0.009921898162491394,-0.14034303025616668,2016-05-03
-0.0005453129191936742,0.0026182445901043253,-0.0009428846940784015,-0.5430072072487924,2016-05-04
0.0035743655469766718,0.004189056343876261,-0.005668901045826133,-0.7884218866352267,2016-05-05
-0.032083752643838115,-0.012869619749539755,0.007672275240040993,-1.106016199348061,2016-05-06
-0.030897338124535847,-0.01858412596797413,0.010717929450626842,-1.0354656388782757,2016-05-09
0.0003730185084033418,-0.002703559126260783,0.0038493576653231675,-0.8733396004259462,2016-05-10
0.0012084878906169425,-0.008506988239490785,0.007321462380550616,-0.8459553779889983,2016-05-11
0.0005676138904350892,-0.008954029770350681,0.0018864179555887122,-0.578879614622713,2016-05-12
-0.003111217629827424,0.0008275172451573227,0.0010142257620348776,-0.9032426918505096,2016-05-13
0.012024554128596992,0.009747656289059011,-0.010166323392353455,-0.4755875572693933,2016-05-16
-0.0020611976739035513,0.00010291298816889321,-0.004145735210764087,-0.87366159845178,2016-05-17
-0.016121865497387793,-0.0170368925706227,0.014745219668237493,-0.974637651895944,2016-05-18
0.0012661135439495496,0.004181240809667515,-0.004640373870267561,-0.887557842398804,2016-05-19
0.00806766677180165,0.0032207232872972624,5.192812975155815e-05,-0.5909727923528668,2016-05-20
0.008844209308017542,0.007320287551178455,-0.009135505655637081,-0.6339584539667528,2016-05-23
-0.008362928282855028,0.00023649306639995926,0.0022257542159947984,-1.1593299685269938,2016-05-24
-0.002148938978053816,0.0019516382690519633,0.0040714145104173245,-1.0766311554473835,2016-05-25
0.0033899662570504047,0.0007799930808154174,-0.001215366510815154,-0.860963948921426,2016-05-26
4.805493477794419e-05,0.002460619747710943,-0.0006162108719797031,-0.6586632499764199,2016-05-27
-0.00038804585424433873,-0.0041346312104999575,0.0034890468707711045,-0.43910231102541275,2016-05-30
0.03705929400182001,0.0031025351271420504,-0.011529180147008294,0.03390695608251508,2016-05-31
0.0013368757037253759,0.005988164908870855,-0.008306846783612421,-0.5876700301934913,2016-06-01
0.005527218900560254,0.007295471883144247,-0.005405519621051621,-0.5715735856519351,2016-06-02
0.005551081317466896,-0.0035892655322318904,-0.002987023161321255,-0.23854926648783836,2016-06-03
0.0004878368675969556,0.00343318330522299,-0.003330167413157577,-0.4205888016259982,2016-06-06
0.0005576121997962775,0.004495756879805225,-0.002267459987444734,-0.5755969606402839,2016-06-07
-0.002275614417154682,0.0007715643564814158,-3.247975885861047e-05,-0.5110079242582455,2016-06-08
-0.0362102543778976,-0.01433816779420366,0.01847293338528168,-0.8368271202482604,2016-06-13
0.003992129086005438,0.0016640461401723873,0.00040846000757842685,-0.6519439526626979,2016-06-14
0.02164503807771335,0.013308868730545813,-0.014419154978056094,-0.2221906340370779,2016-06-15
-0.003297402806022526,0.005137149942483108,-0.0008236624724332218,-0.653385646768079,2016-06-16
0.005887278710112508,0.0028987359886911866,0.002245638847052688,-0.5720978792052888,2016-06-17
0.0018069246644032413,0.0014858577275929535,-0.0009522830208407492,-0.44583672135124364,2016-06-20
-0.005176087987169993,-0.0032389953430344938,0.005308850176625525,-0.8053724484256465,2016-06-21
0.011896059975739722,0.005433560315835069,-0.004821212407880655,-0.391172851361355,2016-06-22
-0.0037508855610510023,0.0009647175876829049,-0.0029012086116988146,-0.5422818847576345,2016-06-23
-0.010694779334820784,0.00048603053283559003,-0.0003962754460024604,-0.5600817391958195,2016-06-24
0.017723393040347334,0.00393118274355703,-0.010445810424466986,-0.1450166513863727,2016-06-27
0.007885152814610719,0.004698337344405975,-0.0070869243566821505,-0.4243606029526851,2016-06-28
0.005138666237626262,0.0003579531502234494,0.0019542841136428062,-0.3413129094025412,2016-06-29
0.0008666482079573668,0.0002614236800618789,0.002736173731001449,-0.3971869355350291,2016-06-30
