HS300_date,close_price,close_returns,open_returns,today_returns,volume,Rft
2015-03-02,3601.26,0.007954456398831189,0.008567414157924613,-0.0006077509053822316,248176125.0,0.021
2015-03-03,3507.9,-0.025924259842388553,-0.0060950889410928966,-0.019950772634949154,261866489.0,0.021
2015-03-04,3530.82,0.006533823655178406,0.001929929587502599,0.00459502599106032,199663981.0,0.021
2015-03-05,3496.34,-0.00976543692400067,-0.004976181170379679,-0.004813207144381937,217508805.0,0.021
2015-03-06,3478.52,-0.005096758324419248,0.0013843047300889921,-0.006472103690755682,181518054.0,0.021
2015-03-09,3537.75,0.017027356461943643,-0.008285132757609559,0.025523958605096153,233940411.0,0.021
2015-03-10,3520.61,-0.004844887287117516,-0.0039884107130238045,-0.0008599062333268792,194267657.0,0.021
2015-03-11,3524.65,0.0011475284112696382,0.0011248050763930095,2.2697804271221145e-05,188947825.0,0.021
2015-03-12,3592.84,0.019346601790248608,0.009373980395216641,0.00988000640865283,265664625.0,0.021
2015-03-13,3617.66,0.006908184054953637,0.0032926598456930467,0.00360365858733247,246864768.0,0.021
2015-03-16,3705.67,0.02432788045311063,0.00666452900493697,0.017546412870664607,275438307.0,0.021
2015-03-17,3757.12,0.01388412891595836,0.007634246978279302,0.006202530289558528,371625666.0,0.021
2015-03-18,3846.05,0.02366972574738102,0.003185950941146487,0.02041872176042503,415190011.0,0.021
2015-03-19,3839.74,-0.0016406442973961877,0.0013520365049854988,-0.002988640051931224,391547630.0,0.021
2015-03-20,3892.57,0.013758744081630692,0.0033205373280482675,0.010403661008854037,401817552.0,0.021
2015-03-23,3972.06,0.020420955820961373,0.00783800933573442,0.012485088246989573,391119922.0,0.021
2015-03-24,3973.05,0.00024924094802192265,0.002016585852177455,-0.0017637880740790646,468581312.0,0.021
2015-03-25,3940.41,-0.008215350926869869,-0.0028869508312254766,-0.00534382746278006,379968851.0,0.021
2015-03-26,3950.0,0.002433756893318151,-0.004735547823703556,0.007203416841971011,346756315.0,0.021
2015-03-27,3971.697,0.005492911392405153,0.001909367088607672,0.0035767150418113403,298756064.0,0.021
2015-03-30,4088.18,0.029328269502935322,0.006879427106347702,0.02229546238828517,428297020.0,0.021
2015-03-31,4051.2,-0.009045589969130519,0.012401606582880476,-0.021184475027060556,436065635.0,0.021
2015-04-01,4123.9,0.017945300157977906,0.0015550947867299936,0.016364756623536536,329512853.0,0.021
2015-04-02,4124.78,0.00021339023739663787,0.006316836004752746,-0.00606513331485925,339070487.0,0.021
2015-04-03,4170.54,0.011093925009333816,-0.004875411537100027,0.016047575079117138,321303766.0,0.021
2015-04-07,4260.04,0.02146005073683499,0.01039433742393081,0.010951875820204071,415362654.0,0.021
2015-04-08,4295.8,0.008394287377583298,0.0040868160862339575,0.0042899390992297,458676715.0,0.021
2015-04-09,4262.14,-0.007835560314725987,0.00492574142185398,-0.012698750972906847,439699902.0,0.021
2015-04-10,4344.42,0.019304856245923263,-0.0029938012359989052,0.022365615689818208,348190170.0,0.021
2015-04-13,4421.07,0.017643321778280985,0.011423849443654266,0.006149224519520713,434153036.0,0.021
2015-04-14,4438.18,0.0038701038436397273,0.0025016568387292715,0.0013650321628653206,434432126.0,0.021
2015-04-15,4380.51,-0.012994065134807498,0.0002546088712038763,-0.013245301634713491,472154131.0,0.021
2015-04-16,4513.55,0.030370892886901313,-0.0057116637103900025,0.0362898319132865,422603748.0,0.021
2015-04-17,4596.14,0.0182982353136667,0.0144298833512424,0.003813326111455684,552802663.0,0.021
2015-04-20,4521.92,-0.01614833316652675,0.004109970540496999,-0.020175383475296904,686439075.0,0.021
2015-04-21,4619.16,0.021504139834406466,-0.00032287170051659153,0.02183406113537112,490314991.0,0.021
2015-04-22,4739.81,0.02611946760882944,0.00387516344963168,0.02215843659560157,516213792.0,0.021
2015-04-23,4740.89,0.00022785723478357944,0.005204849983438065,-0.004951222378937303,497430954.0,0.021
2015-04-24,4702.64,-0.008068105355745425,-0.012288831843809911,0.004273239611073398,480152936.0,0.021
2015-04-27,4807.59,0.022317251586343012,0.010893880883928952,0.011300266940408532,513076548.0,0.021
2015-04-28,4741.86,-0.013672130942946614,0.0007758565102264914,-0.014436786578319483,608638545.0,0.021
2015-04-29,4774.33,0.006847523967388414,-0.003998430995432178,0.01088949586059429,395056980.0,0.021
2015-04-30,4749.89,-0.005119042881409408,0.0029491049005829773,-0.00804442393195226,399727444.0,0.021
2015-05-04,4787.74,0.007968605588760891,0.0016316167321770436,0.006326666162214778,377843853.0,0.021
2015-05-05,4596.84,-0.039872674790193186,-0.0005326103756678746,-0.039361028506704976,460419626.0,0.021
2015-05-06,4553.33,-0.009465197831553862,0.006393522506765281,-0.015757971393553616,376073702.0,0.021
2015-05-07,4470.09,-0.01828112612088295,-0.007139829531354058,-0.011221415583898442,297759203.0,0.021
2015-05-08,4558.4,0.019755754358413258,0.010169817609936294,0.009489430966327372,302407967.0,0.021
2015-05-11,4690.53,0.028986047736047738,0.0051969989469990985,0.023666056319277873,373838420.0,0.018500000000000003
2015-05-12,4747.42,0.012128693345954566,0.00033898088275741145,0.011785717330332623,377053891.0,0.018500000000000003
2015-05-13,4718.44,-0.00610436826739591,-0.00014955491614387917,-0.005955704056072597,370730424.0,0.018500000000000003
2015-05-14,4700.78,-0.003742762438432967,-0.00010172853739787158,-0.0036414043357723136,337725152.0,0.018500000000000003
2015-05-15,4617.47,-0.017722590718986964,-0.002133688451703697,-0.015622235250226435,328431166.0,0.018500000000000003
2015-05-18,4575.14,-0.00916735788213019,-0.007668701691618929,-0.0015102377533249278,269180489.0,0.018500000000000003
2015-05-19,4731.22,0.034114803044278386,0.0005464313660346054,0.033550038884665456,314785952.0,0.018500000000000003
2015-05-20,4754.92,0.005009278790671257,0.004301216176799905,0.0007050301268844983,363180748.0,0.018500000000000003
2015-05-21,4840.98,0.018099147830036966,0.00289594777619806,0.015159299514122315,305054537.0,0.018500000000000003
2015-05-22,4951.33,0.0227949712661486,0.011348941743200891,0.011317586888674569,455846718.0,0.018500000000000003
2015-05-25,5099.5,0.029925292800116354,-0.0004483643788638636,0.03038728175368921,465736590.0,0.018500000000000003
2015-05-26,5198.92,0.019496029022453287,0.008098833218943113,0.01130563336445678,487949359.0,0.018500000000000003
2015-05-27,5181.43,-0.0033641602486670363,0.003317996814723001,-0.006660059008812946,470798730.0,0.018500000000000003
2015-05-28,4834.01,-0.0670509878547042,-0.0014146673794686038,-0.06572930557971435,571829047.0,0.018500000000000003
2015-05-29,4840.83,0.0014108369655834174,0.00114190909824341,0.0002686211264317784,427878859.0,0.018500000000000003
2015-06-01,5076.18,0.04861769572573316,0.004530214859848503,0.04388865582508705,417503741.0,0.018500000000000003
2015-06-02,5161.87,0.01688080406920167,0.0029727078235997073,0.013866874080533886,412973196.0,0.018500000000000003
2015-06-03,5143.59,-0.00354135226187402,0.002853617003140352,-0.0063767723988719105,414258270.0,0.018500000000000003
2015-06-04,5181.42,0.007354785276431519,0.0024146559115325594,0.004928229386676808,482767268.0,0.018500000000000003
2015-06-05,5230.55,0.009481956683689008,0.014181440608944884,-0.004633770385735092,545961196.0,0.018500000000000003
2015-06-08,5353.75,0.023553928363174048,0.005517584192866742,0.01793737320345823,637313237.0,0.018500000000000003
2015-06-09,5317.46,-0.00677842633667991,0.004804109269203938,-0.01152715787986558,570427263.0,0.018500000000000003
2015-06-10,5309.11,-0.001570298601211939,-0.011877851455394106,0.010431456140684636,442165676.0,0.018500000000000003
2015-06-11,5306.59,-0.0004746558274361101,-0.0007477712836990724,0.00027331983698819506,392338755.0,0.018500000000000003
2015-06-12,5335.12,0.005376333954573376,0.004275815542561068,0.0010958328329531142,430131386.0,0.018500000000000003
2015-06-15,5221.17,-0.02135846991257928,0.0035406888692288696,-0.02481130965388567,475745703.0,0.018500000000000003
2015-06-16,5064.82,-0.029945395380728934,-0.010754294535515907,-0.0193997312691917,411675638.0,0.018500000000000003
2015-06-17,5138.83,0.014612562736681767,0.0014788284677442753,0.013114340409004832,397124187.0,0.018500000000000003
2015-06-18,4930.55,-0.040530626621234744,-0.006059745117079296,-0.03468103976552994,364395814.0,0.018500000000000003
2015-06-19,4637.05,-0.059526827635862145,-0.01693320217825589,-0.043327295308909,358104744.0,0.018500000000000003
2015-06-23,4786.09,0.03214112420612247,0.0009424095060437399,0.031169340417372293,365087944.0,0.018500000000000003
2015-06-24,4880.13,0.019648606691474724,0.0053300293141165245,0.014242663563055924,434638723.0,0.018500000000000003
2015-06-25,4706.52,-0.03557487198086928,0.005350267308452672,-0.040707344116879596,446135982.0,0.018500000000000003
2015-06-26,4336.19,-0.07868446325522904,-0.028184306026533545,-0.051964747576997206,446639790.0,0.018500000000000003
2015-06-29,4191.55,-0.03335647192581492,0.02551779327012893,-0.057409306383859104,525662482.0,0.016
2015-06-30,4473.0,0.06714699812718439,-0.0072717729718124735,0.07496389149906157,527045280.0,0.016
2015-07-01,4253.02,-0.04917952157388772,-0.01431254191817577,-0.03537326093563575,431721411.0,0.016
2015-07-02,4108.0,-0.03409812321597372,0.00816125952852298,-0.04191728490366686,457062194.0,0.016
2015-07-03,3885.92,-0.05406037000973707,-0.02210321324245379,-0.03267947824355266,429300850.0,0.016
2015-07-06,3998.54,0.028981553917733827,0.08552672211471157,-0.05209007484110795,648094530.0,0.016
2015-07-07,3928.0,-0.01764143912528071,-0.030183516983699032,0.012932423894683964,679385007.0,0.016
2015-07-08,3663.04,-0.06745417515274954,-0.07050407331975561,0.003281238873094283,581467097.0,0.016
2015-07-09,3897.63,0.0640424346990478,-0.01129116799161356,0.07619392105321299,503870610.0,0.016
2015-07-10,4106.56,0.053604369835002386,0.004782393403170548,0.048589601840526964,500701802.0,0.016
2015-07-13,4211.81,0.025629724148679145,0.00625097405127395,0.01925836654784474,502092186.0,0.016
2015-07-14,4112.15,-0.023662036036763423,-0.00787784824101756,-0.015909520584497905,454422009.0,0.016
2015-07-15,3966.76,-0.035356200527704384,-0.010522476076991194,-0.02509781561510782,421956367.0,0.016
2015-07-16,3997.36,0.007714104205951422,-0.0043158648367938035,0.012082113812904582,330531345.0,0.016
2015-07-17,4151.5,0.03856044989693186,0.006604358876858729,0.03174642622820434,331107131.0,0.016
2015-07-20,4160.61,0.0021943875707575167,0.001339274960857617,0.0008539689107203152,352673472.0,0.016
2015-07-21,4166.01,0.0012978866079735862,-0.012221765558415587,0.013686930623685978,318374945.0,0.016
2015-07-22,4157.16,-0.002124334795163829,-0.004188660132836919,0.002073008465588,318945997.0,0.016
2015-07-23,4250.81,0.022527398512446117,0.0004257714401179058,0.022092220835647547,354471759.0,0.016
2015-07-24,4176.28,-0.017533128980123935,0.0010327443475477427,-0.01854671930814067,392045373.0,0.016
2015-07-27,3818.73,-0.08561447029413727,-0.01879184345877183,-0.06810239640782867,365054511.0,0.016
2015-07-28,3811.09,-0.002000665142599778,-0.0334561490338412,0.03254429052525487,383527216.0,0.016
2015-07-29,3930.38,0.03130075647649355,0.007575260620977131,0.023547120282503053,276972845.0,0.016
2015-07-30,3815.41,-0.02925162452485519,-0.0037146535449498197,-0.025632185669266505,271548665.0,0.016
2015-07-31,3816.7,0.0003381025892368328,-0.010025134913416944,0.010468182443952534,222376767.0,0.016
2015-08-03,3829.24,0.003285560824796363,-0.013265386328503603,0.016773453493960533,245805030.0,0.016
2015-08-04,3948.16,0.03105577085792488,-0.0004883475572176055,0.03155953043473714,220236556.0,0.016
2015-08-05,3866.9,-0.020581739341870575,-0.0026695979899497013,-0.017960087565585203,200484269.0,0.016
2015-08-06,3831.85,-0.009064108200367293,-0.016542967234735917,0.007604662720586575,147278694.0,0.016
2015-08-07,3906.95,0.01959888826545919,0.00902436160079323,0.010479951790152597,183349153.0,0.016
2015-08-10,4084.36,0.04540882273896529,0.010371261469944493,0.03467790762184397,306780540.0,0.016
2015-08-11,4066.67,-0.00433115592161315,-0.00018852402824431902,-0.0041434130262832936,322034191.0,0.016
2015-08-12,4016.13,-0.012427858665689628,-0.010081958949213932,-0.0023697918607337165,255146196.0,0.016
2015-08-13,4075.46,0.0147729281671658,-0.0015238550544927065,0.01632165505821681,242836979.0,0.016
2015-08-14,4073.54,-0.00047111246337838697,0.0055110343372282156,-0.00594935967515231,253392996.0,0.016
2015-08-17,4077.87,0.0010629575258864765,-0.00378786019039945,0.004869261799211877,256939638.0,0.016
2015-08-18,3825.41,-0.061909771522878354,0.0015792558369933651,-0.0633889200379012,319881070.0,0.016
2015-08-19,3886.14,0.01587542250373164,-0.02016515876729552,0.03678230223543122,269049839.0,0.016
2015-08-20,3761.45,-0.03208582295027973,-0.009711436026494047,-0.022593805217752894,212167965.0,0.016
2015-08-21,3589.54,-0.04570311980752095,-0.012537718167196177,-0.033586499707884965,217986403.0,0.016
2015-08-24,3275.53,-0.08747917560467355,-0.037592560606651615,-0.051835234180512835,255436652.0,0.016
2015-08-25,3042.93,-0.07101140884070678,-0.06274404447524518,-0.008820818173230882,276081306.0,0.016
2015-08-26,3025.69,-0.005665592044509671,0.006454305554186357,-0.012042173729906569,308270623.0,0.013500000000000002
2015-08-27,3205.64,0.05947403732702283,0.022183369743760784,0.03648138747611385,267294930.0,0.013500000000000002
2015-08-28,3342.29,0.0426279931620519,0.012665177624436863,0.029588077283257075,299498426.0,0.013500000000000002
2015-08-31,3366.54,0.007255504459517281,-0.010438950539899294,0.01788111507528578,280250403.0,0.013500000000000002
2015-09-01,3362.08,-0.0013248023192952152,-0.020795831922389096,0.019884545264262643,352458528.0,0.013500000000000002
2015-09-02,3365.83,0.0011153809546471383,-0.04200673392661691,0.045012962416753455,347789412.0,0.013500000000000002
2015-09-07,3250.49,-0.03426792202814766,-0.005508299587323129,-0.0289189164966287,204224431.0,0.013500000000000002
2015-09-08,3334.02,0.025697664044497914,-0.00882943802319025,0.034834672650917664,154599631.0,0.013500000000000002
2015-09-09,3399.3,0.01957996652689542,0.0032393326974644587,0.016287871993111658,220467421.0,0.013500000000000002
2015-09-10,3357.56,-0.01227899861736248,-0.0147147942223399,0.0024721731237757893,144882971.0,0.013500000000000002
2015-09-11,3347.19,-0.00308855240114847,-0.002287375355913168,-0.0008030138393017028,108547508.0,0.013500000000000002
2015-09-14,3281.13,-0.019735957624156364,0.006109602382894153,-0.025688612797092225,205457251.0,0.013500000000000002
2015-09-15,3152.23,-0.03928524624138641,-0.022062521143630498,-0.017611274207321226,143555641.0,0.013500000000000002
2015-09-16,3309.25,0.0498123550629237,-0.0009739137055354563,0.05083577842980347,159709994.0,0.013500000000000002
2015-09-17,3237.0,-0.02183274155775483,-0.006524136889023202,-0.015409135981214517,169401881.0,0.013500000000000002
2015-09-18,3251.27,0.004408402842137837,0.005387704664813198,-0.0009740539078919586,106903481.0,0.013500000000000002
2015-09-21,3308.25,0.01752545928206506,-0.008818092622267626,0.026577918450940263,122788668.0,0.013500000000000002
2015-09-22,3339.03,0.009304012695533936,0.0012453714199349708,0.008048617757074439,146221985.0,0.013500000000000002
2015-09-23,3263.03,-0.022761101277916085,-0.014662941033773302,-0.008218670119480742,123171439.0,0.013500000000000002
2015-09-24,3285.0,0.006733005825873439,0.004863577717642675,0.0018603800054897146,102011238.0,0.013500000000000002
2015-09-25,3231.95,-0.016149162861491706,-0.0037534246575342545,-0.01244243996492167,121419278.0,0.013500000000000002
2015-09-28,3242.75,0.0033416358545150793,-0.0016522532836212855,0.00500215396344772,74219468.0,0.013500000000000002
2015-09-29,3178.85,-0.01970549687765022,-0.014040552000616824,-0.005745616504338136,87150633.0,0.013500000000000002
2015-09-30,3202.95,0.007581358038284192,0.005363574877707444,0.0022059513751993,78559349.0,0.013500000000000002
2015-10-08,3296.48,0.029201205139012476,0.03809925225183042,-0.008571480129203835,132081768.0,0.013500000000000002
2015-10-09,3340.12,0.013238363345143833,0.001783720817356782,0.011434247023340838,124352500.0,0.013500000000000002
2015-10-12,3447.69,0.03220542974503915,0.0032992826605031667,0.028811091151071055,221400468.0,0.013500000000000002
2015-10-13,3445.04,-0.0007686305903372714,-0.007312142332982385,0.006591711273696177,145433786.0,0.013500000000000002
2015-10-14,3406.11,-0.01130030420546635,-0.004034786243410804,-0.0072949515321437675,152173938.0,0.013500000000000002
2015-10-15,3486.81,0.02369271691166741,-0.0007985649318431598,0.02451085535304509,171158299.0,0.013500000000000002
2015-10-16,3534.06,0.013551068168325742,0.006226321480092167,0.007279422662547219,208964709.0,0.013500000000000002
2015-10-19,3534.18,3.395528089500388e-05,0.004213284437728726,-0.004161794333535251,207606744.0,0.013500000000000002
2015-10-20,3577.7,0.012314030411580523,-0.001782591718588078,0.01412179552592474,179025108.0,0.013500000000000002
2015-10-21,3473.25,-0.02919473404701345,0.000877658831092587,-0.030046022720925825,282076050.0,0.013500000000000002
2015-10-22,3524.53,0.01476426977614631,-0.005772691283380205,0.02065620294219861,184305580.0,0.013500000000000002
2015-10-23,3571.24,0.01325283087390372,0.0034926642701296196,0.009726196265593012,198294478.0,0.013500000000000002
2015-10-26,3589.26,0.005045866421747203,0.012169442546566378,-0.007037928458793141,204248863.0,0.011000000000000001
2015-10-27,3592.88,0.0010085644394666193,-0.00551924352094868,0.006564036476207846,192056140.0,0.011000000000000001
2015-10-28,3524.92,-0.018915187815902623,-0.0047538464964039795,-0.014228983723921895,170977098.0,0.011000000000000001
2015-10-29,3533.31,0.0023801958626010755,0.004272437388650019,-0.00188419143610985,127010446.0,0.011000000000000001
2015-10-30,3534.08,0.00021792596743552828,-0.0008745340771119103,0.0010934162743398979,139141914.0,0.011000000000000001
2015-11-02,3475.96,-0.016445581311119173,-0.012690714415066973,-0.003803131349896627,130002568.0,0.011000000000000001
2015-11-03,3465.49,-0.003012117515736712,0.0025201670905303786,-0.00551837737321792,101401876.0,0.011000000000000001
2015-11-04,3628.54,0.04704962357415554,0.00336748915737739,0.04353552899492685,205423865.0,0.011000000000000001
2015-11-05,3705.97,0.0213391612053333,0.0006173281815826659,0.02070904874434687,398046568.0,0.011000000000000001
2015-11-06,3793.37,0.023583569213998068,-0.0020588401956841418,0.02569531195076702,298753076.0,0.011000000000000001
2015-11-09,3840.35,0.012384766052349283,0.0007934896938606162,0.011582086092540633,356804823.0,0.011000000000000001
2015-11-10,3833.24,-0.001851393753173558,-0.008770033981277736,0.006979853782965062,286519603.0,0.011000000000000001
2015-11-11,3833.65,0.00010695912596148105,-0.001249595642328627,0.0013582520341131055,232234296.0,0.011000000000000001
2015-11-12,3795.32,-0.009998304487890075,0.0021102604567448946,-0.012083066527146413,217537647.0,0.011000000000000001
2015-11-13,3746.24,-0.012931715902743446,-0.010307431257443489,-0.002651615994888501,203489891.0,0.011000000000000001
2015-11-16,3764.13,0.004775454856069006,-0.01695032886307335,0.022100392642434796,161690901.0,0.011000000000000001
2015-11-17,3758.39,-0.0015249207652233698,0.006987006293618814,-0.008452866825135907,248533071.0,0.011000000000000001
2015-11-18,3715.58,-0.011390515619720154,0.00055076774895646,-0.011934710115251934,185689495.0,0.011000000000000001
2015-11-19,3774.97,0.01598404555950883,0.002702135332841804,0.01324611742475068,154631989.0,0.011000000000000001
2015-11-20,3774.38,-0.0001562926327890457,0.0010357698206873156,-0.00119082902870693,186951689.0,0.011000000000000001
2015-11-23,3753.33,-0.0055770749103164485,1.589665057566414e-05,-0.005592882652790898,175626812.0,0.011000000000000001
2015-11-24,3753.89,0.00014920084298464253,-0.0020168756810617916,0.0021704540600571143,143383283.0,0.011000000000000001
2015-11-25,3781.61,0.007384339977996257,-0.0016329727296217067,0.00903206181825933,151944941.0,0.011000000000000001
2015-11-26,3759.43,-0.005865226715605298,0.003606929323753505,-0.009438113431262773,173525468.0,0.011000000000000001
2015-11-27,3556.99,-0.053848588748826254,-0.005407734683183341,-0.04870423363911103,208939358.0,0.011000000000000001
2015-11-30,3566.41,0.002648306573816539,-0.0005903868158190217,0.0032406066010481904,173201163.0,0.011000000000000001
2015-12-01,3591.7,0.007091164504361425,-0.001146811499519007,0.008247434256327235,136536554.0,0.011000000000000001
2015-12-02,3721.96,0.036266948798619136,-0.0010969735779713385,0.03740495462349758,213538865.0,0.011000000000000001
2015-12-03,3749.3,0.007345592107384391,-0.003334264742232529,0.010715585448369813,197762126.0,0.011000000000000001
2015-12-04,3677.59,-0.019126236897554216,-0.007886805537033581,-0.011328779239353381,151199522.0,0.011000000000000001
2015-12-07,3687.61,0.002724610410622219,0.0010849496545290993,0.0016378837347008623,113883150.0,0.011000000000000001
2015-12-08,3623.02,-0.017515409709812135,-0.005090017653710643,-0.012488961088518491,125781083.0,0.011000000000000001
2015-12-09,3635.94,0.0035660857516657263,-0.0026497231591323667,0.006232322840965088,113325422.0,0.011000000000000001
2015-12-10,3623.08,-0.00353691205025386,-0.0004318003047355523,-0.0031064531129191275,120215625.0,0.011000000000000001
2015-12-11,3608.06,-0.0041456440376695936,-0.0048881062521390906,0.000746109275885809,110322481.0,0.011000000000000001
2015-12-14,3711.32,0.028619257994600966,-0.009473234924031182,0.03845680325024903,151769119.0,0.011000000000000001
2015-12-15,3694.39,-0.0045617192804716655,-0.0009673108220256132,-0.003597888735156096,126481710.0,0.011000000000000001
2015-12-16,3685.44,-0.00242259209233453,0.0025877073075664114,-0.004997367675049547,111342723.0,0.011000000000000001
2015-12-17,3755.89,0.019115763653729134,0.007418381522966033,0.011611245481822241,177924075.0,0.011000000000000001
2015-12-18,3767.91,0.0032003067182477807,-0.00024761108552162625,0.0034487717578881583,173465980.0,0.011000000000000001
2015-12-21,3865.97,0.026025037753024893,-0.0015419688899150907,0.027609579755987212,217435275.0,0.011000000000000001
2015-12-22,3876.73,0.002783260087377837,0.0015856305144634764,0.001195733581260905,180303661.0,0.011000000000000001
2015-12-23,3866.38,-0.002669775816216191,0.0002940622638150092,-0.002962966783311427,207017147.0,0.011000000000000001
2015-12-24,3829.4,-0.009564502195852476,-0.002131192484960187,-0.007449185358747945,147181397.0,0.011000000000000001
2015-12-25,3838.2,0.002298010132135486,0.000699848540241188,0.0015970439030499328,119624013.0,0.011000000000000001
2015-12-28,3727.63,-0.02880777447761962,0.0024308269501329693,-0.031162849932294234,153988440.0,0.011000000000000001
2015-12-29,3761.87,0.009185461003372142,-0.0012286627159884267,0.010426934905520824,101885555.0,0.011000000000000001
2015-12-30,3765.18,0.0008798815482724542,0.0002764582508167912,0.000603256522212936,105629955.0,0.011000000000000001
2015-12-31,3731.0,-0.009077919249544486,-0.0011367318428334716,-0.00795022468026274,101873556.0,0.011000000000000001
2016-01-04,3470.41,-0.06984454569820431,-0.0013776467435003825,-0.06856135227840021,115370674.0,0.011000000000000001
2016-01-05,3478.78,0.0024118187764559096,-0.025423509037837078,0.02856146035988627,162116984.0,0.011000000000000001
2016-01-06,3539.81,0.017543506631635175,0.0010434692622125485,0.016482838034579617,145966144.0,0.011000000000000001
2016-01-07,3294.38,-0.06933422980329451,-0.01657151090030251,-0.0536518104649325,44102641.0,0.011000000000000001
2016-01-08,3361.56,0.020392304470036704,0.023521876650538065,-0.0030576505025401435,185959451.0,0.011000000000000001
2016-01-11,3192.45,-0.05030700032127944,-0.017384785635240818,-0.03350468647823879,174638387.0,0.011000000000000001
2016-01-12,3215.71,0.007285940265313595,0.007007157512255668,0.0002768428714514659,128225796.0,0.011000000000000001
2016-01-13,3155.88,-0.018605533459173818,0.007702809021957746,-0.026107243371352395,120666494.0,0.011000000000000001
2016-01-14,3221.57,0.020815113375667105,-0.025108686008340042,0.04710658380571031,134537671.0,0.011000000000000001
2016-01-15,3118.73,-0.031922323587567636,-0.006419230375251939,-0.02566786112612429,124601779.0,0.011000000000000001
2016-01-18,3130.73,0.0038477200655395727,-0.01619248860914535,0.020370050485133184,101128386.0,0.011000000000000001
2016-01-19,3223.12,0.029510689200282325,0.0006292462141417321,0.028863280875921715,127653893.0,0.011000000000000001
2016-01-20,3174.38,-0.01512199359626687,-0.005863883442130624,-0.00931271885201379,130650504.0,0.011000000000000001
2016-01-21,3081.35,-0.029306510247670503,-0.011970841550160927,-0.01754570555863777,111189733.0,0.011000000000000001
2016-01-22,3113.46,0.010420757135671144,0.010888084768040152,-0.0004622941346431597,89951087.0,0.011000000000000001
