date,ret_S1BM1,ret_S1BM2,ret_S1BM3,ret_S1BM4,ret_S1BM5,ret_S2BM1,ret_S2BM2,ret_S2BM3,ret_S2BM4,ret_S2BM5,ret_S3BM1,ret_S3BM2,ret_S3BM3,ret_S3BM4,ret_S3BM5,ret_S4BM1,ret_S4BM2,ret_S4BM3,ret_S4BM4,ret_S4BM5,ret_S5BM1,ret_S5BM2,ret_S5BM3,ret_S5BM4,ret_S5BM5
2015-01-05,-0.005378435925628125,-0.006767062616317255,0.009724786818318266,0.004038908484090589,0.004770611421098938,-0.005525151734782126,0.0029892927425510525,0.008712207235904596,,0.015082925083342838,-0.0003903826275861041,0.005500751044468639,0.01101309260702264,0.02126281382894585,0.023589227774777802,-0.002688914243884893,0.007976674624052188,0.018966394909578608,0.021572400660451515,0.03248618807640709,0.012495669830368084,0.032584012353924705,0.02423971805386875,0.038857101191512484,0.05188522405170179
2015-01-06,0.03454039691930068,0.02979188282285292,0.02653934164952145,0.021277203377668787,0.015867765751759702,0.026908760205529774,0.02856508917433272,0.01999092077896629,,0.011051691282535471,0.024959149315056862,0.025082958705765792,0.023874822021040867,0.012338042408041613,0.005451972008373518,0.02856931674992909,0.023209315182956828,0.01745113087412947,0.006478809419857736,-0.00197496532639292,0.022407467173414502,0.012921447151353406,-0.0017219610093896305,0.005276808464146238,-0.0070360573271712355
2015-01-07,-0.005383200581605523,-0.005010226545927018,-0.005503815648110016,-0.003381292315274985,-0.006213771849469285,0.0008184408018541432,-0.0007592056320534228,-0.0030393013398947225,,-0.001856768174189166,0.003278135120589403,0.0007464135603447782,0.0006202923838398652,0.00017029481267195383,-0.000116542117276863,-0.0013332811473616194,0.002663510747699241,0.00037759831658095696,0.004325676595261936,7.14807380785055e-05,0.0007183331157684665,0.005474662157055095,0.015522917034412182,0.005239447611358028,0.006589043382148701
2015-01-08,0.007034862063838184,0.004549719807616244,0.0014215567563538006,-0.003962384511914103,-0.003359460239668576,0.008813281070651309,0.005969433754561868,0.0017767754189639585,,-0.006149660633677986,0.008484633997011269,-0.00035683158460151607,0.0018669443706891887,-0.0078054947265533605,-0.013385438683508923,0.0030962597671422326,-0.002896653913189839,-0.0030758049319025136,-0.010108355079690129,-0.01915435153981037,-0.0034256802769603283,-0.011845646206101164,-0.01490700619777534,-0.014698049243855343,-0.033463132510163675
2015-01-09,-0.00808398006623217,-0.002674925623455975,-0.010857282172388728,-0.009709545955330915,-0.008677985534783737,-0.0018777519471667899,-0.007882740055624716,-0.007962323564472457,,-0.010272031412398016,-0.0009055481334564619,-0.008012898850870896,-0.010273394106983759,-0.01012327721495385,-0.010602219742947774,0.001235417576971959,-0.008449942320353924,-0.007094828550984078,-0.009333740508861365,-0.011796431866050448,0.0008553301446969812,-0.011062450970310377,0.008624786719420678,-0.005864962807351136,-0.003770251423072332
2015-01-12,-0.007746889732639536,-0.017300216775253518,-0.02082554005032686,-0.023644786048269462,-0.022791952795077345,-0.013956632094633471,-0.013402328358939931,-0.014300702568801955,,-0.02670649888248534,0.007165052744195511,-0.010750909027411342,-0.012746761997858607,-0.0240860583564216,-0.028295212792425393,0.0036494816789088133,-0.007036941089274355,-0.012800059343047862,-0.016965697037041958,-0.030089994796374583,0.0114611384284385,0.0023947517766539296,-0.006200840165449261,-0.013081897222341043,-0.024889318765014996
2015-01-13,0.022762199482545382,0.027034568511493672,0.019662406401192045,0.019998988971105386,0.01430747117130796,0.020054605813800898,0.02154662697526639,0.016403759221250848,,0.0141308079067832,0.01934575255830509,0.024954038996329118,0.01701829342357788,0.011800183214485428,0.012796983398721113,0.01784746825752842,0.02427241723832325,0.0193747740084916,0.013082391615812164,0.010402114454736554,0.0183181378932858,0.008696635411641309,-0.007016279858593318,0.004614427606704315,-0.0007641016590614727
2015-01-14,-0.0051772237557635185,-0.010299150902985471,-0.005246837401720158,0.0007421713498507416,-0.00805452720410094,0.0012228025304266222,-0.00428834243909305,-0.0008965060004139637,,-0.006475837756523263,-0.008202171236119124,-0.005461939646527804,0.0005930043963053338,-0.0025653307600239502,-0.007023787882677549,0.0008508638161862524,-0.003127652898716873,-0.004077990116455121,-0.005892276798325711,-0.01100361893584906,-0.005295446478026696,-0.006329426870068628,-0.008354607594342641,-0.007338217861641402,-0.0024177459740188463
2015-01-15,0.0007221907401266589,0.006722589918032521,0.006377971210026197,0.00815189679454988,0.008042238459636072,-0.002819800977279848,0.0017344340941969855,0.007229245908443686,,0.009644909856458266,0.0016043811792831127,0.0018837756736145642,0.005960061225363527,0.010193386697311407,0.014300329822028718,0.004719182439089743,0.0015760171910903318,0.009442194951388571,0.01905591590322048,0.01899888577608012,0.00939166981300063,0.03744099971803648,0.028653885115020764,0.03133988086350538,0.045128359777497185
2015-01-16,0.0204605246595766,0.018101816730573338,0.014651837313072768,0.009895772812692044,0.01392609835765365,0.02119987854268688,0.015277896997873547,0.010156734696027086,0.009956173071914605,0.00773136881587997,0.02409980801413921,0.014052438983444084,0.012547402665568062,,0.007071035052982319,0.019960782550304583,0.014458890295070925,0.013711732811611909,0.01124535017327227,0.006864513378455599,0.026546079476770998,0.01626776905371109,0.011584897249008259,0.006879684441709893,0.011456721152469868
2015-01-19,-0.006541782919953903,-0.008727008503719595,-0.017165798379825337,-0.02326082351069884,-0.031623753258296965,-0.01578221102699197,-0.01777728800360991,-0.023444384480448832,-0.030748116031703982,-0.04062312324979853,-0.00973260954197348,-0.016031327185612638,-0.025889538746874552,,-0.05424032933707277,-0.006550953486573507,-0.01636264968567806,-0.03853687664567592,-0.04570317052248416,-0.06982908109253164,-0.022915270118799774,-0.05379018832019153,-0.07837483036283002,-0.07820400128975477,-0.09467387140022557
