date,rft_store1,rft_country1,rft_bank7,rft_country10
2016-03-11,4.1e-05,5.892785948358181e-05,6.611850280524578e-05,7.752593417120757e-05
2016-03-14,4.1e-05,5.829761423559177e-05,6.705177197630086e-05,7.739275613904972e-05
2016-03-15,4.1e-05,5.764576175226743e-05,6.603558963824696e-05,7.785885101152523e-05
2016-03-16,4.1e-05,5.685957752099569e-05,6.571193687898713e-05,7.739275613904972e-05
2016-03-17,4.1e-05,5.620738371847622e-05,6.610512988314277e-05,7.685997944539835e-05
2016-03-18,4.1e-05,5.6223489133477855e-05,6.599546946572943e-05,7.739275613904972e-05
2016-03-21,4.1e-05,5.5208663559236364e-05,7.146512750288991e-05,7.705978281280501e-05
2016-03-22,4.1e-05,5.575102438948321e-05,6.86501613362811e-05,7.779227087056917e-05
2016-03-23,4.1e-05,5.5745655004990624e-05,6.578416022096079e-05,7.722760641315496e-05
2016-03-24,4.1e-05,5.577250182242644e-05,6.492538201774423e-05,7.732616470201847e-05
2016-03-25,4.1e-05,5.5912101043942286e-05,6.350687386635911e-05,7.75925207665562e-05
2016-03-28,4.1e-05,5.596310668232185e-05,6.730843226598893e-05,7.832486682657347e-05
2016-03-29,4.1e-05,5.5987266917467686e-05,6.651163763304879e-05,7.805858175391478e-05
2016-03-30,4.1e-05,5.653484193457459e-05,6.54471017142999e-05,7.745934596203874e-05
2016-03-31,4.1e-05,5.5906731974086916e-05,6.966003501363005e-05,7.732616470201847e-05
2016-04-01,4.1e-05,5.596042219879749e-05,6.610512988314277e-05,7.749397203227204e-05
2016-04-05,4.1e-05,5.5906731974086916e-05,6.711861290242815e-05,7.745934596203874e-05
2016-04-06,4.1e-05,5.6575100496614183e-05,6.573601153725406e-05,7.792542953888315e-05
2016-04-07,4.1e-05,5.5938946234901366e-05,6.460427449361816e-05,7.865768687809194e-05
2016-04-08,4.1e-05,5.61322238668005e-05,6.694214933711251e-05,7.85245636953924e-05
2016-04-11,4.1e-05,5.681127217815885e-05,6.791523154903167e-05,7.792542953888315e-05
2016-04-12,4.1e-05,5.70769410552785e-05,6.721218746696955e-05,7.845799968531075e-05
2016-04-13,4.1e-05,5.7406978726470825e-05,6.82332798407348e-05,7.899046661785647e-05
2016-04-14,4.1e-05,5.805084054122389e-05,6.794463251535987e-05,7.912356722861169e-05
2016-04-15,4.1e-05,5.810180648979646e-05,6.656779515945566e-05,7.938974910759455e-05
2016-04-18,4.1e-05,5.823592289000423e-05,6.851922460349158e-05,7.859112609320817e-05
2016-04-19,4.1e-05,5.826810985176679e-05,6.593127597076531e-05,7.885735955892592e-05
2016-04-20,4.1e-05,5.8353939906607983e-05,6.985234982570532e-05,7.885735955892592e-05
2016-04-21,4.1e-05,5.92898498923411e-05,6.837491975142385e-05,7.938974910759455e-05
2016-04-22,4.1e-05,5.770746635080926e-05,7.107537064632297e-05,7.965590520075949e-05
2016-04-25,4.1e-05,5.878573169182389e-05,7.148648244514888e-05,8.005509100272867e-05
2016-04-26,4.1e-05,6.120090478578533e-05,7.133432485928459e-05,7.978897357907577e-05
2016-04-27,4.1e-05,6.0855244386592844e-05,7.031171406057801e-05,7.965590520075949e-05
2016-04-28,4.1e-05,6.0860603794621326e-05,7.138504499093479e-05,7.892391389452413e-05
2016-04-29,4.1e-05,6.110980471496497e-05,6.778693274100966e-05,7.885735955892592e-05
2016-05-03,4.1e-05,6.258311166207342e-05,6.886659408955609e-05,7.805858175391478e-05
2016-05-04,4.1e-05,6.243313834852769e-05,6.890400049175405e-05,7.805858175391478e-05
2016-05-05,4.1e-05,6.235547037913847e-05,6.74233869129015e-05,7.779227087056917e-05
2016-05-06,4.1e-05,6.269290836180552e-05,6.458554206267841e-05,7.825829797791783e-05
2016-05-09,4.1e-05,6.407704158295502e-05,6.823060731941943e-05,7.805858175391478e-05
2016-05-10,4.1e-05,6.248937930042331e-05,6.661325517343109e-05,7.75925207665562e-05
2016-05-11,4.1e-05,6.25938237284185e-05,6.700364550238369e-05,7.752593417120757e-05
2016-05-12,4.1e-05,6.333017816428921e-05,6.668812885068931e-05,7.752593417120757e-05
2016-05-13,4.1e-05,6.323379390038575e-05,6.493876068347504e-05,7.76591057483067e-05
2016-05-16,4.1e-05,6.246795431152917e-05,6.698760315715369e-05,7.76591057483067e-05
2016-05-17,4.1e-05,6.244117284071038e-05,6.808628730703425e-05,7.805858175391478e-05
2016-05-18,4.1e-05,6.261256974382512e-05,6.564773675910018e-05,7.845799968531075e-05
2016-05-19,4.1e-05,6.266077319661001e-05,6.594464973908032e-05,7.845799968531075e-05
2016-05-20,4.1e-05,6.257507758489211e-05,6.424298366347614e-05,7.845799968531075e-05
2016-05-23,4.1e-05,6.260989174955435e-05,6.972414144668093e-05,7.845799968531075e-05
2016-05-24,4.1e-05,6.392447308489757e-05,6.870627516875061e-05,7.845799968531075e-05
2016-05-25,4.1e-05,6.271165370130838e-05,6.684054396077777e-05,7.859112609320817e-05
2016-05-26,4.1e-05,6.324985817918184e-05,6.69073900259054e-05,7.859112609320817e-05
2016-05-27,4.1e-05,6.379598777805917e-05,6.8986827141293e-05,7.899046661785647e-05
2016-05-30,4.1e-05,6.331411435511747e-05,6.803817895151276e-05,7.845799968531075e-05
2016-05-31,4.1e-05,6.336766002035255e-05,6.882918717820985e-05,7.845799968531075e-05
2016-06-01,4.1e-05,6.331411435511747e-05,6.48263778662006e-05,8.05207344800607e-05
2016-06-02,4.1e-05,6.39458867184306e-05,6.475145343420863e-05,8.1185802579542e-05
2016-06-03,4.1e-05,6.453469624978503e-05,6.89520936889565e-05,8.145178474894266e-05
2016-06-06,4.1e-05,6.461497868226473e-05,6.916048781646644e-05,8.105280183823282e-05
2016-06-07,4.1e-05,6.464173897180459e-05,6.874368375364703e-05,8.107408238955394e-05
2016-06-08,4.1e-05,6.496284211765513e-05,6.580823424640059e-05,8.1185802579542e-05
2016-06-13,4.1e-05,6.492003053315543e-05,6.708118218412551e-05,8.098629905317623e-05
2016-06-14,4.1e-05,6.477286062311904e-05,6.811034116882553e-05,7.992203551299149e-05
2016-06-15,4.1e-05,6.475412934192626e-05,6.524377658845282e-05,8.008968437467345e-05
2016-06-16,4.1e-05,6.448652566404256e-05,6.614257390125111e-05,7.962396783089964e-05
2016-06-17,4.1e-05,6.455878122579861e-05,6.76105120971382e-05,7.937644062616656e-05
2016-06-20,4.1e-05,6.463638693476881e-05,6.839629872623654e-05,7.945629054817438e-05
2016-06-21,4.1e-05,6.478088827610584e-05,6.562633638562687e-05,7.975703775597864e-05
2016-06-22,4.1e-05,6.479159177685823e-05,6.78056433571772e-05,7.889196801458276e-05
2016-06-23,4.1e-05,6.478891590555591e-05,6.544175124578722e-05,7.885735955892592e-05
2016-06-24,4.1e-05,6.462568282938896e-05,6.88612502761643e-05,7.83914340622971e-05
2016-06-27,4.1e-05,6.447314479607337e-05,6.764258942038026e-05,7.632709941796101e-05
2016-06-28,4.1e-05,6.442497313119411e-05,6.897613997192131e-05,7.642835457666308e-05
2016-06-29,4.1e-05,6.452131561629493e-05,6.738596034661093e-05,7.736079245068694e-05
2016-06-30,4.1e-05,6.460427449361816e-05,6.759981957271677e-05,7.679337509403084e-05
2016-07-01,4.1e-05,6.489594872371994e-05,6.52170221622228e-05,7.569550275299264e-05
2016-07-04,4.1e-05,6.245724175446554e-05,6.54123234831161e-05,7.632709941796101e-05
2016-07-05,4.1e-05,6.245991989772826e-05,6.589917866084427e-05,7.666282588103535e-05
2016-07-06,4.1e-05,6.428580579931341e-05,6.717208447248879e-05,7.652694154036688e-05
2016-07-07,4.1e-05,6.36380496892297e-05,6.514478390995393e-05,7.602864145139776e-05
2016-07-08,4.1e-05,6.349081109013888e-05,6.43955344756808e-05,7.58607445963122e-05
2016-07-11,4.1e-05,6.253758491436834e-05,6.591522736254518e-05,7.596201694304305e-05
2016-07-12,4.1e-05,6.305172550935545e-05,6.537219420810203e-05,7.659355235101195e-05
2016-07-13,4.1e-05,6.307582348918928e-05,6.54872298953002e-05,7.672676912773291e-05
2016-07-14,4.1e-05,6.316418094032272e-05,6.582160861379194e-05,7.652694154036688e-05
2016-07-15,4.1e-05,6.323379390038575e-05,6.473272200691049e-05,7.659355235101195e-05
2016-07-18,4.1e-05,6.302227213583755e-05,6.605698682426997e-05,7.632709941796101e-05
2016-07-19,4.1e-05,6.18813803434648e-05,6.718277866157862e-05,7.622850528310465e-05
2016-07-20,4.1e-05,6.136166224823825e-05,6.644478193829073e-05,7.5828763079544e-05
2016-07-21,4.1e-05,6.145811221069941e-05,6.548455470145598e-05,7.499444699998747e-05
2016-07-22,4.1e-05,6.134826615222799e-05,6.67736962691734e-05,7.542896270718025e-05
2016-07-25,4.1e-05,6.058726066293652e-05,6.859404635783939e-05,7.58607445963122e-05
2016-07-26,4.1e-05,6.161617566124988e-05,7.267142157751927e-05,7.56342008321198e-05
2016-07-27,4.1e-05,6.158134890243971e-05,7.028233841399611e-05,7.539431060199497e-05
2016-07-28,4.1e-05,6.159474386180364e-05,6.826000491111373e-05,7.532767070950186e-05
2016-07-29,4.1e-05,6.087668195542406e-05,6.776554902399035e-05,7.479449337344235e-05
2016-08-01,4.1e-05,5.9249631090940724e-05,6.502170695732445e-05,7.499444699998747e-05
2016-08-02,4.1e-05,5.917723576498446e-05,6.61719938432892e-05,7.526102920074607e-05
2016-08-03,4.1e-05,5.7181591438526524e-05,6.659453643509394e-05,7.476249944282642e-05
2016-08-04,4.1e-05,5.738283097267427e-05,6.687530411753073e-05,7.476249944282642e-05
2016-08-05,4.1e-05,5.743917540090848e-05,6.54471017142999e-05,7.446120498766362e-05
2016-08-08,4.1e-05,5.745259057077234e-05,6.520899578355e-05,7.459452519387177e-05
2016-08-09,4.1e-05,5.7967683542603517e-05,6.69742344645563e-05,7.379450690003786e-05
2016-08-10,4.1e-05,5.627448899137021e-05,6.614792300507766e-05,7.266074873113482e-05
2016-08-11,4.1e-05,5.616980404954397e-05,6.972681251560253e-05,7.299425558504602e-05
2016-08-12,4.1e-05,5.607585262867865e-05,6.768001249102262e-05,7.272745334074848e-05
2016-08-15,4.1e-05,5.580203301835951e-05,6.606768535455387e-05,7.132631633166575e-05
2016-08-16,4.1e-05,5.570538428711913e-05,6.71319808924764e-05,7.165998519886863e-05
2016-08-17,4.1e-05,5.468499582628184e-05,6.64955924145616e-05,7.286085770141781e-05
2016-08-18,4.1e-05,5.468768155658666e-05,6.702503515043645e-05,7.319434026697991e-05
2016-08-19,4.1e-05,5.457487862803312e-05,6.67843920092448e-05,7.351444545289354e-05
2016-08-22,4.1e-05,5.458562196358763e-05,6.549525546128976e-05,7.359446592247743e-05
2016-08-23,4.1e-05,5.453459074544753e-05,6.78751388152321e-05,7.346109717842886e-05
2016-08-24,4.1e-05,5.497503951801264e-05,6.969743061469025e-05,7.479449337344235e-05
2016-08-25,4.1e-05,5.491327352014075e-05,6.914445806005531e-05,7.43278783121859e-05
2016-08-26,4.1e-05,5.477093789019172e-05,6.808361464272217e-05,7.42612125479436e-05
2016-08-29,4.1e-05,5.477362353634163e-05,6.691541144432378e-05,7.419454516610635e-05
2016-08-30,4.1e-05,6.0008326596694424e-05,6.773614614119516e-05,7.492779740814193e-05
2016-08-31,4.1e-05,5.2059782317703807e-05,6.664801820588373e-05,7.546094887800336e-05
2016-09-01,4.1e-05,5.7919397678629636e-05,6.556213426534008e-05,7.406120554920292e-05
2016-09-02,4.1e-05,5.801060359811317e-05,6.78056433571772e-05,7.392785946080949e-05
2016-09-05,4.1e-05,5.811790080367806e-05,6.799541526159025e-05,7.43278783121859e-05
2016-09-06,4.1e-05,5.8273474308645497e-05,6.873032360332765e-05,7.419454516610635e-05
2016-09-07,4.1e-05,5.825201641806999e-05,6.827336734871459e-05,7.474916852845404e-05
2016-09-08,4.1e-05,5.857118524987826e-05,6.614257390125111e-05,7.516772837279362e-05
2016-09-09,4.1e-05,5.8906406703140846e-05,6.842836687659393e-05,7.489580502961779e-05
2016-09-12,4.1e-05,5.921745562598169e-05,6.880513960894064e-05,7.539431060199497e-05
2016-09-13,4.1e-05,5.947484879542664e-05,6.765328177826824e-05,7.476249944282642e-05
2016-09-14,4.1e-05,5.9370285728554954e-05,6.953181765978478e-05,7.439454245861121e-05
2016-09-19,4.1e-05,5.942927051205693e-05,6.79098858848981e-05,7.466118287080548e-05
2016-09-20,4.1e-05,5.9592812606368284e-05,7.199895127230072e-05,7.412787616645211e-05
2016-09-21,4.1e-05,5.971613299338152e-05,7.189219481573694e-05,7.462918738765367e-05
2016-09-22,4.1e-05,5.956332212853077e-05,6.659988465895772e-05,7.419454516610635e-05
2016-09-23,4.1e-05,5.954723627987769e-05,6.558086003871644e-05,7.369582183813783e-05
2016-09-26,4.1e-05,5.990110319564757e-05,6.882918717820985e-05,7.346109717842886e-05
2016-09-27,4.1e-05,5.9705409701127365e-05,7.025029189611232e-05,7.339441037879091e-05
2016-09-28,4.1e-05,5.981800218157751e-05,7.31810017415846e-05,7.379450690003786e-05
2016-09-29,4.1e-05,5.9705409701127365e-05,6.942763665374052e-05,7.392785946080949e-05
2016-09-30,4.1e-05,5.9504340222948926e-05,6.851655236017606e-05,7.352778235980573e-05
2016-10-10,4.1e-05,5.8667733221939855e-05,6.82145721369043e-05,7.259404250214985e-05
2016-10-11,4.1e-05,5.8667733221939855e-05,6.488256984948926e-05,7.21270535446461e-05
2016-10-12,4.1e-05,5.876159605344711e-05,6.652500857673438e-05,7.229517871354396e-05
2016-10-13,4.1e-05,5.8683824220917564e-05,6.527053075422451e-05,7.322902013018329e-05
2016-10-14,4.1e-05,5.8501454048620616e-05,6.571461185145289e-05,7.269543533028333e-05
2016-10-17,4.1e-05,5.8367350610488706e-05,6.838026451072565e-05,7.27941563307688e-05
2016-10-18,4.1e-05,5.827615653331009e-05,7.077100150398863e-05,7.276213909768181e-05
2016-10-19,4.1e-05,5.8056205422429834e-05,7.168133862678339e-05,7.266074873113482e-05
2016-10-20,4.1e-05,5.765917591338267e-05,6.948640591208921e-05,7.172671410993203e-05
2016-10-21,4.1e-05,5.805888785914705e-05,7.137703661119765e-05,7.165998519886863e-05
2016-10-24,4.1e-05,5.8083029671474044e-05,7.099260693665954e-05,7.11260955585935e-05
2016-10-25,4.1e-05,5.8061570293199694e-05,7.41145421725431e-05,7.252733465334948e-05
2016-10-26,4.1e-05,5.833248264419665e-05,7.330104613956223e-05,7.306095209802521e-05
2016-10-27,4.1e-05,5.8807185414622154e-05,7.846865003524606e-05,7.356245801437566e-05
2016-10-28,4.1e-05,5.92013677522818e-05,7.235388666626541e-05,7.282884124570899e-05
2016-10-31,4.1e-05,5.901098742588928e-05,7.59220414627837e-05,7.356245801437566e-05
2016-11-01,4.1e-05,5.8654323984219665e-05,7.376783561130473e-05,7.432521171257811e-05
2016-11-02,4.1e-05,5.879645857409521e-05,7.058943192395084e-05,7.409587447204657e-05
2016-11-03,4.1e-05,5.851486403241069e-05,7.11874981469407e-05,7.393052644588671e-05
2016-11-04,4.1e-05,5.872941487239381e-05,7.039449828361022e-05,7.399720023437695e-05
2016-11-07,4.1e-05,5.842099277120205e-05,7.00553341910215e-05,7.417054451264171e-05
2016-11-08,4.1e-05,5.858191296992388e-05,7.045858758192303e-05,7.50211063842432e-05
2016-11-09,4.1e-05,5.8426356929652805e-05,6.923529210922652e-05,7.482115469792383e-05
2016-11-10,4.1e-05,5.8933222652601806e-05,6.917384587512565e-05,7.51570652193223e-05
2016-11-11,4.1e-05,5.9265718682199875e-05,6.960928302657265e-05,7.634308732273887e-05
2016-11-14,4.1e-05,5.8866182288230824e-05,7.114211375758295e-05,7.714769169142599e-05
2016-11-15,4.1e-05,5.89090883098553e-05,7.021557441300175e-05,7.792542953888315e-05
2016-11-16,4.1e-05,5.9308618464593004e-05,7.38265121049686e-05,7.704113511342037e-05
2016-11-17,4.1e-05,6.0485419993927536e-05,7.508775371256604e-05,7.796803894999371e-05
2016-11-18,4.1e-05,6.056850082347687e-05,6.906697958619645e-05,7.837545807287682e-05
2016-11-21,4.1e-05,6.060334042357063e-05,7.355178862877843e-05,7.830889044990741e-05
2016-11-22,4.1e-05,6.061406021173888e-05,7.056272950323184e-05,7.778161789828708e-05
2016-11-23,4.1e-05,6.069981701073424e-05,7.082440203798335e-05,7.751528016619602e-05
2016-11-24,4.1e-05,6.071053642231483e-05,7.403987060983219e-05,7.769905596255455e-05
2016-11-25,4.1e-05,6.092759551079574e-05,7.027165628281651e-05,7.784287192480477e-05
2016-11-28,4.1e-05,6.1091048443096e-05,7.270877621334826e-05,7.745135526859848e-05
2016-11-29,4.1e-05,6.163224940092249e-05,7.699851132492164e-05,7.875885618324752e-05
2016-11-30,4.1e-05,6.32471808059698e-05,7.817042462798796e-05,7.982623157021251e-05
2016-12-01,4.1e-05,6.412254282817109e-05,7.946427541272172e-05,8.008968437467345e-05
2016-12-02,4.1e-05,6.67630004878017e-05,7.042654311950614e-05,8.115388298879367e-05
2016-12-05,4.1e-05,6.495213928414678e-05,7.251932960272711e-05,8.135337434733714e-05
2016-12-06,4.1e-05,6.756774175009639e-05,7.02850089402407e-05,8.380460529400224e-05
2016-12-07,4.1e-05,6.730041199487502e-05,7.239658257152115e-05,8.354416615530269e-05
2016-12-08,4.1e-05,6.74955652795184e-05,7.129161244301407e-05,8.26297761546968e-05
2016-12-09,4.1e-05,6.783237258756179e-05,7.063749562763455e-05,8.327041269384772e-05
2016-12-12,4.1e-05,6.991378088727629e-05,7.124356018128886e-05,8.396670290533592e-05
2016-12-13,4.1e-05,7.327970529669159e-05,7.242326717515901e-05,8.581287784958924e-05
2016-12-14,4.1e-05,7.329571094438769e-05,7.667881183226477e-05,8.582881065066772e-05
2016-12-15,4.1e-05,7.682001702824516e-05,7.13930533471352e-05,8.903738651810933e-05
2016-12-16,4.1e-05,7.893190030627828e-05,7.936313208012358e-05,8.881192667908877e-05
2016-12-19,4.1e-05,8.120442216963397e-05,7.563153550016466e-05,8.885436759187293e-05
2016-12-20,4.1e-05,8.442902715799504e-05,8.018281821109419e-05,9.05726738460455e-05
2016-12-21,4.1e-05,8.180284178904705e-05,7.738742888352412e-05,8.923630630719437e-05
2016-12-22,4.1e-05,7.773367901187099e-05,8.193846545112571e-05,8.740039290633383e-05
2016-12-23,4.1e-05,7.714769169142599e-05,7.427987912489442e-05,8.621648033591e-05
2016-12-26,4.1e-05,7.592737156025821e-05,7.822900717346926e-05,8.620320488139654e-05
2016-12-27,4.1e-05,7.486914442966786e-05,7.81224925252566e-05,8.502674492549822e-05
2016-12-28,4.1e-05,7.498644913450647e-05,7.719031316577585e-05,8.528704357235739e-05
2016-12-29,4.1e-05,7.3661147866666e-05,9.044542874803163e-05,8.391621451098175e-05
2016-12-30,4.1e-05,7.152385319497691e-05,7.247396720821975e-05,8.193846545112571e-05
2017-01-03,4.1e-05,7.265007584345007e-05,7.222846360788182e-05,8.447153582746836e-05
2017-01-04,4.1e-05,7.452519949402436e-05,7.137703661119765e-05,8.396936016352718e-05
2017-01-05,4.1e-05,7.523437214462803e-05,6.761318522174875e-05,8.66863901043402e-05
2017-01-06,4.1e-05,7.52503664094295e-05,7.186550505333678e-05,8.61686883992796e-05
2017-01-09,4.1e-05,7.6073945194155e-05,6.76238776939897e-05,8.649790487869069e-05
2017-01-10,4.1e-05,7.41545439604252e-05,7.073095042220423e-05,8.572259023131856e-05
2017-01-11,4.1e-05,7.388518734541272e-05,7.14571193567437e-05,8.677133696499695e-05
2017-01-12,4.1e-05,7.372249382586737e-05,6.905896444675541e-05,8.604920492061296e-05
2017-01-13,4.1e-05,7.314632127219944e-05,6.873032360332765e-05,8.669700860552965e-05
2017-01-16,4.1e-05,7.132898584338854e-05,7.086979167603147e-05,8.696245779904466e-05
2017-01-17,4.1e-05,7.207901589256771e-05,7.191888431878901e-05,8.798950456778698e-05
2017-01-18,4.1e-05,7.215907817959e-05,8.157944704434428e-05,8.826013514751097e-05
2017-01-19,4.1e-05,7.183881503181054e-05,9.258130507983076e-05,8.855461461032554e-05
2017-01-20,4.1e-05,7.204699032437034e-05,7.75339246479323e-05,8.749858695566992e-05
2017-01-23,4.1e-05,7.177742699826517e-05,7.830090222671338e-05,8.789928845009953e-05
2017-01-24,4.1e-05,7.116080153801717e-05,8.105546191616853e-05,8.828931920601413e-05
2017-01-25,4.1e-05,7.27941563307688e-05,7.347976919236388e-05,8.921243669290924e-05
2017-01-26,4.1e-05,7.26847625771576e-05,7.234854963145132e-05,8.972956524555542e-05
2017-02-03,4.1e-05,7.402653618870936e-05,8.108472260337507e-05,8.974812702500223e-05
2017-02-06,4.1e-05,7.563686616141041e-05,7.457052803405695e-05,9.237997819733224e-05
2017-02-07,4.1e-05,7.571149433349689e-05,7.379183978284409e-05,9.319314229250253e-05
2017-02-08,4.1e-05,7.635374587411371e-05,7.700117533104844e-05,9.296272608927403e-05
2017-02-09,4.1e-05,7.685198700846385e-05,7.796004973559256e-05,9.243560946869955e-05
2017-02-10,4.1e-05,7.679870350152385e-05,7.860710082852052e-05,9.152152436442407e-05
2017-02-13,4.1e-05,7.575680330607072e-05,7.67853824632514e-05,9.230845062169202e-05
2017-02-14,4.1e-05,7.57834552937986e-05,7.533033633633224e-05,9.165931897636703e-05
2017-02-15,4.1e-05,7.592470651274219e-05,8.567744530951771e-05,9.270315365816906e-05
2017-02-16,4.1e-05,7.477316412773938e-05,7.849527572956205e-05,9.140492352566199e-05
2017-02-17,4.1e-05,7.381584374477335e-05,8.254735978052707e-05,9.114255354414347e-05
2017-02-20,4.1e-05,7.417321126235166e-05,7.94057192003983e-05,8.92389584736808e-05
2017-02-21,4.1e-05,7.322902013018329e-05,8.319333155526465e-05,8.994434388154282e-05
2017-02-22,4.1e-05,7.408787399021399e-05,8.370893664255696e-05,9.016705954900672e-05
2017-02-23,4.1e-05,7.473850375028235e-05,8.293549272186951e-05,8.940338780072388e-05
2017-02-24,4.1e-05,7.429854557505777e-05,8.305511168438251e-05,8.981441807098811e-05
2017-02-27,4.1e-05,7.368782019123721e-05,7.827161187656806e-05,8.955985173275671e-05
2017-02-28,4.1e-05,7.354912127577329e-05,7.949621463887446e-05,8.942990773830317e-05
2017-03-01,4.1e-05,7.390118946637436e-05,8.165125447900934e-05,8.926017571408984e-05
2017-03-02,4.1e-05,7.501844045743056e-05,8.012161633130788e-05,8.979055347868581e-05
2017-03-03,4.1e-05,7.584741900967806e-05,7.937111721556533e-05,9.018826962337023e-05
2017-03-06,4.1e-05,7.568484164743872e-05,7.768307594657742e-05,9.052760854766362e-05
2017-03-07,4.1e-05,7.60686153808976e-05,8.266167860360163e-05,9.07953385882454e-05
2017-03-08,4.1e-05,7.61991928308614e-05,8.178156688165572e-05,9.096232530358961e-05
2017-03-09,4.1e-05,7.649763227202122e-05,7.74220558601435e-05,9.179180727869607e-05
2017-03-10,4.1e-05,7.645766458397318e-05,7.790678771391057e-05,9.192428919257978e-05
2017-03-13,4.1e-05,7.666016154672661e-05,7.955476892251845e-05,9.204351745339956e-05
2017-03-14,4.1e-05,7.658023031797967e-05,8.046220077972954e-05,9.087485733738632e-05
2017-03-15,4.1e-05,7.643901279719145e-05,7.76697591955422e-05,9.064159581351205e-05
2017-03-16,4.1e-05,7.649496777739628e-05,8.73897771231924e-05,8.823360391629897e-05
2017-03-17,4.1e-05,7.70331432033977e-05,8.596689105688782e-05,8.929200126717163e-05
2017-03-20,4.1e-05,7.718498551767539e-05,9.058062646905007e-05,8.929995759809906e-05
2017-03-21,4.1e-05,7.790412458574815e-05,0.00010030534502170063,9.009812567639663e-05
2017-03-22,4.1e-05,7.771237257170327e-05,9.519192011886446e-05,8.891272277633533e-05
2017-03-23,4.1e-05,7.87668430750621e-05,0.00010366592410293585,8.937156353772124e-05
2017-03-24,4.1e-05,7.760051104965804e-05,8.837952251772307e-05,8.826013514751097e-05
2017-03-27,4.1e-05,7.749397203227204e-05,8.738712317102326e-05,8.700227296598584e-05
2017-03-28,4.1e-05,7.726223540416301e-05,8.375411392091969e-05,8.733138958283426e-05
2017-03-29,4.1e-05,7.791211396246389e-05,8.725176821022806e-05,8.844584659284394e-05
2017-03-30,4.1e-05,7.74220558601435e-05,9.220248041996726e-05,8.878540077583708e-05
2017-03-31,4.1e-05,7.737943798091783e-05,9.209915553776149e-05,8.852543336956842e-05
2017-04-05,4.1e-05,7.726756290238335e-05,7.932320605541499e-05,8.853869760838684e-05
2017-04-06,4.1e-05,8.012959926251284e-05,8.189325830754157e-05,8.965796863580344e-05
2017-04-07,4.1e-05,7.981824775749047e-05,8.607310203201379e-05,8.900290562352531e-05
2017-04-10,4.1e-05,7.96958263908909e-05,7.754724205732977e-05,8.93344347647762e-05
2017-04-11,4.1e-05,7.974639239916037e-05,7.753658813491882e-05,8.993638941667825e-05
2017-04-12,4.1e-05,7.986082782385219e-05,7.819971605682596e-05,8.92336541380434e-05
2017-04-13,4.1e-05,7.983687661772264e-05,7.760850130944519e-05,8.936891149913251e-05
2017-04-14,4.1e-05,7.997791960345779e-05,8.096501782195453e-05,8.996025274221608e-05
2017-04-17,4.1e-05,8.172306003673135e-05,8.48487714519841e-05,9.157717302032964e-05
2017-04-18,4.1e-05,8.352024703750516e-05,8.958902198874519e-05,9.227401075428965e-05
2017-04-19,4.1e-05,8.3748798985539e-05,8.645808240204111e-05,9.198257921094743e-05
2017-04-20,4.1e-05,8.438120411868866e-05,9.130951915858887e-05,9.248064348255092e-05
2017-04-21,4.1e-05,8.412081963382613e-05,8.838482850270779e-05,9.24594510975929e-05
2017-04-24,4.1e-05,8.384446624920551e-05,8.804522480754251e-05,9.377571775570637e-05
2017-04-25,4.1e-05,8.414473352380547e-05,9.106834334748903e-05,9.378630889367301e-05
2017-04-26,4.1e-05,8.414473352380547e-05,9.031022437389069e-05,9.306072154879885e-05
2017-04-27,4.1e-05,8.423507300747701e-05,0.00010312766317932542,9.296537466130239e-05
2017-04-28,4.1e-05,8.64102946678269e-05,9.596456760108119e-05,9.32858330158215e-05
2017-05-02,4.1e-05,8.569869007102325e-05,9.334409415573397e-05,9.319843898936142e-05
2017-05-03,4.1e-05,8.604920492061296e-05,9.347914931945311e-05,9.463876158988249e-05
2017-05-04,4.1e-05,8.955719987580046e-05,9.139697328830465e-05,9.504371631541275e-05
2017-05-05,4.1e-05,8.897372914407066e-05,8.863685098425833e-05,9.55703328495705e-05
2017-05-08,4.1e-05,8.892598514531612e-05,8.333951808303652e-05,9.663913344004627e-05
2017-05-09,4.1e-05,8.940603980600592e-05,8.779580160878098e-05,9.714428801821384e-05
2017-05-10,4.1e-05,9.326729512126876e-05,8.475579565003777e-05,9.82019025357328e-05
2017-05-11,4.1e-05,9.332555665420016e-05,8.618992936271219e-05,9.957619305756005e-05
2017-05-12,4.1e-05,9.339970590938051e-05,8.670497245466535e-05,9.807236663617047e-05
2017-05-15,4.1e-05,9.413579354022872e-05,8.508518146221888e-05,9.755416195789124e-05
2017-05-16,4.1e-05,9.352946229101988e-05,8.681380941033545e-05,9.781592041435694e-05
2017-05-17,4.1e-05,9.471552229878276e-05,8.499221366031762e-05,9.756209439859553e-05
2017-05-18,4.1e-05,9.383396850859428e-05,8.73632374860378e-05,9.729766736121803e-05
2017-05-19,4.1e-05,9.451964589901608e-05,8.694387719021535e-05,9.769958640126752e-05
2017-05-22,4.1e-05,9.520250579897471e-05,8.543843042252419e-05,9.783442764410566e-05
2017-05-23,4.1e-05,9.49510848784474e-05,9.008486896400214e-05,9.835786622969245e-05
2017-05-24,4.1e-05,9.613124044860476e-05,8.554466182819631e-05,9.914547979805732e-05
2017-05-25,4.1e-05,9.613388596774186e-05,9.06283417232423e-05,9.810409027832812e-05
2017-05-26,4.1e-05,9.587725874093957e-05,8.55234158756435e-05,9.83790131674489e-05
