date,preMsgBSI,intMsgBSI,aftMsgBSI,preallMsgBSI,aftallMsgBSI,preArgS,intArgS,aftArgS,preallArgS,aftallArgS
2015-02-02,0.46677767208989757,-0.3194932168728099,0.1711817110423397,0.27367008560138023,-0.1300769370696461,0.032031054832626596,0.04336155571313871,0.05239222974417116,0.021296652057760806,0.029496592580598457
2015-02-03,0.16962492574671933,-0.18798170132187839,0.7935094223909187,-0.12925033590486026,0.2196611948763171,0.05226365535728607,0.05159784129669307,0.07465127264439411,0.029476721519679675,0.035797932889283006
2015-02-04,0.7943924084973856,-0.25420012258926067,0.9398868517614651,0.22054417601990894,0.3617118221338279,0.07467411365197539,0.05183588774241369,0.07749005673999493,0.035820773613466625,0.03853402265475536
2015-02-05,0.9398868517614651,-0.7470193811493484,-0.1826568003063673,0.3617118221338279,-0.6034907496252954,0.07749005673999493,0.04733030675030796,0.04022858180883629,0.03853402265475536,0.03053796866729202
2015-02-06,-0.1826568003063673,-0.4548613586172572,0.30481611535204284,-0.6034907496252954,-0.19747420648027178,0.04022858180883629,0.0421717334352185,0.057479197776636834,0.03053796866729202,0.030064721569402958
2015-02-09,0.5952733359515678,-0.1063287440522268,0.8000402885618351,0.27949589183860046,0.2716664337563723,0.04772866660854163,0.049590420112084116,0.08199770471402992,0.026607142254625637,0.03503520424619982
2015-02-10,0.8000402885618351,0.03487033886773434,0.8739144129802145,0.2716664337563723,0.4402176440317439,0.08199770471402992,0.06343143743227966,0.10780301601865436,0.03503520424619982,0.04382031123471976
2015-02-11,0.8919614891900606,-0.08287075712032077,0.6702990394980628,0.4581973478269481,0.23507816633051906,0.10834899852403573,0.06091608219298695,0.0751806250856325,0.04436180634769402,0.040782811768554826
2015-02-12,0.6669056436409918,-0.1795928332138834,0.8064660438412576,0.23501254227325827,0.20870118784445477,0.07503250812786073,0.05355706296675809,0.09878321560420819,0.04078277767564666,0.03915933698508793
2015-02-13,0.8064660438412576,-0.1328966617470867,0.27400961618253045,0.20870118784445477,-0.04211458484140438,0.09878321560420819,0.05714857910397752,0.08516455442739816,0.03915933698508793,0.04373399278076788
2015-02-16,0.8556373431770974,-0.14430683723479554,0.5696735563758007,0.5380218258387935,0.12733542464527836,0.06461524726913824,0.0639971227581907,0.08628783025260756,0.03685282900220889,0.034253328486373434
2015-02-17,0.5746760103830293,-0.1517676348876116,0.5219971102975867,0.13213507459277224,0.027014417507045165,0.08647930537778394,0.060966684335584984,0.1319812267239144,0.034430628183030644,0.048209058992638255
2015-02-25,1.1488208068594363,-0.20558287272625178,0.25066226325247193,1.080158123149703,-0.011196495746195845,0.103218476976306,0.0713454371765121,0.08359042260565017,0.0871441743327083,0.0486827316630248
2015-02-26,0.25066226325247193,0.19288129921260014,1.1008534641097343,-0.011196495746195845,0.6269004205160728,0.08359042260565017,0.058618132011163414,0.11538790846133913,0.0486827316630248,0.04605499930408444
2015-02-27,1.1008534641097343,0.06121342741063492,0.4352801789922897,0.6269004205160728,0.21534922943487791,0.11538790846133913,0.07045373886420644,0.08605317010398486,0.04605499930408444,0.04639767915597604
2015-03-02,1.2033025658545005,-0.13219150301982896,0.8999127576926993,0.9588582627859968,0.32420098071929077,0.07298826467042843,0.06358683941458193,0.0900818258562146,0.04766769687985555,0.04140524383625102
2015-03-03,0.8960542259026628,-0.347071484442883,0.347249057833358,0.3208951534600568,-0.07360774418969862,0.08984016108230941,0.04323366674692907,0.05642574423302769,0.04122702144686377,0.026090394540942478
2015-03-04,0.347249057833358,-0.17747612310719,0.8459931289354428,-0.07360774418969862,0.28034029812417766,0.05642574423302769,0.04648598982356265,0.07999593569737674,0.026090394540942478,0.030500174421066915
2015-03-05,0.8447581871388227,-0.44666459381494067,0.746755039833387,0.2784921163771725,0.03608825899918302,0.07997086328773267,0.05148257537270223,0.06993567284840076,0.030457153212366236,0.03180514307567714
2015-03-06,0.7515881526373277,-0.032805181730896374,0.6882262057263432,0.040921371759705526,0.28556337038983853,0.0702658013815091,0.04469699610819597,0.09242177521642302,0.03213527160118098,0.040564518999140986
2015-03-09,1.0799267509017254,0.3243236169364019,1.3518633182439868,0.8272404313878943,0.8173648586637424,0.054531749547418074,0.03774441167369228,0.10766888445178076,0.03991059788094994,0.03981919497160966
2015-03-10,1.3861875351572546,0.08457706931937739,0.7688437843807558,0.851572602823598,0.4067156642803747,0.10843113279671292,0.04634734801183119,0.06895846457304884,0.040561309915927005,0.031167671161380167
2015-03-11,0.7632865646417486,0.018970887625615468,0.9193581761355767,0.4028429603030259,0.4780055814267694,0.0686285583043009,0.05119222235671232,0.07454467925798097,0.03105762368604225,0.03691611455387784
2015-03-12,0.9234042850121917,0.16911985462076368,1.251948740524479,0.48185346836889775,0.7038579928192678,0.07464304455315236,0.04138643370033081,0.09081731198015339,0.03699990969667759,0.03790993854540936
2015-03-13,1.2466346615713848,0.10609485063426569,0.8540366417030297,0.6985886138763161,0.4017911459663567,0.09031082459157375,0.036043110288934754,0.09456912368726669,0.03756481630519092,0.029139252696171916
2015-03-16,1.270096629662046,0.311824440398718,1.333762754303258,0.9415946430189286,0.8669678737376424,0.0733347448923699,0.04894763667278228,0.09461986974742115,0.040130734430444986,0.04662314427458336
2015-03-17,1.333762754303258,0.2787222904804458,1.4111274301535321,0.8669678737376424,0.8612631699870945,0.09461986974742115,0.03972924529949331,0.0957258502069393,0.04662314427458336,0.04151031359289489
2015-03-18,1.411274434832029,0.4261787633649298,1.5266263881398132,0.8612840997929146,1.021391267896094,0.09572602628618179,0.042315597593278596,0.10762017600434955,0.04151031712515542,0.04833562934693595
2015-03-19,1.5361423558618692,0.31130238240989405,1.3435564458051055,1.0319235986579465,0.8833940904134546,0.10798968555092474,0.04175550521693274,0.08370375450616829,0.04870229455416622,0.037126321727178904
2015-03-20,1.3435564458051055,0.10802304711322953,1.2850807471653805,0.8833940904134546,0.5613501356659957,0.08370375450616829,0.034526207204524456,0.09116641314090135,0.037126321727178904,0.03122521120084742
2015-03-23,1.7653538472023333,0.043146740089255606,1.0868438536270733,1.3267729631764098,0.5499516121386814,0.09760805262694296,0.03981386737618646,0.06724390597179301,0.05346877258989445,0.0318665313239529
2015-03-24,1.0868438536270733,0.06027545536643636,1.0507087390531957,0.5499516121386814,0.5556889701052877,0.06724390597179301,0.032567643107063005,0.0681463550256016,0.0318665313239529,0.03144198799940057
2015-03-25,1.0507087390531957,-0.3408988797852312,0.880971886593261,0.5556889701052877,0.18535390057540846,0.0681463550256016,0.039172521625116745,0.05356263425184576,0.03144198799940057,0.024904595390619153
2015-03-26,0.88062384072068,0.26068588071676363,1.2782891907427625,0.18940270866282694,0.7743972141637079,0.05369174494366699,0.02581686869817644,0.07278834773674153,0.025013624088805215,0.029395643529968648
2015-03-27,1.2812674562018413,0.14766317641651042,1.014148803808595,0.7779011344221242,0.5027920749331873,0.07284536538562905,0.02950715141751822,0.07852712740197067,0.029443999363201478,0.02922523983783048
2015-03-30,1.533759397658282,0.4243895605199278,1.4561887150591386,1.2041620639544313,0.9667041533787739,0.08099063586171948,0.04130660278282789,0.08688735638807611,0.04921663225449918,0.043484083504689325
2015-03-31,1.4574697506438736,-0.03395982145814593,0.9912081054662435,0.9683041651237347,0.45611477140142304,0.08688996122646452,0.035715379603928496,0.060195732244563344,0.04348020535047306,0.027380295393942995
2015-04-01,0.9953105141949998,0.10583027067808926,1.2579539184610566,0.46210804565610786,0.6682294707894776,0.059817216720083353,0.02890978487399375,0.07721982477375465,0.027117081196827396,0.029330568989264703
2015-04-02,1.2579539184610566,-0.24584155605755384,0.8972145453160286,0.6682294707894776,0.2776782872239703,0.07721982477375465,0.033359762766440475,0.05575712991802238,0.029330568989264703,0.02638545417194764
2015-04-03,0.8580043025630345,-0.12898368564281124,1.1003576841268223,0.24077306011546565,0.3179054127297638,0.054086135002908486,0.03019667815304788,0.07387793613234532,0.025248624232487152,0.02400012616778584
2015-04-07,1.583912058642646,0.0016582524337485447,1.157972867382486,1.2776586881993883,0.5161689346461228,0.07127432874385997,0.03777509064248232,0.05796613820875264,0.04525107346601269,0.02873454772305003
2015-04-08,1.158773431739409,0.2417080945952652,1.3428460236989366,0.5166923070629292,0.8138937009874904,0.05757697694550427,0.03435433871381569,0.07420992744848014,0.028551562713202,0.03446760218225827
2015-04-09,1.3504783660499264,0.17102436758726638,0.9463947393620821,0.8216812016491151,0.5821425500724805,0.07457341810088056,0.027666779327693937,0.04946690487732636,0.034834427293808125,0.027064291882075542
2015-04-10,0.9476378183540006,-0.027636106725233783,0.8909569254016839,0.5857748923390572,0.34674034531495845,0.04953816863699904,0.029811876923418818,0.07419585088579518,0.027164745964892965,0.028909612071891518
2015-04-13,1.5594136050465965,-0.028253334033177556,0.9961604814963212,1.1874517047429756,0.45577886887107627,0.07311788933999838,0.04067791946955488,0.05468901688808763,0.04474952231259611,0.03215406298514457
2015-04-14,1.0083531982227516,-0.06993201586129458,1.0040504904129277,0.4715274526512136,0.4319150120978802,0.05501073793569043,0.03257804257043227,0.05196730173382488,0.032763332081094124,0.02745314143047312
2015-04-15,0.9982446226563607,0.0771112466805637,0.7640061819487939,0.42801141282088195,0.4054333442117545,0.0517811749579284,0.03234884201288425,0.04592314571366782,0.02738251700885613,0.02696171190768566
2015-04-16,0.7644306029860385,0.3679726835140118,1.5582999447482935,0.4057200834360542,0.983390371639192,0.0457642389969736,0.03614030258049798,0.08781839030620037,0.026993749516029123,0.041877161980896936
2015-04-17,1.5701859697472986,0.021212494806279555,0.5744663419867361,0.9961841660989956,0.23355978883117745,0.08821605293329396,0.03330611872367637,0.03738437878736177,0.042256070739553855,0.023846248001157175
2015-04-20,1.5571783294316912,-0.1427171624990854,0.6023159605233895,1.2232255240935617,0.19626248486725079,0.05515050572470595,0.03735303544545598,0.03777300611625963,0.03782699632536845,0.028132668664920077
2015-04-21,0.6054897297467473,0.1143990557870385,1.307991937756079,0.2017748939550249,0.720103586553406,0.03785951956825407,0.02778840620806949,0.06716190580754365,0.028175462988076237,0.02927159845130338
2015-04-22,1.2881975883994625,0.08674320799120452,1.2526231472300426,0.7033532384786166,0.6637544135817364,0.06651504372929878,0.030555771578294946,0.06415859607509868,0.02890249187370168,0.027423468109373926
2015-04-23,1.2704769133152891,-0.15674979069082842,0.8350311844643696,0.6823451141177339,0.3116974122533591,0.06519371180612855,0.028044543007506355,0.040730317210600823,0.02849152263175192,0.021277423036401035
2015-04-24,0.8471933884121486,-0.21685187701359496,0.6572858745038922,0.3280539484157888,0.10738027398350991,0.04096408525309188,0.030053623331728303,0.05649766404281975,0.021930346321263665,0.025535607710192372
2015-04-27,1.207489429200244,-0.21226458477019286,1.0016592193550307,0.8406463898554747,0.3649071113658474,0.05194309482242326,0.03856132331086803,0.051488436556211374,0.030720699642974917,0.03019443515417805
2015-04-28,1.0033978720395336,-0.2910884818566943,0.8293023915233865,0.3659799180828144,0.22924351166438486,0.0518876351719832,0.03513434895393235,0.04312730926697535,0.03064696300984903,0.024578845247845094
2015-04-29,0.8464377368720527,0.04895833066433227,0.8511461049774769,0.2463633027980505,0.4563097576218664,0.04362703094445282,0.03326504270986082,0.04629469680470273,0.025076780743507228,0.02790884527521406
2015-04-30,0.8780724284401386,-0.5909510680178978,0.3211244243199955,0.4848206131678459,-0.31665567440293196,0.04759975259910598,0.040877802621276264,0.042676332832174736,0.029240693613657914,0.027983291444928577
2015-05-04,1.1311306420885712,-0.18350718636198318,0.8239270222055168,0.79959926671722,0.2825033191057068,0.046242139868119814,0.04015246150843138,0.053729800069320384,0.030510887651592312,0.028573543622014367
2015-05-05,0.8407249601928359,-0.5653526191103694,0.37056902219068666,0.3055176462213783,-0.18688436062315122,0.0543278401236244,0.03665191062720431,0.027894729133875838,0.029317339073612763,0.02028608708940492
2015-05-06,0.37343218879797363,-0.40668443972013807,0.5362562829001175,-0.1845633454704529,0.007988202698348495,0.02798545076568591,0.03883210192550366,0.03998107957951919,0.02037379778590133,0.02611546341770398
2015-05-07,0.5315821886693175,-0.04124701365798591,0.581334618928413,0.005291368800613284,0.26833670739856186,0.039919591227399194,0.029895816236097984,0.031255718438240404,0.026110165841695922,0.023155016697095493
2015-05-08,0.5754873088900951,-0.600959153236584,0.4264052162554949,0.26315525165325815,-0.28710285417689907,0.031088966594913336,0.037690185308695126,0.046204706609653944,0.02305158586286061,0.025990350017991538
2015-05-11,0.9934083135734215,-0.46793096948650786,0.9024350060962752,0.5804143978925729,0.08199297533443649,0.04006779686030524,0.035492915776051286,0.05440771368493047,0.024170634027038607,0.025580826544821172
2015-05-12,0.8980265230082002,-0.5081297788814088,0.7876101155710901,0.07876646587898221,0.06989828208107365,0.05368869707179863,0.039993598103801514,0.043765606412772586,0.025356710912425102,0.025126835592350474
2015-05-13,0.7865520672508904,-0.6717113268171842,0.6845538919187077,0.07098493959439411,-0.09835987959083413,0.04375212953281537,0.04622415073976438,0.039812960031589545,0.025116659665456346,0.02647068878106593
2015-05-14,0.6931789673238156,-0.6099204970502121,0.3822964907066367,-0.08974214906502212,-0.22847883218609508,0.039952645096014684,0.03577676411237214,0.03436416091205141,0.026610116613764792,0.021789040666978243
2015-05-15,0.3833905760865193,-0.4486274432403904,-0.07716744049316598,-0.22737950388087966,-0.35668368259889927,0.034396919813600525,0.035980625325915304,0.043585179250391126,0.02182194531029511,0.028858856634159425
2015-05-18,0.544464556686918,-0.9343281705431236,-0.12596720404102713,0.2651958125650057,-0.6526247407161202,0.02852854995014546,0.04635366101826571,0.03918188856948976,0.022678867385145553,0.03162845222424134
2015-05-19,-0.12624219585083746,0.004377968959763124,1.2059816790631077,-0.6525269485982562,0.5676688456434829,0.039156917933701574,0.033732407371821815,0.06847641726345881,0.03163833922995079,0.02746468963814933
2015-05-20,1.2059816790631077,-0.4781920498375171,0.4493473044312289,0.5676688456434829,-0.1407616691590187,0.06847641726345881,0.045391733345485456,0.03175104482525398,0.02746468963814933,0.026495346895946053
2015-05-21,0.4831258584069259,-0.2483806257990712,0.940498763808038,-0.07614512074990332,0.26429946286240547,0.03427368648204686,0.04882384803869114,0.06056920273263263,0.02789843519844999,0.03062949781294619
2015-05-22,0.9418669538643735,0.012064437489050499,1.0437567962668617,0.2674290840737842,0.4307370852469818,0.060656826600124385,0.03479886867380999,0.06739146255587397,0.030612230770303558,0.028779941747229195
2015-05-25,1.235497751716178,0.0037826269527605006,1.2278158341476688,0.9347480106527134,0.5884391457352747,0.05326286279141643,0.03421202563275028,0.06846486416886854,0.034156943630971354,0.032790383742819264
2015-05-26,1.2345676070630192,-0.10736364349494715,1.118652995753145,0.6014177014362075,0.4766233973453741,0.06870194548036113,0.03463372957975318,0.0621147289569812,0.033354576459892905,0.02780954899776728
2015-05-27,1.1297353067433087,-0.3485422739957003,0.6972928074248805,0.4874755955453636,0.17608147438824012,0.0625820246474622,0.0381718311274065,0.038422890837291515,0.028272869851052932,0.023585733402223787
2015-05-28,0.6871293133362606,-0.6626858162014706,0.19888822151113889,0.16769455857657822,-0.31849520542530096,0.037773135807645304,0.03742991717333722,0.02466592251998214,0.02317164790068423,0.0205852399999165
2015-05-29,0.19697699706024274,-0.3004648773704469,0.40146267704844535,-0.3167176795532106,-0.04304701585137058,0.02456995509628976,0.03890333316562548,0.05523007000269425,0.02052043100823725,0.03170783926343921
2015-06-01,0.7880226409063115,-0.19142686852778523,1.139633319725107,0.49729158888996394,0.3644716422596805,0.04317716907715012,0.03758760656689757,0.06879680496941361,0.030245702591380496,0.031560614942079894
2015-06-02,1.1555898780288003,-0.331073228414412,0.9527931687084584,0.3795389516824555,0.2652624634551791,0.06967251775971747,0.039003725103672116,0.05498102318205729,0.0322848215751802,0.030513190231376355
2015-06-03,0.955170624216024,-0.38117914846521717,0.7152998202339559,0.2677407394911753,0.10392050655182204,0.055023929245878136,0.040384354944570634,0.0522771316613054,0.030597956645022923,0.027702137089141377
2015-06-04,0.731622083389043,-0.20300978031455738,1.1875664433840212,0.11870185775838712,0.41573665680196975,0.052815881399252876,0.03915355466413698,0.0732249752121869,0.028404996489575094,0.03415792372955885
2015-06-05,1.1777301859167932,-0.441324824113427,0.6396429260413465,0.4072303957081016,-0.11644507404620749,0.07282991938651338,0.043607553929185465,0.062108764359496894,0.033903576408498864,0.032721130261643236
2015-06-08,1.2072964672742605,0.14378578282760837,1.2697681841456687,0.6915552960129158,0.7536149222368641,0.057925953504396124,0.03777713727868774,0.0828019455342096,0.03148543107742783,0.037261920702260705
2015-06-09,1.2895153865738314,-0.2011201972872935,0.7457777233743654,0.7721903109643329,0.30091497718421273,0.0834923904321593,0.04102913092689125,0.05964223947469607,0.037902356162925636,0.02976206780334683
2015-06-10,0.7457777233743654,-0.4314474154849911,0.5156576098486694,0.30091497718421273,-0.006398627246992843,0.05964223947469607,0.03825284737692217,0.03593228792480561,0.02976206780334683,0.02480899702471175
2015-06-11,0.5156576098486694,-0.790254479602966,0.6840719256439177,-0.006398627246992843,-0.21348069372225825,0.03593228792480561,0.04329293350101503,0.0443061899123735,0.02480899702471175,0.02377230387535041
2015-06-12,0.704967351839398,-0.714656909254046,0.5108985349511923,-0.18935276973341753,-0.3578775462813481,0.044739410433625885,0.04385061650556911,0.047965819867197085,0.024113476537649354,0.027533658530805145
2015-06-15,0.8464868238179514,-0.7781853973966445,0.04304136056781196,0.3952403459323646,-0.4942274045012203,0.03691393797171713,0.04624232364293913,0.031172104175744432,0.021574938801362884,0.02576269287579183
2015-06-16,0.054281158239196346,-0.4720111983879844,0.5102100258093635,-0.4830691205585335,-0.022667705156894733,0.03161096419749107,0.03131404219787155,0.03461679945118572,0.02619875276953275,0.019175065241454323
2015-06-17,0.5434170868353456,-0.6206975123143703,0.4520161673624022,0.009395009133666312,-0.23157148582154372,0.03521103269280511,0.03593590851360631,0.03463238684398567,0.019865541739703355,0.02157306354107375
2015-06-18,0.44625268868943263,-1.0606612962048336,-0.3682470265845255,-0.22694605458407927,-0.8811146112383225,0.034545704780543154,0.05260927246713164,0.028783877353104326,0.021526010288806206,0.033010932263463376
2015-06-19,-0.35858265949679197,-0.5112840488017598,-0.4165881405587215,-0.8732644343513799,-0.5466319077950634,0.028981535838730543,0.029323049190755363,0.04065227684232045,0.033065832649277975,0.023932130584019808
2015-06-23,0.35409800865980917,-0.028001874648997692,0.8477264609213304,0.1706490404932042,0.33549645838938463,0.0198565750296966,0.037092515554761604,0.07017042460862224,0.013334189912548276,0.030690467761080906
2015-06-24,0.8417105919637664,-0.6620245698903375,0.893447258306423,0.3273538781012529,-0.0019840105004416526,0.07004888598614536,0.05460366300381137,0.0640567478098094,0.030517484008561354,0.03255392455223364
2015-06-25,0.9234167387849928,-0.7356572597096571,-0.24489309071790769,0.03166214913315528,-0.5990345816936781,0.06440571469320157,0.0505500026862999,0.03451496156037075,0.03324361098611692,0.0305325805338349
2015-06-26,-0.24203732626836907,-0.6956985599019188,-0.16817896009213876,-0.5984373614930313,-0.5789271662025987,0.03459219772149408,0.03888779798746409,0.04715109885020883,0.030484164561891933,0.03069759289635681
2015-06-29,0.4714778037294016,-0.463130507606921,0.24101857640333538,0.1528408998635141,-0.19930515203229102,0.026628752350101842,0.03701191434655175,0.04447226736254974,0.017893103816254714,0.027070013735675864
2015-06-30,0.23495574911499972,0.369063584814978,1.0956241951444585,-0.20255759855548802,0.7394055779738654,0.0443354686666129,0.041057919545051,0.07316880769780017,0.02699573399998951,0.0373605390751331
2015-07-01,1.0956241951444585,-0.5506174235956253,0.10369039440847017,0.7394055779738654,-0.2728416354115841,0.07316880769780017,0.05862428320360102,0.03885920613098876,0.0373605390751331,0.031156033119563383
2015-07-02,0.10404625548950927,-0.08318352549308865,0.22750511899978496,-0.27308925360650493,0.06936513351279913,0.03885179351301025,0.040850731411676576,0.0435338348232821,0.03113622436154696,0.027686272870775193
2015-07-03,0.22843856185576608,0.026127968618129545,-0.40267199385192004,0.06941491143156947,-0.15591064937272456,0.04351129764115756,0.028088238576410247,0.04469429728115112,0.027610507571553252,0.022906060845875414
2015-07-06,0.7101371573851197,0.0022659096292082857,0.6278944964491687,0.5793996107605996,0.2855396360947794,0.03228843439078724,0.03772285644067191,0.05496424501056998,0.02518072923179278,0.031577576131802565
2015-07-07,0.6275494461058905,0.045435409091562476,0.42801243263058847,0.2911687540901089,0.23293230610467378,0.053842690791341914,0.030955207695423415,0.03337341357622257,0.030954063711934543,0.025481379275726093
2015-07-08,0.45776729058913196,-0.25917590763818715,-0.21385818197427567,0.27632356954417003,-0.27720371840277774,0.029986408148603462,0.01935557766264678,0.02158567585599919,0.022653228642353626,0.015904198495896964
2015-07-09,-0.18561379279775708,0.5369511237444576,0.9780041081186441,-0.2523928377675068,0.7745342043421741,0.021009875541929426,0.03469536216545681,0.06342668396668173,0.01514839028688751,0.031416156549147
2015-07-10,0.9975606814979416,-0.002454847368154869,0.5157551203563243,0.784870501291006,0.19937656331316833,0.06393901439298959,0.03157771846281588,0.05732773473268912,0.03177672594343642,0.02671809737233968
2015-07-13,0.8951247674065713,-0.49902453376752237,0.19326605998751467,0.6477988924439783,-0.24283677418189606,0.04230230557001295,0.05147550214265367,0.04928880174801131,0.027707965705775963,0.04029810890714052
2015-07-14,0.20061536857016848,-1.188964988766967,-0.05050287718920631,-0.23571707392510535,-0.8738856240096772,0.049843598471868075,0.0826676003727035,0.04015847198716672,0.04084407568837987,0.05276102683194284
2015-07-15,-0.037091601781195714,-0.7732320521647328,0.3539580356420644,-0.8615554146361942,-0.390871046603866,0.04064271548991544,0.055701361878730524,0.05297398980070731,0.05327918216844632,0.033905493368769704
2015-07-16,0.3587521539379686,-0.4521677834219859,0.6721382701011683,-0.385252033308479,-0.014216250438066845,0.05273444683814833,0.05151204684344182,0.07110234809220893,0.03365973279052257,0.03738010689625143
2015-07-17,0.687871995763403,-0.5892158070391159,0.3775973731232249,0.0014380078889899264,-0.32264234044223544,0.07202291100308804,0.04697524667412594,0.06387563011956487,0.03828868983525719,0.035252529322733
2015-07-20,0.8255087807745299,-0.957031923397451,-0.06349825409954249,0.3530739468922966,-0.6977190746504115,0.04834842272057196,0.07819145204766188,0.059295897489646,0.03062025842539392,0.04978101787962067
2015-07-21,-0.062255089547471144,-0.9931961323825803,0.05394783483059094,-0.6935726349104424,-0.6723228756454243,0.05718079357310779,0.06537836792978223,0.046621722170024846,0.049477966652135046,0.03947199561330595
2015-07-22,0.05331079576530319,-1.0813137476291959,-0.06054524727544838,-0.6733464159916999,-0.7701695433295846,0.04660314508639348,0.07072631929993035,0.061855234563164135,0.03943978461519911,0.045573880486865864
2015-07-23,-0.06049899682273216,-0.49322218976907595,0.6863373324065536,-0.7723236078426181,-0.07855616664232168,0.061867149590961935,0.04050324925587404,0.05159684529684622,0.045524594056651636,0.026231617870120922
2015-07-24,0.6802838477856408,-1.0287588840066533,-0.26568098595117284,-0.08104007159616586,-0.9065058387166687,0.05127663541391826,0.07169846364867284,0.06465133273327406,0.02619349868859183,0.05517226696773613
2015-07-27,0.23702345495370317,-1.2710417623024253,-0.8161429807685683,-0.24941664635016805,-1.2678050265503051,0.039238711417395614,0.07833913768942836,0.06069064170157681,0.03347217918510114,0.0587069693125969
2015-07-28,-0.8093473209146913,-0.3738938838480237,0.37401498283448703,-1.2580236020578137,-0.10996530309519387,0.0608680987744546,0.05038403239544761,0.049203141891906416,0.05880901885138932,0.0302603091575641
2015-07-29,0.37825612835446626,-0.6417553626480519,0.2733298823201054,-0.10572415424765368,-0.33498289116783725,0.049266536079450224,0.05398382579366767,0.06441909786816992,0.030323703359207796,0.04014922034659383
2015-07-30,0.27235433620132593,-0.974495355349936,-0.5641423229321256,-0.33528320142598694,-0.9484664890077903,0.06438579470240943,0.0759503824119026,0.062187970297672625,0.040237035841986485,0.05525875694231612
