date,MktRet,SMB,HML,rft
2015-01-05,0.03685278269989286,-0.020126506129563803,0.020530236379857573,0.00025812359837784626
2015-01-06,0.002519890479877781,0.010309739645456676,-0.0157190354026622,0.00025812359837784626
2015-01-07,0.006113652972901948,-0.006300156145868411,0.0011320168582631155,0.00025812359837784626
2015-01-08,-0.019548647869325118,0.013814098986856389,-0.016773682154410052,0.00025812359837784626
2015-01-09,-0.0039035269931975364,-0.0049036272776000304,0.00038734630534936147,0.00025812359837784626
2015-01-12,-0.014816023546162757,-0.007581812057012485,-0.020956035325349273,0.00025812359837784626
2015-01-13,0.004734065564891627,0.009816944874554503,-0.009823517810713618,0.00025812359837784626
2015-01-14,-0.0046094154570202935,0.0012741588345416793,0.0022207883315854427,0.00025812359837784626
2015-01-15,0.031454355957022076,-0.020969817436064932,0.019006658999163255,0.00025812359837784626
2015-01-16,0.012229105806439163,-0.002574975537276149,-0.0077004256016977544,0.00025812359837784626
2015-01-19,-0.06981942701394442,0.03378034506204329,-0.04056656576012814,0.00025812359837784626
2015-01-20,0.023574193595816327,0.01136823670399215,-0.015915119202899113,0.00025812359837784626
2015-01-21,0.04396687902016558,-0.017084804700978815,0.011753910288392094,0.00025812359837784626
2015-01-22,0.00881020763405013,0.006112517986112247,-0.013324852262251377,0.00025812359837784626
2015-01-23,0.0008312046920351712,-0.008020841427976268,0.0034500260838846377,0.00025812359837784626
2015-01-26,0.02001385530338206,-0.006346502182410056,-0.02684332278429359,0.00025812359837784626
2015-01-27,-0.0053847675246860615,0.011570500129455352,-0.01180260600985304,0.00025812359837784626
2015-01-28,-0.012972743589271623,0.011400075839195317,-0.002604208264533706,0.00025812359837784626
2015-01-29,-0.01142725513467976,0.006580224960192147,-0.006212687403142888,0.00025812359837784626
2015-01-30,-0.014537778338175036,0.005274340806854006,0.0006451688803918495,0.00025812359837784626
2015-02-02,-0.020375657998015318,0.013061552234311206,-0.017263537180312045,0.00025812359837784626
2015-02-03,0.025139138106396224,-0.010813768046459187,-0.0018986159721453393,0.00025812359837784626
2015-02-04,-0.007461430038877036,0.002272970345927482,-0.008784617721812169,0.00025812359837784626
2015-02-05,-0.010393452238676626,0.004194370837481297,-0.009789761332857588,0.00025812359837784626
2015-02-06,-0.019491405300990847,-0.0010423715761923892,-0.004064764190227159,0.00025812359837784626
2015-02-09,0.005349605641215337,-0.014656082450191439,0.0029384230399987134,0.00025812359837784626
2015-02-10,0.016523169489846862,-0.009867963523705515,-0.0011923821099784366,0.00025812359837784626
2015-02-11,0.00777275921858047,0.002919760618990323,-0.013387595268725714,0.00025812359837784626
2015-02-12,0.00585470193715641,0.005855808211370835,-0.0013510969904062219,0.00025812359837784626
2015-02-13,0.011135372867566058,0.007296511052204323,-0.003889757614981882,0.00025812359837784626
2015-02-16,0.0094976409686773,0.007962758272060052,-0.014352651810956536,0.00025812359837784626
2015-02-17,0.008233466995953669,-0.0010200974086975855,-0.003428340465900648,0.00025812359837784626
2015-02-25,-0.004635006034326839,0.008051666348743772,0.0008878322911054406,0.00025812359837784626
2015-02-26,0.019926361329784575,-0.008978099501815424,0.00952138096701784,0.00025812359837784626
2015-02-27,0.005048219379185082,0.005406580673361831,-0.007569959828508818,0.00025812359837784626
2015-03-02,0.012074008040119865,0.00850131874023456,-0.012091679232337331,0.00023094376543442152
2015-03-03,-0.01924288277350874,0.016426801598369074,-0.01511751943611139,0.00023094376543442152
2015-03-04,0.009187265527287701,0.0079813520136546,-0.009133507348172153,0.00023094376543442152
2015-03-05,-0.006134590982743549,0.014054816283017694,-0.012021799140239663,0.00023094376543442152
2015-03-06,-0.004644488870614903,-0.0018128397686775124,0.008867568718583275,0.00023094376543442152
2015-03-09,0.01785673952315905,0.0005824448259703283,0.005185215018536601,0.00023094376543442152
2015-03-10,-0.0005548920371025983,0.012052422397574218,-0.012400749180252624,0.00023094376543442152
2015-03-11,0.0011001818796907356,-0.0002783756287481322,-0.00011632872480498075,0.00023094376543442152
2015-03-12,0.013880238039391202,-0.01917751436959812,0.011943038854000542,0.00023094376543442152
2015-03-13,0.008727740013176534,0.004997740784649112,-0.006641567440640034,0.00023094376543442152
2015-03-16,0.025908168984986598,0.0032864825790714265,-0.012848005534789951,0.00023094376543442152
2015-03-17,0.016012727327810047,-0.00052563246446319,0.00010747303240392532,0.00023094376543442152
2015-03-18,0.022057927318523185,-0.0010028182013601152,0.0047748755045675,0.00023094376543442152
2015-03-19,0.0031099569681265057,0.007288412908884723,-0.0037777259438946326,0.00023094376543442152
2015-03-20,0.010954384530518344,-0.003406664296297079,-0.007826820591196701,0.00023094376543442152
2015-03-23,0.022630162716410517,0.001411447188705152,-0.0088484960829622,0.00023094376543442152
2015-03-24,0.003933119780656274,-0.004113964308401655,-0.01523475052439522,0.00023094376543442152
2015-03-25,-0.0026394453437560174,0.01308671312327063,-0.018167969892433904,0.00023094376543442152
2015-03-26,0.0038072582000201844,-0.004905302295777547,0.019440013293178002,0.00023094376543442152
2015-03-27,0.005576800950772484,0.0075089795786446294,-0.003327737940729939,0.00023094376543442152
2015-03-30,0.02505140522990651,-0.011155748272794606,0.0202379123228444,0.00023094376543442152
2015-03-31,-0.006597410947082345,0.0019236306705045344,-0.016936894973059034,0.00023094376543442152
2015-04-01,0.019804468905269726,0.004552773732158913,-0.008092417383976203,0.00023094376543442152
2015-04-02,0.00871553667737773,0.018438756223612473,-0.010848494194415229,0.00023094376543442152
2015-04-03,0.013559122617511968,0.011358505396005653,-0.0052906400071234365,0.00023094376543442152
2015-04-07,0.02619444146761316,-0.002777648728548559,0.0005661385655520573,0.00023094376543442152
2015-04-08,0.006054794053366773,-0.01956538496469079,0.0011442062390486047,0.00023094376543442152
2015-04-09,-0.009386389668041312,-0.008376136946773803,-0.013306586516502706,0.00023094376543442152
2015-04-10,0.02254926435863027,0.005925452306587843,-0.003453796203388433,0.00023094376543442152
2015-04-13,0.023030656198832232,0.005391216720774989,-0.0003489071250137518,0.00023094376543442152
2015-04-14,0.0038908735756199024,0.000298822263183637,-0.005650986195794129,0.00023094376543442152
2015-04-15,-0.01732109102432307,-0.01903960458057921,0.00479924257354087,0.00023094376543442152
2015-04-16,0.026361635654476877,-0.015448698260040583,0.002289647906910261,0.00023094376543442152
2015-04-17,0.020404339014338947,-0.016105428140912606,0.0034996978918396034,0.00023094376543442152
2015-04-20,-0.01582775749381671,-0.012706731439420343,-0.0021037696592784774,0.00023094376543442152
2015-04-21,0.024900429496578346,0.013338370003679129,-0.006779502683990513,0.00023094376543442152
