date,MktRet,SMB,HML,rft
2015-01-05,0.035469045697938975,-0.018828370088674877,0.01746947113842656,0.00025812359837784626
2015-01-06,0.002519890479877781,0.012392727812990254,-0.011721272704043302,0.00025812359837784626
2015-01-07,0.006113652972901948,-0.003920496994082891,0.004150460483769527,0.00025812359837784626
2015-01-08,-0.019548647869325118,0.015551352749573599,-0.016067690133840892,0.00025812359837784626
2015-01-09,-0.0039035269931975364,-0.0038920777556651085,0.0004389920414274544,0.00025812359837784626
2015-01-12,-0.014816023546162757,-0.0055893210466896465,-0.01579786007064207,0.00025812359837784626
2015-01-13,0.004734065564891627,0.010305255550190556,-0.008257346774174428,0.00025812359837784626
2015-01-14,-0.0046094154570202935,0.0032130768158594924,0.0019507110186554517,0.00025812359837784626
2015-01-15,0.031454355957022076,-0.019409565372340502,0.019203495416084133,0.00025812359837784626
2015-01-16,0.012229105806439163,-0.002034867037723013,-0.006308067566766537,0.00025812359837784626
2015-01-19,-0.06981942701394442,0.03697992606423986,-0.03642832302245082,0.00025812359837784626
2015-01-20,0.023574193595816327,0.011286322405324834,-0.013926847688397862,0.00025812359837784626
2015-01-21,0.04396687902016558,-0.016318042040653614,0.012692566552855993,0.00025812359837784626
2015-01-22,0.00881020763405013,0.0070600496314982,-0.011655527600199889,0.00025812359837784626
2015-01-23,0.0008312046920351712,-0.0057030779278987,0.008051921665707291,0.00025812359837784626
2015-01-26,0.02001385530338206,0.007196219445285682,-0.0030237603808630567,0.00025812359837784626
2015-01-27,-0.0053847675246860615,0.012431684766084162,-0.006705299331735036,0.00025812359837784626
2015-01-28,-0.012972743589271623,0.011831344428386636,-0.002159533643932461,0.00025812359837784626
2015-01-29,-0.01142725513467976,0.008181613217985715,-0.005142805438977785,0.00025812359837784626
2015-01-30,-0.014537778338175036,0.006737026580057214,0.003566539663984696,0.00025812359837784626
2015-02-02,-0.020375657998015318,0.013950816367308194,-0.014250019687086477,0.00025812359837784626
2015-02-03,0.025139138106396224,-0.00904792269414122,0.00010340643192808391,0.00025812359837784626
2015-02-04,-0.007461430038877036,0.0037293644745093916,-0.0057220355352743295,0.00025812359837784626
2015-02-05,-0.010393452238676626,0.005172969516768724,-0.008730495065493577,0.00025812359837784626
2015-02-06,-0.019491405300990847,0.0006285077905738637,-0.002016600464207808,0.00025812359837784626
2015-02-09,0.005349605641215337,-0.012155899732677777,0.00871695042337034,0.00025812359837784626
2015-02-10,0.016523169489846862,-0.008879524955251473,-9.63383968743247e-05,0.00025812359837784626
2015-02-11,0.00777275921858047,0.004020076121055826,-0.012960374640996917,0.00025812359837784626
2015-02-12,0.00585470193715641,0.0062556853810369194,-0.0009654898745698921,0.00025812359837784626
2015-02-13,0.011135372867566058,0.007218011068865906,-0.002934149467601581,0.00025812359837784626
2015-02-16,0.0094976409686773,0.007481431529353785,-0.012316165989399783,0.00025812359837784626
2015-02-17,0.008233466995953669,0.0006418906765862705,-0.0025783428834748757,0.00025812359837784626
2015-02-25,-0.004635006034326839,0.008199105690820663,0.00266507715855096,0.00025812359837784626
2015-02-26,0.019926361329784575,-0.006729143782948862,0.011280203870280298,0.00025812359837784626
2015-02-27,0.005048219379185082,0.005762534009551574,-0.0056637995718248745,0.00025812359837784626
2015-03-02,0.012074008040119865,0.008931619340570001,-0.009913122686511264,0.00023094376543442152
2015-03-03,-0.01924288277350874,0.01814496154218617,-0.013061342775121325,0.00023094376543442152
2015-03-04,0.009187265527287701,0.008729824908264225,-0.007078637164158661,0.00023094376543442152
2015-03-05,-0.006134590982743549,0.01700321939289757,-0.009239373861001092,0.00023094376543442152
2015-03-06,-0.004644488870614903,0.0022556746013230435,0.010865809338552166,0.00023094376543442152
2015-03-09,0.01785673952315905,0.002269516804951908,0.003998962974924802,0.00023094376543442152
2015-03-10,-0.0005548920371025983,0.011996170033423788,-0.010306691627755177,0.00023094376543442152
2015-03-11,0.0011001818796907356,0.002654559169559247,0.0021989288117244543,0.00023094376543442152
2015-03-12,0.013880238039391202,-0.015478906420713234,0.012870436644757398,0.00023094376543442152
2015-03-13,0.008727740013176534,0.006018782900786718,-0.0045500692800453345,0.00023094376543442152
2015-03-16,0.025908168984986598,0.00342704626780466,-0.01176628615360116,0.00023094376543442152
2015-03-17,0.016012727327810047,0.00221346647521232,0.002264817578851403,0.00023094376543442152
