ret_S1BM1E1,ret_S1BM1E2,ret_S1BM1E3,ret_S1BM1E4,ret_S1BM1E5,ret_S1BM2E1,ret_S1BM2E2,ret_S1BM2E3,ret_S1BM2E4,ret_S1BM2E5,ret_S1BM3E1,ret_S1BM3E2,ret_S1BM3E3,ret_S1BM3E4,ret_S1BM3E5,ret_S2BM1E1,ret_S2BM1E2,ret_S2BM1E3,ret_S2BM1E4,ret_S2BM1E5,ret_S2BM2E1,ret_S2BM2E2,ret_S2BM2E3,ret_S2BM2E4,ret_S2BM2E5,ret_S2BM3E1,ret_S2BM3E2,ret_S2BM3E3,ret_S2BM3E4,ret_S2BM3E5
0.03905578665343336,0.035653824927509445,0.03554561339664195,0.03819887637737682,0.04085378655060885,0.0416490673096198,0.042237680919107054,0.040594774095761794,0.046118986858291626,0.04643709938735098,0.03784656878220706,0.03073454829141365,0.033332516911209586,0.03744543630614725,0.03932742158433552,0.041672812352771024,0.04129389221335979,0.043305241871090576,0.04356742102377813,0.04365260946372186,0.015841474317520345,-0.014864946574253121,0.040198089102318424,0.04509980386449982,0.03360093745471705,0.027210737868199497,0.006128385659893009,0.009587427569838406,0.02291268597384372,0.006119922896162836
0.02350286490346695,0.03166131408168943,0.033267976778123015,0.030028387534207102,0.037258459108248404,0.03813079153578945,0.027860571178835742,0.0356960949092779,0.03124350990853511,0.034187001092066044,0.029478133309032265,0.02905291553137081,0.030774490320448385,0.03210373224692192,0.040426734382477236,0.03512787493766104,0.039156852637596,0.02572946743112213,0.023850218875899314,0.029011407892183642,0.029347323991117343,0.017207839481082177,0.02229228227137546,0.03661171646235822,0.03034237860813173,0.02645416547233154,0.024581640769279,0.022386204093135898,0.026455294209454118,0.020273922231075155
0.016259905102123502,0.013476434414503082,0.019845549273721837,0.01003320153010258,0.015551320109478331,0.006257102130750569,0.011414718851959776,0.011740953714178385,0.018809695357756492,0.012144247538823844,0.010519700001359954,0.014924918007275694,0.006640263667371777,0.007633953827281831,0.02017412904984008,0.013424342227022403,0.006743873864952295,-0.0030268405750884988,0.01168889323962909,0.01353330398006532,-0.007421154910312975,0.024605271687771383,-0.00014094481330867155,0.00413711053665889,0.006811890578727193,-0.008815945701758619,0.007871272420720167,0.006275328404213125,0.003134237541037293,0.013863861269874225
0.0036775041176554156,0.004889294276593469,0.008373450753202213,0.010610739166265705,0.005090800457276463,-0.0057950661332028235,0.003014712009026616,-0.0039015491875642786,0.004258378177229983,0.0065731664618521955,-0.003415587456182974,-0.0044290935957380035,0.007023382690650262,0.0015047395566629629,0.003728924167604117,0.004166022396722528,0.002934923534044123,0.003459079835757024,0.011498474084596914,-0.005069690847921037,-0.0022195423203280502,0.029431950131888165,-0.002797532544758268,-0.010317895188086892,-0.003756360040959557,-0.020456285876429933,-0.010104519430534855,-0.007299574374303213,-0.015104763210931233,0.014688239641224825
0.013128407268334108,0.005010929566277156,0.007386038206021915,0.006095845002100743,0.008218082764274338,0.0107632647073414,0.006438383753170564,0.005426665571367363,0.010584230008877246,0.0009943657917646262,0.014713989218687214,0.0067216988627642246,0.013473970884992659,0.008597105930843474,0.003607582931823557,0.00623813271009803,0.007534945828351029,0.00659523646544989,0.0052081768636804875,0.0030891186886991364,0.013065374250576862,0.013715613417516696,0.0034895950425888915,0.01883260318179345,0.014480764689662074,0.025579486095203424,0.045048242176207925,0.06218822327093537,0.02862644467918958,0.049544550792757665
-0.02779815895324577,-0.039915829444119984,-0.03188510763997108,-0.03194629384236079,-0.038434717244063735,-0.026897711703120972,-0.0387727067884028,-0.03806978299589869,-0.03910917013072788,-0.041470912890153665,-0.038853801871100505,-0.03792772906934375,-0.033363126276598515,-0.037349226576197755,-0.028649258694978065,-0.024701798944793622,-0.03590420157307855,-0.024184024890266262,-0.03509062316138956,-0.04546517932683786,-0.015003700075915546,-0.048263083505926695,-0.032001160715070726,-0.0029413393674573942,-0.02198056463053176,-0.002100673617292055,-0.0005490782968796672,0.001019595159920776,-0.003974148205388875,-0.015630079550668426
0.025000177033198574,0.03045823292367852,0.025072832238343376,0.027131728119536846,0.025063762576917406,0.02981812848200313,0.028251980860866572,0.02295117719046195,0.026812712162461987,0.028198697694103266,0.017871970620692706,0.024401043236515388,0.02576070734752466,0.02501687528822799,0.020648301452363516,0.013083400434251435,0.02100461938553677,0.020756735243393283,0.027208801942574117,0.025572156698625937,0.004937641704177758,0.02061756300093056,0.00658445338105314,0.014546447234485626,0.02075720893191238,0.007116461388729373,-0.011934196253916405,-0.020560573959550032,-0.0010264687156338176,-0.009850165567141411
0.017357771180842384,0.006438619317611109,0.005248430599849321,0.006484668289221116,0.011774813486201584,0.007480823118812183,0.0010401050944686336,0.0008285751103536294,0.0019978105872087127,0.002959341770000871,-0.0010596714349203006,0.003881564895803003,0.0021242908158433413,0.002893976681096183,0.008304552704269134,0.008366966981922937,-0.002150939945041739,0.009159043942820464,0.002262000964588548,0.00836808587961746,-0.01298287096490835,-0.005340641982350614,-0.0018946244202124227,-0.013153827653820064,-0.002231516384196906,-0.003386409435487024,0.0034106469506638443,-0.01756898086830421,-0.007997595577937645,-0.003498861089724808
0.013412410091644445,0.006705849667391531,0.0047756052302263255,0.019570566795185942,0.0069501218850087365,0.014927808054821986,0.0071643008447388485,0.008403483110445434,0.005266216493494219,0.012915166696596005,0.016783042502867704,0.022800014838147926,0.016539293071567405,0.014806459352507967,0.012870476762838158,0.00041664192124114656,0.0001749429687007502,0.002223642232135851,0.009221986605750203,0.008022983486619143,0.013239685187550386,-0.010834800271974596,0.009040046850205409,-0.0022109218590932182,0.014623289819449017,0.011618031395105265,0.04068923476093416,0.008046251060607626,0.01008114788942069,0.013197009578867262
-0.03429800202491336,-0.03837646596428409,-0.01680289707353648,-0.033259343780901375,-0.028690282613918334,-0.024772210190821604,-0.034105446437245134,-0.03539812674286478,-0.026386032782380907,-0.03540836217501372,-0.03352357894454776,-0.03482383318575944,-0.03705303783368734,-0.033211435042759266,-0.03634842597615888,-0.04091847642832412,-0.036215250293496724,-0.023356857660816077,-0.017190218700073367,-0.03300726389056015,-0.01831588797708348,-0.012590013152344912,-0.033982617748950894,-0.03882435118732017,-0.04975412113154906,-0.04504380072957534,-0.053923222964663196,-0.04381099670315979,-0.05041841691872843,-0.048041661138665724
-0.01457834896081139,-0.01992278376629481,-0.013581398086605231,-0.01135207203612193,-0.007898875677269138,-0.01305429817152647,-0.014687098005525655,-0.011677624722732408,-0.021255002312177702,-0.017429390573386,-0.021963297000054848,-0.022268030410086126,-0.027271699117154474,-0.019425605312981164,-0.02980833043636979,-0.004265110234332949,-0.0006404998201928277,-0.00262348462193168,0.000616425264188991,-0.02157059364551101,0.01382375619944848,-0.010615233972853775,-0.007747689146687399,-0.02261878904035449,-0.02157509223417757,0.0018695787064004214,-0.017838412104714936,-0.018946069866029074,-0.02856747349853191,-0.04440363368763731
-0.019728838401266498,-0.02934809243719092,-0.013294004540654904,-0.024662371047800422,-0.014830946782736188,-0.022333635702311835,-0.021591116122331253,-0.018022845091130738,-0.03163398448300716,-0.034799478671459494,-0.019147281627830207,-0.03171788131016756,-0.03119317370399194,-0.023693370599926163,-0.041067546665020424,0.000594370880364725,-0.018050008093508554,-0.007524319549262717,-0.006345901735494561,-0.02733634437398101,-0.011535406873276192,-0.021918407405391666,-0.012074568848893925,-0.031384769971440934,-0.03267536789459745,-0.012811003932549503,-0.01738302282845627,-0.022314360830341384,-0.03485338246687087,-0.0698332142260029
0.05125652502918028,0.048843119562247524,0.04353856442053292,0.04240149976722893,0.05959586552213671,0.045211652276400345,0.04735723371412163,0.04766445556745494,0.04923356833713984,0.059818367342292435,0.043702345116932544,0.04150883542336271,0.03613853313558808,0.047250714839853186,0.04511070344497472,0.03035717156643237,0.03660393149007095,0.04116098299442534,0.0602620245712941,0.05479164123976683,0.009668337310776567,0.03416996924630773,0.03627993096890549,0.03401207891743665,0.028122022072869107,0.010511618283348238,0.014516534854051522,0.019904543542874756,0.025835054780696427,0.04253738148411622
0.05224693655870638,0.04904409478010129,0.04573404816936897,0.046363610017765955,0.061419687899560656,0.05548247483780938,0.04571685130431471,0.05220287602376626,0.05125591130961042,0.05735276954193387,0.04628909500586621,0.04018139786664692,0.043990371597385794,0.05565038586968244,0.04661021934890086,0.04397393821789147,0.05053230462198218,0.04438669629954366,0.0470311898868715,0.06495616449646353,0.028062201813675757,0.03245165368825724,0.04164018600672272,0.04075802310129209,0.05073949019419732,0.027874914352265974,0.023304322197316204,0.02456238303455542,0.027450600360625556,0.03739167247619628
0.030234146347673754,0.02616500549116529,0.03602629993571554,0.03277552830254166,0.0335804158002398,0.023336609257463118,0.024861677172520122,0.02722086798317305,0.030278333555101913,0.01390320249921614,0.012973163771411677,0.016742702287903654,0.01549298010381443,0.01688627043318024,0.02223034304161464,0.02976037959973287,0.020606525137955294,0.02803201028766149,0.0307614298115307,0.04382354569795533,0.007311322230407537,0.012278531016817366,0.016528891570334284,0.019829697328984673,0.037175880756740325,0.007965645710036,0.003050462960802673,0.0037125910653515366,0.01943061679116969,0.02291730994230175
0.02302508682091423,0.022590038924324735,0.02088690289596561,0.018999029205229067,0.012953135522481719,0.024784866769095946,0.024172810905330577,0.005120189220128324,0.018172605928201448,0.024439934565082096,0.00852885107502175,0.009410573273489637,0.007100053470642704,0.014095546859986995,0.008872485396196457,0.00777736430900469,0.0067551359734492914,0.016674160095775752,0.00343374511701935,0.0066254117026801574,-0.008000996616838358,0.015573629627571008,0.017242607456224794,0.013259378809668496,-0.009086386300899325,-0.005113807815036556,-0.010937160814481183,-0.007946371277054538,-0.008215744763174989,-0.013796885591923502
0.015052691164458475,0.01938718270655171,0.019911378847784423,0.009472159860865047,0.016522696321267825,0.0176679877660763,0.028987352865252496,0.01926478706216065,0.010762695471015387,0.030063616155877156,0.013992788441763297,0.01276520452301332,0.019328154950107153,0.012610529275557933,0.022039873286495433,-0.007372387669839725,-0.002816806666053093,0.002698937226228445,-0.0037096263987193455,0.0024864834794874214,-0.004241516076739631,0.00515831942850377,0.005893590904941743,-0.007754671528189878,0.013815673405714244,-0.007627547477105793,-2.9296458329201982e-05,0.0030753298058191314,-0.003485345290552804,-0.002638425252884464
-0.006894564816384793,-0.006360240354649913,-0.0032143716590748734,-0.0012386577083390903,-0.006788109300203848,0.005529920702156649,0.002861679887831862,-0.0050456143588712395,-0.004245760123740659,0.0016549871962166925,-0.010601956904419294,-0.010822408307651231,-0.008841794518911266,-0.012434483115062678,-0.019085200829538688,-0.016364245233066156,-0.00459505379577264,0.0017798187317941726,0.005252792774974244,0.012929020453067087,-0.024204185762132083,-0.01584703869593952,-0.014697233498164016,-0.013171799421003086,-0.010529650080062606,-0.020229384833637093,-0.023442944870478273,-0.0233231099839637,-0.018960709753299436,-0.014613301784964403
0.026012327459335335,0.0266848789744927,0.026599460439235792,0.030929494410568147,0.03658636523068003,0.027647422040831558,0.028538939423207156,0.023167608290113467,0.022199595861813637,0.036756647784574076,0.01801999053966064,0.02138596466647379,0.025289506097780183,0.018498104025839023,0.019479683856153587,0.009947945531674133,0.020776903214309233,0.014385608772584218,0.03687938161688851,0.026320817935354922,-0.013335428573991354,0.002123395756274394,0.019927311497301356,0.010407072576902463,0.007251176928409244,-0.00988862823345174,-0.01702103129664305,-0.011534402961330154,-0.009225021616328408,-0.02020113680440028
0.029275492005242137,0.02362646134197922,0.02973374023528328,0.030815001714749952,0.024496767731743634,0.032742672843184675,0.023440482572254784,0.035999802770332476,0.02849349604527156,0.03301135566908643,0.0386542616764895,0.03256852215391768,0.031642029172854746,0.03880795828154182,0.03673143449494338,0.03838038622656238,0.027965921970066775,0.023567296309871595,0.023910835731918285,0.022453059238031727,0.049262340574195054,0.028669825779207646,0.023060397303242715,0.03083451059478522,0.021804098856774146,0.03708545600297209,0.035676886133777064,0.03008948013622978,0.030262242759636994,0.038700784823769166
0.02688301633326238,0.014883163968869115,0.026001128989520252,0.03002494171654,0.026958439886495326,0.03147606100182039,0.025590181886539467,0.02958154883975393,0.023385401457984286,0.021216247500498872,0.019580964131976384,0.017110059206998852,0.004918545723511885,0.022145386590155726,0.024387508865158822,0.010453282249276222,0.004705882539578795,0.021176878024718484,0.024842900151927166,0.03372045936826604,-0.0002882530791652094,0.01351610219236952,0.01954719566340894,0.010631074698823424,0.019447952246211205,0.00991529681004592,0.004684188503086917,0.0018478039399065884,0.00717855280221298,0.007391690880544125
0.04542051616490776,0.04465269623721465,0.043921388046103356,0.044580717169882864,0.05221511698139542,0.035531646466936954,0.03987500990024485,0.040180360162576895,0.04968452286171006,0.03733722489030771,0.039282975983291585,0.0352897977271489,0.03406457142186135,0.0414803413158205,0.04368549372733358,0.025976190803525097,0.02581627918199476,0.04015924541962885,0.042432291401525574,0.03952054146326514,0.012800613586138302,0.03745248825698136,0.04196514096318858,0.04190616492365913,0.04510306547803515,0.022922804612165077,0.01233768802357627,0.013389897156355643,0.016757288616581805,0.023280840745154515
0.021406197471741106,0.013938962823413777,0.018353226318092823,0.024580350084828347,0.01838811940594536,0.02156758960783702,0.03096752152781041,0.017180129450108446,0.012033627408693057,0.018868783712630687,0.028167938435309653,0.0322221715846714,0.03255439232355238,0.0191283593876426,0.033987857788872346,0.02306452786903069,0.016270937685637327,0.011344300817800645,0.003949477695985541,0.00912631012926616,0.02977683080571068,0.02457659398090763,0.030329556689750882,0.02856445186671957,0.015491793364836944,0.02459204346723716,0.030762984873777332,0.031310699991057955,0.028129608855100883,0.029961505192177548
0.026526923583734992,0.02683981087222752,0.02809808593856189,0.0375172009052292,0.026729924438462775,0.03635732602618463,0.04025107109939912,0.03456313153882454,0.034531012541753246,0.03161270421140584,0.0371113663660558,0.0427732667062271,0.04023848375020151,0.04184577462137383,0.03477361701368319,0.02074329945080254,0.027662315428062544,0.03514223475105899,0.03492827581398742,0.02276440155102614,0.03294287017353228,0.033223245430532435,0.037338766342000285,0.03821914702851741,0.036947996369526635,0.025994537099877653,0.025824870104416923,0.030275060329629493,0.03955010905741085,0.054660674750916204
0.03592939155234385,0.04371422713052931,0.048433517216336465,0.041376715426678194,0.04749228381041645,0.042272564530423634,0.05367475791456759,0.05021484475129882,0.038413253666194996,0.04329153486346246,0.04006328608286763,0.03597049465162666,0.04166012169608445,0.041109339769581414,0.043269307664266364,0.03485684756126299,0.036994516106272884,0.03724248172248507,0.05024476155410494,0.05511890407632963,0.01065153065007455,0.033350439999523356,0.028515425344233538,0.0426781825677901,0.03576511250553,0.019692961597168875,0.007644456708271882,0.013007885603231599,0.021680757087952765,0.01369020475511109
0.015663976436551062,0.022907283076802475,0.022138851061572817,0.0274606209292023,0.02365234014063177,0.026288640795055794,0.02734363572238816,0.018940789188805558,0.01601008037128372,0.019799099730974743,0.018309168101120432,0.02309936005109412,0.027654429392863226,0.006920527577002194,0.018315396393763537,0.013212617991491149,0.012708739523670489,0.010264051419957029,0.0036284792664375357,0.006513407328106679,-0.0058825749506463175,0.020837099214211195,0.014021095833488772,0.008715091816678108,0.0055630922822897605,-0.005301705534601585,0.006047709382767323,0.005848281727443275,0.002086090243086399,-0.0029404347668660754
-0.06874912001226635,-0.06253469508779537,-0.06649417412200906,-0.060411718188531194,-0.06070850785557048,-0.06026686040667634,-0.05082621218761221,-0.060207466461501644,-0.06404667061036305,-0.06517284375069678,-0.054719858365861226,-0.05550443074025689,-0.05739390994710454,-0.056117177622452115,-0.06114842094192075,-0.07744690344155171,-0.06609437367605102,-0.07601047054023036,-0.06834149302065334,-0.0720479797190408,-0.07794718724179103,-0.08022525462433867,-0.07299752159426015,-0.07565004509455224,-0.0811629293430712,-0.065379351041934,-0.06968708752844192,-0.06782792343719678,-0.05674371870896969,-0.07032548216429728
0.010901273165463153,0.015048031479030846,0.013264329724197256,-0.002975726561967744,0.03044427087119518,0.012825369058794342,0.028093541200818667,0.018812017512485197,0.008493022002033945,0.0065983708342361135,0.008833645114225297,0.021573017102732534,0.019356789003715204,0.019118051186633372,0.026409663269864898,0.005914411418666177,0.021440995176685195,0.0207090516971785,0.029564937828876536,0.01455010650711471,-0.00625915682059245,0.004094946140754288,0.004346185667798258,0.0030386411521509315,-0.007164674971613267,0.0003341737815389844,-0.004646299433332829,-0.0028824333192447606,0.0013324351108070693,-0.01158823748592115
0.06252110986843908,0.07162104661337675,0.053575506077999165,0.053839631867729026,0.06086739179162264,0.05119686778163053,0.06682836830200352,0.05834202529819989,0.05940019596036375,0.054463141538217755,0.06734276497362324,0.0643106805010234,0.07083863971641702,0.0614488363094576,0.06384006831912216,0.05662945306846631,0.05251934677006476,0.058390534831552696,0.06603934765791611,0.05822449353762251,0.04735453198418698,0.0536656264171902,0.05759659078180199,0.06302682479292657,0.060932260562372866,0.04840940787800412,0.049491442791935986,0.052903151344359606,0.04911010865151286,0.05966687915408868
0.04841310024550543,0.055353095785541095,0.05415673454083371,0.036660530304156155,0.05437573327694137,0.055833999387774336,0.05714227605377535,0.06066398994136333,0.05006096943629294,0.05557575403167416,0.05781346714844378,0.05016188246311828,0.05338904068466191,0.04839602811366993,0.053257410235453266,0.030420510738595054,0.0436216969716968,0.030275931521001335,0.05786070973896537,0.040959219233191776,0.005601011682143304,0.03572990968398439,0.03522716765558835,0.047514757006126444,0.036984954692021246,0.01296184780586883,0.006992866178685347,0.012551679225281116,0.016617026487184664,0.023587357323687424
0.00912921342351031,0.0131870141320832,0.015655138088485197,-0.007268162630936691,0.0035452408768362627,0.00855588186239613,0.006903518607304825,0.018049117098431156,0.014414364570833466,0.022004363544241234,0.022477795604367704,0.00594130533626385,0.007373323589166666,0.015477190706821204,0.018935594284311748,-0.0031643666579492975,-0.004629144057636981,-0.0013686697252448137,-0.004846947247729723,0.007265066665414043,0.005647446081972869,0.0037500823235777658,-0.00893600726335816,-0.012731566598753623,-0.002162787123398394,0.00531572302247244,0.001920664899283707,-0.0018989861798805528,-0.006949228931869409,0.0124905151001856
0.007633875336408745,0.008513099676836468,-0.001580368195957328,-0.004118757547486496,-0.008818182222474396,-0.0007468656780911262,-0.0032449868248878703,0.002700024915102421,0.00919071709277132,-0.01724168323027834,0.005616630054028683,0.0027868997204171663,0.002395085528386698,0.007508230651822533,-0.011645389876486303,0.007394100627466767,-0.00584752895487202,-0.006554198328233832,-0.015331069566158612,-0.00676042475335545,0.00812101165068508,0.0013317780476317786,0.002099490691618196,-0.004478070081941116,0.0011715619249102929,0.022089442230316097,0.024482561369534295,0.018382277600381313,0.01061072450921419,-0.007854104620074057
0.019031256722886167,0.024793731686628902,0.01938440913021047,0.022264573712452683,0.019800770408637654,0.016160605829436656,0.02662349234437422,0.024311814845540847,0.03196855195554066,0.026587776920369795,0.01792997409696206,0.02663755198436072,0.023670896788039283,0.03101768042669276,0.03756689858287065,0.007764870074013636,0.00446052737213855,0.01015412370538035,0.019410115314092726,0.0067771020445041436,0.001657378866790143,0.007362129547321043,0.021734712739454768,0.03246374191892905,0.029201756725623976,-0.00022526775993672056,0.008640677600731667,0.019965678897854573,0.032203558053807424,0.05326162287920791
-0.022509441561304935,-0.02660567656310095,-0.020947339215581853,-0.01046111406023514,-0.006754452921249542,-0.017192388219808622,-0.002632385983267494,-0.01804114855313357,-0.013569954954449579,-0.006989601468312858,-0.01855858588103592,0.0061598182012618154,-0.005970100226273587,-0.00036113022480643094,0.013533590073051688,-0.009254994550607059,-0.02366684727215346,-0.011826815836911218,-0.02427562021056207,0.013141919493082351,0.026311414240552937,0.0028025506032169625,0.0002969832839503407,0.01931570968887039,0.0008484736262392641,0.04743077853217001,0.04122372245226755,0.03392536829803027,0.02336715607676813,0.0180191340942915
-0.0027769361544030032,0.00046590718782100874,0.0013162448823992579,0.0028784740265608245,0.005522547759553482,0.0013526639971440837,-0.0024686863620510067,0.0029074037336976554,0.0024538362342112967,0.004583661270180761,0.01196635744507295,-0.00356112048745264,-0.0015212164193261258,0.003180291604648308,-0.00041408783456237455,-0.013093026870266889,0.003137452680575432,0.004595002608394605,-0.004340815466534674,-0.01984863991007129,-0.017954512565834406,-0.006137676447811823,0.003251389171003478,0.011239006306268229,0.01591741945337746,-0.009862069738185486,-0.011363290932094462,0.011550784770293043,0.014555354706710719,-0.02050077664291614
0.0317665077049475,0.02190765987321255,0.028298089707734574,0.01908629273507114,0.028203071373204824,0.03241315117772853,0.010202212892062724,0.030765713077712618,0.02144329959013463,0.025576767487504648,0.029803584796263095,0.023960043795735023,0.019737085025435322,0.02245962124642647,0.016755620847137383,0.016636877578543763,0.031325274991591795,0.02495861619081705,0.014974156585630536,-0.0022343046296036534,0.009941592366778863,0.01673035141197388,0.015968245184851508,-0.0028098278807527615,-0.0025485858690587272,-0.0024013997729019528,-0.010764667737859512,-0.0075478603228413405,-0.0017109202289752057,-0.005265453369802007
0.026149232253747576,0.025172376978737022,0.020689410899236135,0.028246947085629127,0.02876507137401334,0.028499895020479317,0.026098807015142528,0.03252888602068626,0.026145037281029366,0.039379914382221604,0.033644368988052384,0.031364114519633,0.03239918694453193,0.028896488426341085,0.030827836195477507,0.01445319612441124,0.016143066658274256,0.018639016312211196,0.025683783194229936,0.006488532127960005,0.0031350915667239794,0.009788476556687574,0.012115518377563845,0.006615320261624122,0.0014616017115277708,-0.003524556330325421,-0.0017937358287594511,-0.001649605288532469,0.009602719443353377,0.0020270900259722517
