date,cpi,iv,m1,gdp,m2,HS300_close,HS300_open,HS300_volume
2015-03-02,101.52962855669759,100.91422190808339,334034.8826232359,145821.50308512172,1258591.7981376715,3601.26,3603.45,248176125.0
2015-03-03,101.53795668142851,100.92474745380972,333880.5699166212,145821.89216698593,1259205.147697583,3507.9,3579.31,261866489.0
2015-03-04,101.54316070374755,100.93487539399253,333758.1611978513,145822.09627505243,1259824.9575848787,3530.82,3514.67,199663981.0
2015-03-05,101.5452406236546,100.94460572863173,333667.65646692616,145822.11540932112,1260451.2277995571,3496.34,3513.25,217508805.0
2015-03-06,101.5441964411498,100.95393845772739,333609.05572384596,145821.9495697921,1261083.95834162,3478.52,3501.18,181518054.0
2015-03-09,101.52231927916381,100.979551011753,333624.67742167437,145820.3422084185,1263020.9119321103,3537.75,3449.7,233940411.0
2015-03-10,101.5087786870113,100.9872933186744,333693.69262997346,145819.43647369847,1263679.483783708,3520.61,3523.64,194267657.0
2015-03-11,101.49211399244687,100.99463802005225,333794.61182611744,145818.34576518065,1264344.5159626892,3524.65,3524.57,188947825.0
2015-03-12,101.47232519547053,101.00158511588654,333927.4350101063,145817.0700828651,1265016.0084690542,3592.84,3557.69,265664625.0
2015-03-13,101.44941229608229,101.00813460617726,334092.16218194,145815.6094267518,1265693.9613028031,3617.66,3604.67,246864768.0
2015-03-16,101.3624423272601,101.02551860992223,334772.2501289883,145810.26048024837,1267762.7638200766,3705.67,3641.77,275438307.0
2015-03-17,101.3311397687369,101.03144700711206,335020.4532880272,145809.20284592806,1268436.0143771549,3757.12,3733.96,371625666.0
2015-03-18,101.30081985831457,101.03794712783171,335256.4204707369,145809.10315479402,1269085.1816754118,3846.05,3769.09,415190011.0
2015-03-19,101.27148259599306,101.04501897208118,335480.1516771174,145809.9614068462,1269710.2657148477,3839.74,3851.25,391547630.0
2015-03-20,101.24312798177237,101.05266253986046,335691.6469071685,145811.77760208465,1270311.2664954618,3892.57,3852.49,401817552.0
2015-03-23,101.16396002771535,101.07902358437714,336252.7167393465,145822.9738469175,1271969.7692843752,3972.06,3923.08,391119922.0
2015-03-24,101.13953600589801,101.08895404627567,336415.26806408056,145828.62181490095,1272474.4370297035,3973.05,3980.07,468581312.0
2015-03-25,101.1160946321815,101.099456231704,336565.58341248543,145835.2277260706,1272955.0215162104,3940.41,3961.58,379968851.0
2015-03-26,101.09363590656584,101.11053014066214,336703.66278456105,145842.79158042656,1273411.5227438959,3950.0,3921.75,346756315.0
2015-03-27,101.07215982905099,101.12217577315009,336829.50618030736,145851.31337796876,1273843.9407127593,3971.697,3957.542,298756064.0
2015-03-30,101.0136274851115,101.16054301179281,337133.62050957076,145882.62642971284,1274996.695066422,4088.18,3999.02,428297020.0
2015-03-31,100.99608199999999,101.1744755384,337210.52,145894.98,1275332.78,4051.2,4138.88,436065635.0
2015-04-01,100.9795191629893,101.188979788537,337275.18351410003,145908.29151347346,1275644.7816747562,4123.9,4057.5,329512853.0
2015-04-02,100.96393897407948,101.20405576220381,337327.61105187074,145922.56097013317,1275932.7000906914,4124.78,4149.95,339070487.0
2015-04-03,100.94934143327046,101.2197034594004,337367.8026133122,145937.78836997907,1276196.5352478046,4170.54,4104.67,321303766.0
2015-04-07,100.90077775104282,101.28801148348504,337406.20909578557,146008.27740122532,1277011.0432880442,4260.04,4213.89,415362654.0
2015-04-08,100.89109345073803,101.30651779833073,337385.22077558073,146028.29451700253,1277154.4621510506,4295.8,4277.45,458676715.0
2015-04-09,100.88239179853402,101.32559583670619,337351.99647904665,146049.26957596597,1277273.7977552349,4262.14,4316.96,439699902.0
2015-04-10,100.87467279443085,101.34524559861151,337306.53620618326,146071.20257811566,1277369.050100598,4344.42,4249.38,348190170.0
2015-04-13,100.85741167072638,101.40762522550627,337096.73952961765,146142.7492436822,1277510.3075837588,4421.07,4394.05,434153036.0
2015-04-14,100.85362325902656,101.42956188153079,337002.3353514372,146168.51401857688,1277509.2268938362,4438.18,4432.13,434432126.0
2015-04-15,100.85081749542758,101.45207026108514,336895.6951969275,146195.23673665783,1277484.0629450919,4380.51,4439.31,472154131.0
2015-04-16,100.84840522891811,101.47471918514061,336788.19890733407,146222.34899485734,1277463.9825257247,4513.55,4355.49,422603748.0
2015-04-17,100.84579730848688,101.49707747466852,336691.2263239023,146249.28239010784,1277478.1524239327,4596.14,4578.68,552802663.0
2015-04-20,100.8367996236626,101.56240853608683,336463.45081057685,146329.00939816493,1277726.1640240098,4521.92,4615.03,686439075.0
2015-04-21,100.8334090875443,101.58360428750449,336408.57305179164,146355.22734161917,1277877.3351925195,4619.16,4520.46,490314991.0
2015-04-22,100.82982289750423,101.60450940439455,336364.21899916814,146381.2664221244,1278062.7566786045,4739.81,4637.06,516213792.0
2015-04-23,100.8260410535424,101.62512388675705,336330.38865270634,146407.12663968056,1278282.4284822652,4740.89,4764.48,497430954.0
2015-04-24,100.8220635556588,101.645447734592,336307.0820124062,146432.80799428764,1278536.350603501,4702.64,4682.63,480152936.0
2015-04-27,100.80895713847734,101.7046754709314,336300.30432847555,146508.77888041458,1279503.6188726611,4807.59,4753.87,513076548.0
2015-04-28,100.80419702490666,101.72383678065609,336319.0925128221,146533.74478322544,1279894.5422641987,4741.86,4811.32,608638545.0
2015-04-29,100.7992412574142,101.74270745585319,336348.40440333023,146558.53182308725,1280319.7159733116,4774.33,4722.9,395056980.0
2015-04-30,100.79408983599997,101.76128749652271,336388.24,146583.14,1280779.1400000001,4749.89,4788.41,399727444.0
2015-05-04,100.77152761112535,101.83270131392517,336652.81944829575,146679.78407816048,1282959.3392825068,4787.74,4757.64,377843853.0
2015-05-05,100.76539792010229,101.84982818195685,336745.27357577387,146703.49794032794,1283590.014897072,4596.84,4785.19,460419626.0
2015-05-06,100.75907257515745,101.866664415461,336848.25140941364,146727.0329395464,1284254.9408292128,4553.33,4626.23,376073702.0
2015-05-07,100.75255157629084,101.88321001443757,336961.7529492151,146750.38907581574,1284954.117078929,4470.09,4520.82,297759203.0
2015-05-08,100.74583492350246,101.89946497888658,337085.7781951782,146773.56634913606,1285687.5436462204,4558.4,4515.55,302407967.0
2015-05-11,100.72451104160669,101.94648606506816,337520.9961700374,146842.02499140266,1288093.3252535472,4690.53,4582.09,373838420.0
2015-05-12,100.71701177313125,101.96157849140688,337687.11624064716,146864.48681292677,1288963.7530911402,4747.42,4692.12,377053891.0
2015-05-13,100.70931685073401,101.97638028321803,337863.76001741854,146886.7697715018,1289868.4312463086,4718.44,4746.71,370730424.0
2015-05-14,100.70142627441503,101.99089144050164,338050.9275003517,146908.87386712778,1290807.3597190524,4700.78,4717.96,337725152.0
2015-05-15,100.69334004417425,102.00511196325766,338248.61868944636,146930.79909980472,1291780.5385093717,4617.47,4690.75,328431166.0
2015-05-18,100.66934213932213,102.04803232327814,338911.15494757803,146995.86641042304,1294784.5618964804,4575.14,4582.06,269180489.0
2015-05-19,100.66185061441905,102.063012802885,339157.00859704183,147017.42638997437,1295778.5676633723,4731.22,4577.64,314785952.0
2015-05-20,100.65462254260245,102.07834347961798,339415.40849790804,147038.92423946684,1296768.0989832631,4754.92,4751.57,363180748.0
2015-05-21,100.64765792387234,102.09402435347708,339686.3546501768,147060.35995890043,1297753.1558561528,4840.98,4768.69,305054537.0
2015-05-22,100.64095675822873,102.11005542446232,339969.8470538479,147081.7335482752,1298733.7382820416,4951.33,4895.92,455846718.0
2015-05-25,100.62243397981675,102.16024982017483,340895.6017732764,147145.48153604643,1301648.6388777026,5099.5,4949.11,465736590.0
2015-05-26,100.61678662651907,102.17768167966456,341229.2791825575,147166.6066051858,1302611.323515588,5198.92,5140.8,487949359.0
2015-05-27,100.61140272630789,102.19546373628044,341575.502843241,147187.66954426636,1303569.533706472,5181.43,5216.17,470798730.0
2015-05-28,100.60628227918318,102.21359599002247,341934.27275532705,147208.67035328803,1304523.2694503556,4834.01,5174.1,571829047.0
2015-05-29,100.60142528514497,102.23207844089063,342305.5889188156,147229.60903225085,1305472.5307472378,4840.83,4839.53,427878859.0
2015-06-01,100.5884350215492,102.28962697625185,343494.8149176958,147292.05228878628,1308293.4679558792,5076.18,4862.76,417503741.0
2015-06-02,100.58463183985693,102.30951021562451,343916.3160867942,147312.7424475137,1309224.8314647577,5161.87,5091.27,412973196.0
2015-06-03,100.58109211125111,102.3297436521233,344350.36350729497,147333.37047618226,1310151.7205266352,5143.59,5176.6,414258270.0
2015-06-04,100.5778158357318,102.35032728574822,344796.9571791983,147353.936374792,1311074.135141512,5181.42,5156.01,482767268.0
2015-06-05,100.57480301329898,102.37126111649928,345256.09710250405,147374.4401433429,1311992.0753093874,5230.55,5254.9,545961196.0
2015-06-08,100.56734526451942,102.43616379150922,346708.7943808362,147435.57866864247,1314719.0491310088,5353.75,5259.41,637313237.0
2015-06-09,100.56538625443251,102.45849841076479,347218.1193097518,147455.83391695793,1315619.0915108807,5317.46,5379.47,570427263.0
2015-06-10,100.56369069743212,102.48118322714649,347739.99049006996,147476.0270352146,1316514.6594437517,5309.11,5254.3,442165676.0
2015-06-11,100.56225859351821,102.50421824065432,348274.4079217905,147496.15802341237,1317405.7529296218,5306.59,5305.14,392338755.0
2015-06-12,100.56108994269078,102.5276034512883,348821.3716049136,147516.22688155132,1318292.371968491,5335.12,5329.28,430131386.0
2015-06-15,100.55916470872741,102.59986026594694,350537.54016269755,147576.06067561504,1320925.3824030922,5221.17,5354.01,475745703.0
2015-06-16,100.55908274558256,102.62418292093044,351113.6698874707,147596.2926042386,1321793.6102129312,5064.82,5165.02,411675638.0
2015-06-17,100.55932998619744,102.64792908473011,351660.3079357268,147617.28558424345,1322656.3766937156,5138.83,5072.31,397124187.0
2015-06-18,100.55990643057208,102.67109875734592,352177.4543074657,147639.03961562956,1323513.6818454466,4930.55,5107.69,364395814.0
2015-06-19,100.56081207870648,102.69369193877789,352665.1090026876,147661.55469839694,1324365.525668123,4637.05,4847.06,358104744.0
2015-06-23,100.56772670884148,102.7782997526674,354320.8110184041,147759.22554327876,1327718.2876682894,4786.09,4641.42,365087944.0
2015-06-24,100.57027837577458,102.79801047818015,354661.0073310405,147785.5458829523,1328542.8248456956,4880.13,4811.6,434638723.0
2015-06-25,100.57315924646745,102.81714471250912,354971.7119671598,147812.62727400716,1329361.9006940483,4706.52,4906.24,446135982.0
2015-06-26,100.57636932092005,102.83570245565417,355252.924926762,147840.46971644321,1330175.5152133468,4336.19,4573.87,446639790.0
2015-06-29,100.58797476683637,102.88791673798643,355919.6137464661,147928.56335203897,1332583.590796918,4191.55,4446.84,525662482.0
2015-06-30,100.59250165632797,102.90416851639617,356082.8599999999,147959.45,1333375.3600000003,4473.0,4161.07,527045280.0
2015-07-01,100.59735774957932,102.91984380362206,356216.61457701673,147991.09769934235,1334161.6678740287,4253.02,4408.98,431721411.0
2015-07-02,100.6025430465904,102.93494259966411,356320.8774775163,148023.5064500659,1334942.5144190027,4108.0,4287.73,457062194.0
2015-07-03,100.60805754736123,102.9494649045223,356395.64870149887,148056.6762521707,1335717.8996349229,3885.92,4017.2,429300850.0
2015-07-06,100.6265762722322,102.9895728719939,356443.0123143439,148160.75196677266,1338011.2873083595,3998.54,4218.27,648094530.0
2015-07-07,100.63340758804205,103.00178921211676,356399.81683225813,148196.96597440247,1338764.8272080636,3928.0,3877.85,679385007.0
2015-07-08,100.64056810761161,103.01342906105579,356327.1296736552,148233.94103341352,1339512.9057787135,3663.04,3651.06,581467097.0
2015-07-09,100.64805783094091,103.02449241881094,356224.9508385352,148271.67714380583,1340255.5230203096,3897.63,3621.68,503870610.0
2015-07-10,100.65587675802999,103.03497928538226,356093.2803268981,148310.1743055794,1340992.6789328516,4106.56,3916.27,500701802.0
2015-07-13,100.68130876185565,103.06298093799322,355521.31873288413,148430.23209918753,1343171.3786961534,4211.81,4132.23,502092186.0
2015-07-14,100.69044450398371,103.0711618398292,355271.68151517876,148471.7734664861,1343886.6892924793,4112.15,4178.63,454422009.0
2015-07-15,100.69990944987148,103.07876625048132,354992.5526209561,148514.0758851659,1344596.5385597511,3966.76,4068.88,421956367.0
2015-07-16,100.70970168366667,103.0859101198307,354690.80673043797,148557.02670426763,1345298.8448475164,3997.36,3949.64,330531345.0
2015-07-17,100.71980971025518,103.09328914716394,354407.69192495383,148599.95001803548,1345981.118253061,4151.5,4023.76,331107131.0
2015-07-20,100.75201705166661,103.11753287635334,353711.3821000341,148727.87902157987,1347895.251273656,4160.61,4157.06,352673472.0
2015-07-21,100.76338058601903,103.12631633514636,353530.2903555718,148770.24171017492,1348489.0665485077,4166.01,4109.76,318374945.0
2015-07-22,100.77505799731242,103.1354509018043,353374.70437636494,148812.46424247682,1349060.7672906863,4157.16,4148.56,318945997.0
2015-07-23,100.7870492855468,103.14493657632723,353244.6241624136,148854.5466184855,1349610.3535001916,4250.81,4158.93,354471759.0
2015-07-24,100.79935445072215,103.1547733587151,353140.0497137178,148896.488838201,1350137.825177024,4176.28,4255.2,392045373.0
2015-07-27,100.83815320789407,103.18639035306835,352979.36095916294,149021.4745595883,1351587.5530114812,3818.73,4097.8,365054511.0
2015-07-28,100.8517138808333,103.197631566916,352976.80957148905,149062.856154131,1352026.5665576207,3811.09,3690.97,383527216.0
2015-07-29,100.86558843071353,103.20922388862857,352999.7639490705,149104.0975923805,1352443.4655710866,3930.38,3839.96,276972845.0
2015-07-30,100.87977685753474,103.22116731820611,353048.22409190744,149145.19887433684,1352838.2500518798,3815.41,3915.78,271548665.0
2015-07-31,100.89427916129695,103.23346185564863,353122.18999999994,149186.16,1353210.92,3816.7,3777.16,222376767.0
2015-08-03,100.93966933422934,103.27245211516576,353497.1223158102,149308.20243923023,1354196.2426483196,3829.24,3766.07,245805030.0
2015-08-04,100.95542714575542,103.28615108406802,353673.1112849245,149348.60293972056,1354480.4544657469,3948.16,3827.37,220236556.0
2015-08-05,100.97149883422247,103.30020116083523,353874.60601929436,149388.86328391772,1354742.5517505005,3866.9,3937.62,200484269.0
2015-08-06,100.9878843996305,103.31460234546742,354101.6065189197,149428.98347182167,1354982.534502581,3831.85,3802.93,147278694.0
2015-08-07,101.00458384197955,103.32935463796454,354354.11278380046,149468.96350343246,1355200.4027219885,3906.95,3866.43,183349153.0
2015-08-10,101.05656543067244,103.37571816264554,355264.66616997565,149588.06266050562,1355721.3201841712,4084.36,3947.47,306780540.0
2015-08-11,101.07452038078537,103.39187488660244,355619.19549587835,149627.4820669436,1355850.7302728859,4066.67,4083.59,322034191.0
2015-08-12,101.09278920783926,103.40838271842428,355999.23058703647,149666.7613170884,1355958.0258289273,4016.13,4025.67,255146196.0
2015-08-13,101.11137191183413,103.42524165811108,356404.7714434501,149705.90041094,1356043.2068522954,4075.46,4010.01,242836979.0
2015-08-14,101.13026849276997,103.4424517056628,356835.81806511915,149744.89934849844,1356106.2733429903,4073.54,4097.92,253392996.0
2015-08-17,101.18789763993733,103.49582219407996,358232.6164920462,149861.30277141952,1356191.9405600638,4077.87,4058.11,256939638.0
2015-08-18,101.2063717601285,103.51378547055323,358677.9065665361,149900.18116914734,1356218.3799263376,3825.41,4084.31,319881070.0
2015-08-19,101.2243207730064,103.53177425362239,359104.8126021809,149939.13945325313,1356248.620263074,3886.14,3748.27,269049839.0
2015-08-20,101.241744678571,103.54978854328733,359513.3345989805,149978.17762373685,1356282.6615702733,3761.45,3848.4,212167965.0
2015-08-21,101.25864347682229,103.56782833954811,359903.47255693504,150017.29568059844,1356320.5038479352,3589.54,3714.29,217986403.0
2015-08-24,101.3061892276963,103.62210076790551,360963.5821977281,150135.12916945075,1356456.8365036966,3275.53,3454.6,255436652.0
2015-08-25,101.32098759669437,103.64024259054962,361280.1840003022,150174.56677182406,1356509.8826632092,3042.93,3070.01,276081306.0
2015-08-26,101.33526085837914,103.65840991978959,361578.4017640313,150214.08426057524,1356566.7297931844,3025.69,3062.57,308270623.0
2015-08-27,101.3490090127506,103.67660275562537,361858.2354889152,150253.68163570433,1356627.377893622,3205.64,3092.81,267294930.0
2015-08-28,101.36223205980875,103.69482109805698,362119.6851749541,150293.35889721138,1356691.8269645227,3342.29,3246.24,299498426.0
2015-08-31,101.39875055710341,103.74962916492686,362793.73000000004,150412.87,1356907.98,3366.54,3307.4,280250403.0
2015-09-01,101.40987317490834,103.76794953374183,362981.6435306585,150452.8668070187,1356987.6329527514,3362.08,3296.53,352458528.0
2015-09-02,101.4204706854,103.78629540915261,363151.1730224719,150492.9435004153,1357071.086875965,3365.83,3220.85,347789412.0
2015-09-07,101.46558162815865,103.87840738514402,363723.059898862,150694.52526306716,1357545.3710489736,3250.49,3347.29,204224431.0
2015-09-08,101.47302849477046,103.8969063001298,363782.2851576047,150735.0812747313,1357651.6307949633,3334.02,3221.79,154599631.0
2015-09-09,101.47995025406897,103.91543072171142,363823.12637750234,150775.71717277332,1357761.6915114156,3399.3,3344.82,220467421.0
2015-09-10,101.48634690605418,103.93398064988885,363845.58355855494,150816.4329571933,1357875.5531983308,3357.56,3349.28,144882971.0
2015-09-11,101.49221845072609,103.95255608466215,363849.65670076234,150857.22862799116,1357993.2158557086,3347.19,3349.88,108547508.0
2015-09-14,101.506682440862,104.00843542855696,363751.571894314,150980.09495865228,1358369.0096506176,3281.13,3367.64,205457251.0
2015-09-15,101.51045355628068,104.02711288971358,363682.10888114106,151021.21017496183,1358501.876189846,3152.23,3208.74,143555641.0
2015-09-16,101.51368241726472,104.04567548713317,363611.9632556913,151062.36996749393,1358633.535118498,3309.25,3149.16,159709994.0
2015-09-17,101.51635187669275,104.06398285048284,363558.83644453296,151103.53902609326,1358758.9778555345,3237.0,3287.66,169401881.0
2015-09-18,101.51846193456477,104.08203497976262,363522.7284476662,151144.7173507598,1358878.2044009557,3251.27,3254.44,106903481.0
2015-09-21,101.52143569884481,104.13465996318259,363516.5173428146,151268.30792116257,1359198.5868875254,3308.25,3222.6,122788668.0
2015-09-22,101.5213081504928,104.15169115618278,363548.4846031137,151309.5233100979,1359292.9486664846,3339.03,3312.37,146221985.0
2015-09-23,101.52062120058478,104.16846711511306,363597.4706777043,151350.74796510045,1359381.094253828,3263.03,3290.07,123171439.0
2015-09-24,101.51937484912077,104.18498783997346,363663.4755665864,151391.98188617022,1359463.0236495563,3285.0,3278.9,102011238.0
2015-09-25,101.51756909610074,104.20125333076395,363746.49926976,151433.22507330717,1359538.736853669,3231.95,3272.67,121419278.0
2015-09-28,101.50879542770463,104.24851839871607,364097.68326502957,151557.01023112124,1359728.579316314,3242.75,3226.61,74219468.0
2015-09-29,101.50475206846058,104.26376295322697,364248.78222536907,151598.290482527,1359779.4277539647,3178.85,3197.22,87150633.0
2015-09-30,101.50014930766051,104.27875227366799,364416.9,151639.58,1359824.0599999998,3202.95,3195.9,78559349.0
2015-10-08,101.44318876524373,104.38947841067971,366374.51951154106,151970.22971820316,1359957.3350701246,3296.48,3324.98,132081768.0
2015-10-09,101.4335513904396,104.40217062449162,366695.80661479535,152011.60263028098,1359946.0215916203,3340.12,3302.36,124352500.0
2015-10-12,101.40128285669118,104.43871586150804,367761.78081030713,152135.7769629177,1359874.7840064154,3447.69,3351.14,221400468.0
2015-10-13,101.38940787566301,104.45038713904037,368151.1431707274,152177.18693926433,1359838.6057614493,3445.04,3422.48,145433786.0
2015-10-14,101.37697349307886,104.46180318250282,368557.52434543916,152218.6061816782,1359796.211324868,3406.11,3431.14,152173938.0
2015-10-15,101.3639797089387,104.47296399189537,368980.92433444236,152260.03469015926,1359747.6006966708,3486.81,3403.39,171158299.0
2015-10-16,101.35054686487483,104.48395181713902,369418.9878485568,152301.51079872312,1359695.7876868627,3534.06,3508.52,208964709.0
2015-10-19,101.31230729680156,104.51908513489614,370729.303263542,152427.71975152055,1359638.6729579417,3534.18,3548.95,207606744.0
2015-10-20,101.30036743711555,104.53160177141159,371162.42807023745,152470.42127883722,1359655.4232918066,3577.7,3527.88,179025108.0
2015-10-21,101.2888309089321,104.54452117322522,371593.729377783,152513.438744346,1359690.0679140908,3473.25,3580.84,282076050.0
2015-10-22,101.27769771225118,104.55784334033704,372023.2071861789,152556.7721480469,1359742.6068247943,3524.53,3453.2,184305580.0
2015-10-23,101.26696784707282,104.57156827274711,372450.8614954249,152600.4214899399,1359813.0400239178,3571.24,3536.84,198294478.0
2015-10-26,101.237198240553,104.61515966176643,373722.8834282641,152733.26514477163,1360131.7053518032,3589.26,3614.7,204248863.0
2015-10-27,101.22808170138481,104.63049565536927,374143.2437409109,152778.17823943307,1360273.7157046038,3592.88,3569.45,192056140.0
2015-10-28,101.21936849371917,104.64623441427031,374561.780554408,152823.40727228663,1360433.6203458237,3524.92,3575.8,170977098.0
2015-10-29,101.2110586175561,104.66237593846957,374978.4938687551,152868.95224333229,1360611.419275463,3533.31,3539.98,127010446.0
2015-10-30,101.20315207289555,104.67892022796703,375393.3836839525,152914.81315257007,1360807.1124935218,3534.08,3530.22,139141914.0
2015-11-02,101.18185242792916,104.73096968824854,376627.11213464575,153054.29150943607,1361501.5578782137,3475.96,3489.23,130002568.0
2015-11-03,101.17555920927876,104.74912503893876,377034.7079532438,153101.41617144225,1361768.8282499497,3465.49,3484.72,101401876.0
2015-11-04,101.16966932213094,104.76768315492718,377440.48027269216,153148.85677164057,1362053.9929101053,3628.54,3477.16,205423865.0
2015-11-05,101.16418276648567,104.78664403621384,377844.4290929907,153196.613310031,1362357.05185868,3705.97,3630.78,398046568.0
2015-11-06,101.15909954234294,104.80600768279868,378246.5544141395,153244.68578661353,1362678.0050956742,3793.37,3698.34,298753076.0
2015-11-09,101.14626985892997,104.86651521434239,379441.98938268673,153390.79884551378,1363748.2305371729,3840.35,3796.38,356804823.0
2015-11-10,101.14279996079743,104.88748992212004,379836.8207072362,153440.13507486475,1364140.7609278448,3833.24,3806.67,286519603.0
2015-11-11,101.13973339416742,104.90886739519587,380229.8285326359,153489.78724240782,1364551.1856069358,3833.65,3828.45,232234296.0
2015-11-12,101.13707015903995,104.93064763356992,380621.0128588858,153539.755348143,1364979.504574446,3795.32,3841.74,217537647.0
2015-11-13,101.13481025541503,104.95283063724214,381010.3736859858,153590.0393920703,1365425.7178303758,3746.24,3756.2,203489891.0
2015-11-16,101.13061741020466,105.02144960942334,382168.7054284905,153741.85018997267,1366863.7537317507,3764.13,3682.74,161690901.0
2015-11-17,101.13047146253736,105.04420378241417,382554.343027301,153790.58709757208,1367357.6353505666,3758.39,3790.43,248533071.0
2015-11-18,101.13106259967087,105.06666745945378,382940.5376391684,153837.76601729932,1367853.4720639412,3715.58,3760.46,185689495.0
2015-11-19,101.13239082160521,105.08884064054213,383327.2892640924,153883.3869491544,1368351.2638718742,3774.97,3725.62,154631989.0
2015-11-20,101.13445612834036,105.11072332567923,383714.59790207323,153927.4498931374,1368851.0107743656,3774.38,3778.88,186951689.0
2015-11-23,101.14507455735082,105.17462840538293,384879.86589435575,154050.29079785355,1370361.9820491914,3753.33,3774.44,175626812.0
2015-11-24,101.15008820328929,105.19534910671497,385269.4025845633,154088.12179034803,1370869.549329917,3753.89,3745.76,143383283.0
2015-11-25,101.15583893402861,105.21577931209582,385659.49628782773,154124.39479497034,1371379.0717052012,3781.61,3747.76,151944941.0
2015-11-26,101.16232674956872,105.23591902152535,386050.1470041487,154159.10981172053,1371890.5491750438,3759.43,3795.25,173525468.0
2015-11-27,101.16955164990968,105.25576823500361,386441.3547335265,154192.26684059858,1372403.981739445,3556.99,3739.1,208939358.0
2015-11-30,101.19564885973755,105.31357289973099,387618.32000000007,154282.39,1373956.01,3566.41,3554.89,173201163.0
2015-12-01,101.2058220992818,105.33226012940426,388011.7557816047,154309.31507738956,1374477.2629426355,3591.7,3562.32,136536554.0
2015-12-02,101.21673242362691,105.35065686312625,388405.748576266,154334.68216690698,1375000.4709798296,3721.96,3587.76,213538865.0
2015-12-03,101.22837983277282,105.36876310089701,388800.29838398396,154358.49126855226,1375525.6341115816,3749.3,3709.55,197762126.0
2015-12-04,101.24076432671957,105.38657884271649,389195.4052047587,154380.7423823254,1376052.7523378925,3677.59,3719.73,151199522.0
2015-12-07,101.28234031736478,105.43828309246746,390384.06774542324,154438.14779641211,1377645.8375841768,3687.61,3681.58,113883150.0
2015-12-08,101.29767315051487,105.45493685048194,390781.4026184249,154454.16695869676,1378180.7761887219,3623.02,3668.84,125781083.0
2015-12-09,101.31374306846575,105.47130011254515,391179.29450448323,154468.62813310925,1378717.6698878254,3635.94,3613.42,113325422.0
2015-12-10,101.33055007121746,105.48737287865711,391577.74340359826,154481.53131964963,1379256.5186814875,3623.08,3634.37,120215625.0
2015-12-11,101.34809415877002,105.50315514881783,391976.74931577005,154492.87651831788,1379797.3225697083,3608.06,3605.37,110322481.0
2015-12-14,101.40514893023263,105.5487589835924,393177.1091306256,154517.56418708985,1381431.4648017213,3711.32,3573.88,151769119.0
2015-12-15,101.42564135698848,105.56337926994809,393578.3430950242,154522.67743426954,1381980.0890681762,3694.39,3707.73,126481710.0
2015-12-16,101.44671255781263,105.57775091147924,393981.04936873226,154527.49304421342,1382531.9734654105,3685.44,3703.95,111342723.0
2015-12-17,101.46741266830992,105.59212501494636,394390.7197292662,154539.5731207391,1383094.948210752,3755.89,3712.78,177924075.0
2015-12-18,101.48758337774782,105.6065434314762,394808.26947287883,154560.1780144829,1383670.3183404217,3767.91,3754.96,173465980.0
2015-12-21,101.54491909970521,105.65006455944186,396108.19500218856,154673.14159902296,1385470.8010354007,3865.97,3762.1,217435275.0
2015-12-22,101.56297220490555,105.6646602282225,396557.2622781158,154727.84576163918,1386095.7527023836,3876.73,3872.1,180303661.0
2015-12-23,101.58049590904653,105.67930021006583,397014.2089371217,154791.0747414735,1386733.0997536946,3866.38,3877.87,207017147.0
2015-12-24,101.59749021212811,105.69398450497188,397479.0349792062,154862.82853852597,1387382.8421893339,3829.4,3858.14,147181397.0
2015-12-25,101.61395511415027,105.7087131129406,397951.7404043693,154943.10715279653,1388044.9800093016,3838.2,3832.08,119624013.0
2015-12-28,101.6601734138605,105.753164815223,399417.1329783307,155235.09189891678,1390105.7657751734,3727.63,3847.53,153988440.0
2015-12-29,101.67452071164512,105.76807067544254,399921.3559358085,155349.46978205972,1390817.485132454,3761.87,3723.05,101885555.0
2015-12-30,101.68833860837034,105.78302084872476,400433.4582763649,155472.3724824208,1391541.5998740625,3765.18,3762.91,105629955.0
2015-12-31,101.7016271040362,105.79801533506972,400953.44,155603.8,1392278.1099999999,3731.0,3760.9,101873556.0
2016-01-04,101.74948707610571,105.85843641107647,403112.16072532674,156214.75824249774,1395348.1043470302,3470.41,3725.86,115370674.0
2016-01-05,101.7601285664746,105.87365246273491,403671.53936435503,156388.80984616745,1396146.5913946084,3478.78,3382.18,162116984.0
2016-01-06,101.77024065578412,105.88891282745604,404238.797386462,156571.38626705523,1396957.4738265148,3539.81,3482.41,145966144.0
2016-01-07,101.77982334403424,105.90421750523988,404813.93479164754,156762.48750516115,1397780.7516427496,3294.38,3481.15,44102641.0
2016-01-08,101.78887663122498,105.91956649608645,405396.95157991187,156962.11356048516,1398616.4248433125,3361.56,3371.87,185959451.0
2016-01-11,101.81286008644084,105.96587934700227,407193.2782431765,157612.14062976584,1401197.8167509707,3192.45,3303.12,174638387.0
2016-01-12,101.81979576939403,105.98140559009963,407807.81256375543,157845.8659539623,1402083.0714888466,3215.71,3214.82,128225796.0
2016-01-13,101.82620205128782,105.99697614625966,408430.2262674129,158088.1160953768,1402980.721611051,3155.88,3240.48,120666494.0
2016-01-14,101.83207893212222,106.0125910154824,409060.519354149,158338.89105400944,1403890.7671175832,3221.57,3076.64,134537671.0
2016-01-15,101.83742641189723,106.02825019776785,409698.6918239638,158598.19082986022,1404813.208008444,3118.73,3200.89,124601779.0
2016-01-18,101.8596355170651,106.07521481741287,411444.6840896404,159397.73457619632,1407526.4304445693,3130.73,3068.23,101128386.0
