MarkettypeID,TradingDate,RiskPremium1,RiskPremium2,SMB1,SMB2,HML1,HML2
P9709,2015-05-18,-5.1e-05,0.003949,0.029512,0.029718,-0.018956999999999998,-0.020702
P9709,2015-05-19,0.031949,0.031949,-0.000285,-0.001549,0.004438,0.004346
P9709,2015-05-20,0.009949,0.011949,0.017455000000000002,0.016895,-0.010831,-0.011474
P9709,2015-05-21,0.023949,0.025949,0.01875,0.017811,-0.015902,-0.016569999999999998
P9709,2015-05-22,0.023949,0.022949,-0.0047350000000000005,-0.007276,0.00891,0.010078
P9709,2015-05-25,0.029949,0.028949000000000003,0.0013,-7.099999999999999e-05,0.0010140000000000001,0.002711
P9709,2015-05-26,0.023949,0.026949,0.020863,0.020778,-0.013222999999999999,-0.014011000000000001
P9709,2015-05-27,0.004949,0.007949,0.017844,0.0189,-0.0063100000000000005,-0.004639
P9709,2015-05-28,-0.068051,-0.066051,0.008157,0.009595999999999999,-0.000263,0.0019649999999999997
P9709,2015-05-29,0.002949,0.003949,0.011364,0.011349,-0.016927,-0.016824000000000002
P9709,2015-06-01,0.052949,0.051949,0.009553,0.00877,-0.000169,0.001151
P9709,2015-06-02,0.023949,0.024949000000000002,0.032202,0.031881,-0.010048999999999999,-0.010638
P9709,2015-06-03,0.0019489999999999998,0.0019489999999999998,0.010048999999999999,0.008878,0.003732,0.001731
P9709,2015-06-04,0.007949,0.004949,-0.011362,-0.012673,0.016691,0.018647
P9709,2015-06-05,0.013949000000000001,0.013949000000000001,0.008628,0.007909000000000001,0.00128,0.002013
P9709,2015-06-08,0.015949,0.009949,-0.032468000000000004,-0.03322,0.029251999999999997,0.02967
P9709,2015-06-09,-0.005051,-0.0030510000000000003,0.0045899999999999995,0.005577,0.000968,0.002582
P9709,2015-06-10,0.003949,0.0069489999999999994,0.021093999999999998,0.020199,-0.019051,-0.020451
P9709,2015-06-11,0.005949,0.0069489999999999994,0.023168,0.021591,-0.011798000000000001,-0.011935
P9709,2015-06-12,0.010948999999999999,0.010948999999999999,0.015959,0.014344999999999998,0.001959,0.000728
P9709,2015-06-15,-0.021051,-0.023051,0.009348,0.006078,0.009741,0.009179999999999999
P9709,2015-06-16,-0.036051,-0.037051,-0.015162,-0.015253000000000001,0.008395999999999999,0.009192
P9709,2015-06-17,0.018949,0.019949,0.005291,0.00562,0.002908,0.001955
P9709,2015-06-18,-0.039051,-0.040050999999999996,0.006601,0.0038369999999999997,0.004718,0.003922
P9709,2015-06-19,-0.067051,-0.067051,-0.016275,-0.015465000000000001,0.001588,0.001126
P9709,2015-06-23,0.022949,0.021949,-0.03485,-0.032498,0.004412,0.005
P9709,2015-06-24,0.024949000000000002,0.024949000000000002,0.0065780000000000005,0.005372,0.006255,0.0069370000000000005
