date,MktRet,SMB,HML
2016-07-08,0.026326426951212244,0.0032298994419734557,-0.015838264833785785
2016-07-15,0.024690626949531246,-0.01391332362262638,0.003766262247748023
2016-07-22,-0.00986726357740151,0.004011825558137779,-0.010643724999548127
2016-07-29,-0.013758422905047953,-0.025042212952993467,0.017925137445247034
2016-08-05,0.0013699703099353717,0.003146315810248267,0.005279202124670685
2016-08-12,0.025776183141809406,-0.007006029869844176,0.009584721467985193
2016-08-19,0.02635874491209231,0.009396620448338274,-0.01431164099971495
2016-08-26,-0.011920874005959325,0.010799892935950982,-0.010017791655966354
2016-09-02,-0.0008237108432560902,0.0004794452483665229,0.0010611552904677695
2016-09-09,0.008994439974751616,0.015912490711553214,-0.01101581172361252
2016-09-14,-0.025476493990284788,0.0014451039726545642,-0.0004899993503925983
2016-09-23,0.015144784190090594,0.007948005927218293,-0.006771878256162794
