date,g_preMsgBSI,g_intMsgBSI,g_aftMsgBSI,g_preallMsgBSI,g_aftallMsgBSI,g_preArgS,g_intArgS,g_aftArgS,g_preallArgS,g_aftallArgS
2015-04-15,0.1081202218756448,-0.3139846936424217,-0.32016260167768845,-0.8235215188918688,-0.34900463002486215,0.0019702336860551815,0.0011922262812085582,0.0014345958210967725,0.0075517790264527825,0.0012566183446152176
2015-04-16,-0.32016260167768845,-1.3534768986300745,0.6380159348262713,-0.34900463002486215,-0.922100690112382,0.0014345958210967725,0.02227960139171352,0.006403261986444304,0.0012566183446152176,0.009310088227332617
2015-04-17,0.6380159348262713,-1.70300672071452,-0.9346948482295189,-0.922100690112382,-1.581598672788329,0.006403261986444304,0.03399091279018343,0.012838444999239213,0.009310088227332617,0.024855020168979794
2015-04-20,0.658057584753323,-2.2651075875823397,-1.0888028138829822,0.10772710229205491,-1.994527224844444,0.005115754057689532,0.05807816060813714,0.013480732371846155,0.0003519133341917955,0.037156662373319514
2015-04-21,-1.0888028138829822,-1.7634574734359547,0.1906142674295209,-1.994527224844444,-1.145281030996529,0.013480732371846155,0.04072255581983375,0.0006084983380384489,0.037156662373319514,0.014018866958877416
2015-04-22,0.1906142674295209,-0.5774954929869024,0.7243164376068281,-1.145281030996529,-0.09600129738060477,0.0006084983380384489,0.004195656718682595,0.0074050563411186526,0.014018866958877416,0.00013409202909407767
2015-04-23,0.7243164376068281,-2.3517914022607593,-0.7549403855842581,-0.09600129738060477,-1.8604143245537934,0.0074050563411186526,0.06596006787053131,0.007982756759091979,0.00013409202909407767,0.03388757932478829
2015-04-24,-0.7549403855842581,-1.2912903400043043,0.09413973808674711,-1.8604143245537934,-1.1087811114104744,0.007982756759091979,0.017263889859028207,0.004422410174438009,0.03388757932478829,0.011801579997882991
2015-04-27,0.21972742801731107,-1.9834985143605028,-0.03242934007101208,-0.47198925230016225,-1.3955948200113513,0.0007602089629706888,0.04853875880912551,0.00026588596491514544,0.002436891844371894,0.02056419252018844
2015-04-28,-0.03242934007101208,-1.7559799977456338,-1.0788440952954155,-1.3955948200113513,-1.6643782997594034,0.00026588596491514544,0.036205714641749424,0.015434798221728002,0.02056419252018844,0.027564697807150387
2015-04-29,-1.0788440952954155,-0.7377698562838328,0.8029749892864181,-1.6643782997594034,-0.2079789670479184,0.015434798221728002,0.0066657999200401465,0.008634521832678599,0.027564697807150387,0.0006843556250385891
2015-04-30,0.8029749892864181,-1.3936282130126647,-1.4419922508092224,-0.2079789670479184,-1.55471503922351,0.008634521832678599,0.025149363161830567,0.032572659183875634,0.0006843556250385891,0.0272041127475875
2015-05-04,0.2715023959554294,-1.2317146377281276,-0.5291260291634455,-0.09686973206585545,-1.084473868708434,0.0013625451075619916,0.021853127163985988,0.007806546767427186,0.0003169429298859219,0.015168677107443256
2015-05-05,-0.5291260291634455,-2.3888019504202536,-1.6127329813991003,-1.084473868708434,-2.295433821720034,0.007806546767427186,0.058039589454741324,0.029228318618577165,0.015168677107443256,0.04598966247282132
2015-05-06,-1.6127329813991003,-2.9420538098113425,-2.2661568648962045,-2.295433821720034,-2.918805191358039,0.029228318618577165,0.09481345736116083,0.05470065002029773,0.04598966247282132,0.0761042468643689
2015-05-07,-2.2661568648962045,-2.6473246249661946,-2.011542897049905,-2.918805191358039,-2.6360187050499055,0.05470065002029773,0.0665708493922822,0.04053657709126985,0.0761042468643689,0.056806357492445
2015-05-08,-2.011542897049905,-2.948919136827888,-0.6551440487808108,-2.6360187050499055,-2.6225799826689804,0.04053657709126985,0.08838953409780095,0.0059072341534744995,0.056806357492445,0.0636383226481273
2015-05-11,0.04612540609640431,-1.4436839559533516,0.042992781040474576,-1.2030867680329855,-1.036114686015053,0.00021029213737513546,0.0290901948292088,0.0009966041847459292,0.01388961274496748,0.013568675099488527
2015-05-12,0.042992781040474576,-1.5698336508535742,0.10685989370791073,-1.036114686015053,-1.0502961202874646,0.0009966041847459292,0.033187706683534865,0.002681913685459656,0.013568675099488527,0.011814983144922558
2015-05-13,0.10685989370791073,-1.8976661230185425,-0.44739887515746596,-1.0502961202874646,-1.5189077530595694,0.002681913685459656,0.04588931685906791,0.002851555741410719,0.011814983144922558,0.024506233565843676
2015-05-14,-0.44739887515746596,-2.0412824311203397,-0.6481993806463698,-1.5189077530595694,-1.7339195481044294,0.002851555741410719,0.054358327974278246,0.006308821223269804,0.024506233565843676,0.03324014297786003
2015-05-15,-0.6481993806463698,-2.2294113644800637,-1.4936478039314003,-1.7339195481044294,-2.2300027905004174,0.006308821223269804,0.05555556000726503,0.034746976123972276,0.03324014297786003,0.05097179716498958
2015-05-18,-0.7244971825646164,-2.6490352349641446,-1.68082316949263,-1.4203173751917306,-2.544006194842119,0.006593888666134259,0.09031196625941057,0.045398627478387965,0.02217100415536084,0.07237882582787979
2015-05-19,-1.68082316949263,-0.9284270238828293,0.6672929325623589,-2.544006194842119,-0.46759334229383326,0.045398627478387965,0.010645733210500809,0.012505941393549495,0.07237882582787979,0.0028894830091914505
2015-05-20,0.6672929325623589,-1.1863974398711503,-0.621445264976078,-0.46759334229383326,-1.0972853683384411,0.012505941393549495,0.018915019045422046,0.008228479182761587,0.0028894830091914505,0.012923503142404397
2015-05-21,-0.621445264976078,-1.4808620870934885,0.8617369400662622,-1.0972853683384411,-0.8065766976886168,0.008228479182761587,0.0266623186234402,0.011483622150915139,0.012923503142404397,0.00676827866771993
2015-05-22,0.8617369400662622,-1.331808011418761,1.5089464774842616,-0.8065766976886168,-0.6059997495918342,0.011483622150915139,0.024191451468780087,0.035813101504177845,0.00676827866771993,0.005608205465248328
2015-05-25,0.6158821711875493,-1.2766535959741077,-0.21695955870858882,0.01665130088102519,-1.0096283029905213,0.007954164754349374,0.020072991254556038,0.0007006192392901547,0.0036616145621536852,0.010830893319035823
2015-05-26,-0.21695955870858882,-1.1964819040796058,0.04245243064193513,-1.0096283029905213,-0.8085770723038579,0.0007006192392901547,0.01880614057200605,0.0016067083023604785,0.010830893319035823,0.006780915802859884
2015-05-27,0.04245243064193513,-1.4552157676542092,0.3114414750189549,-0.8085770723038579,-0.8602347319296406,0.0016067083023604785,0.027099730797244485,0.001348216206715308,0.006780915802859884,0.007921242365616477
2015-05-28,0.3114414750189549,-2.525624052937814,-2.2411423696219543,-0.8602347319296406,-2.6387966260815996,0.001348216206715308,0.06521842953439536,0.04927990653645514,0.007921242365616477,0.05766439283851693
2015-05-29,-2.2411423696219543,-2.5666468431311,-0.6686866666768353,-2.6387966260815996,-2.369771583963402,0.04927990653645514,0.0664656493966651,0.007462280319028734,0.05766439283851693,0.0525985623058084
2015-06-01,-0.13965926586161148,-0.9137027295399508,-0.12546524103803164,-1.3276692381680681,-0.6959901866189502,0.0035197851438866106,0.010699413405444353,0.003131429892893476,0.018746558461578272,0.005139063874693078
2015-06-02,-0.12546524103803164,-1.157171848027367,0.3203220435964092,-0.6959901866189502,-0.7802640412553301,0.003131429892893476,0.01701891099534998,0.0022132406352198576,0.005139063874693078,0.006979130382568327
2015-06-03,0.3203220435964092,-2.0937597563965715,-0.11039377872402728,-0.7802640412553301,-1.6256897615335344,0.0022132406352198576,0.05711815086528271,0.0007819736991424956,0.006979130382568327,0.02963111539811988
2015-06-04,-0.11039377872402728,-1.8008032444218791,0.4570958512721663,-1.6256897615335344,-1.2154854244195785,0.0007819736991424956,0.034167288467614375,0.003759749021710299,0.02963111539811988,0.013704548845916365
2015-06-05,0.4570958512721663,-2.0328721520755315,1.2224392269223863,-1.2154854244195785,-1.6855963396995788,0.003759749021710299,0.04202377162522044,0.026473179600683405,0.013704548845916365,0.027443810067973307
2015-06-08,0.5148892858053584,-1.7219171981550667,0.5291100879513327,-0.9244079131346536,-1.0003306705168808,0.0034223660495617033,0.040691097462483054,0.004519957697066074,0.009302939302752469,0.011578554447132142
2015-06-09,0.5291100879513327,-2.251647211058457,-1.3095495652431333,-1.0003306705168808,-2.1390113593620654,0.004519957697066074,0.07243196347494266,0.026290801695786906,0.011578554447132142,0.05415265706341834
2015-06-10,-1.3095495652431333,-1.5276539543273164,-0.9589299758700781,-2.1390113593620654,-1.4584714513304207,0.026290801695786906,0.02942220643912512,0.014054237176521626,0.05415265706341834,0.021939739113440253
2015-06-11,-0.9589299758700781,-2.41306108632345,0.24551252803272053,-1.4584714513304207,-1.7533011366084912,0.014054237176521626,0.0727573155158272,0.0008408033059218454,0.021939739113440253,0.03271464070375272
2015-06-12,0.24551252803272053,-1.6911732333357854,-0.5856947776697052,-1.7533011366084912,-1.5209490566279078,0.0008408033059218454,0.03561763604699327,0.007363214021758788,0.03271464070375272,0.025920433026599358
2015-06-15,-0.662181012774927,-2.5164338614860595,-1.8014515763081098,-1.0363057782661322,-2.472819049198445,0.005182751736901058,0.07564739589432307,0.04221939672425878,0.011712844758777546,0.0613616630680406
2015-06-16,-1.8014515763081098,-2.987691720639583,-1.885078436808304,-2.472819049198445,-2.881275225045215,0.04221939672425878,0.08670874825113736,0.040224362865180795,0.0613616630680406,0.07133327982857993
2015-06-17,-1.885078436808304,-2.0039778433645896,-0.5524890926669934,-2.881275225045215,-1.8094380055160046,0.040224362865180795,0.04192676614231823,0.007385432820389533,0.07133327982857993,0.03185992097490472
2015-06-18,-0.5524890926669934,-2.8427186322459073,-2.186427707111167,-1.8094380055160046,-2.7900639874830446,0.007385432820389533,0.08930338936000867,0.05065535055802665,0.03185992097490472,0.06900425366016474
2015-06-19,-2.186427707111167,-2.897751304043383,-3.229966685540368,-2.7900639874830446,-3.2375647226723663,0.05065535055802665,0.06868402003852066,0.09912138229540948,0.06900425366016474,0.07672113919165026
2015-06-23,-2.2746025756224837,-2.5770741132936785,-0.14660346175740585,-2.5284312641996496,-2.213187652800946,0.04597453377768124,0.059351570474677116,0.004702249628075836,0.05330304571527092,0.040984948881218425
2015-06-24,-0.14660346175740585,-2.1734649309985374,-0.08399355109089798,-2.213187652800946,-1.753745980224111,0.004702249628075836,0.049520155655745954,0.0005999992864151809,0.040984948881218425,0.02835786484860436
2015-06-25,-0.08399355109089798,-3.4873213498901845,-3.5491391872564604,-1.753745980224111,-3.851860460928524,0.0005999992864151809,0.125783296816101,0.13070612973333068,0.02835786484860436,0.12754815661426452
2015-06-26,-3.5491391872564604,-4.76864584312608,-3.404447697588779,-3.851860460928524,-4.7572482990750204,0.13070612973333068,0.16921896944272352,0.10646587370620476,0.12754815661426452,0.15522656396497517
2015-06-29,-1.8513929363078863,-3.7318731101152234,-2.8400551284775126,-3.2004709692980695,-3.744729251352538,0.02540268233357856,0.10332712311725743,0.06989775247024323,0.07072389654906672,0.09408925302155947
2015-06-30,-2.8400551284775126,-2.527260908026387,0.3071146993227439,-3.744729251352538,-2.063971285290686,0.06989775247024323,0.04766640059208322,0.0009312667499654792,0.09408925302155947,0.029377869022086854
2015-07-01,0.3071146993227439,-3.8448120066231564,-2.8311949018754,-2.063971285290686,-3.6007235002717644,0.0009312667499654792,0.13305895244367313,0.0625536079483956,0.029377869022086854,0.09072136388511455
2015-07-02,-2.8311949018754,-3.618286993447001,-2.7188865241069027,-3.6007235002717644,-3.5865491372268816,0.0625536079483956,0.08906320385712266,0.05746724775632129,0.09072136388511455,0.07904485461747371
2015-07-03,-2.7188865241069027,-4.069528543333464,-3.5044218265482874,-3.5865491372268816,-4.184993976506151,0.05746724775632129,0.11635258067375047,0.09945171970636538,0.07904485461747371,0.11118843261428264
2015-07-06,-0.8435914565300404,-3.0143192629351256,-0.9965365614200065,-1.998841532387753,-2.651167276516461,0.00458732937681353,0.06143522657625455,0.009309073643273326,0.02439603387869804,0.043658832430971566
2015-07-07,-0.9965365614200065,-4.062143347122746,-3.0697664291040097,-2.651167276516461,-4.022673056655276,0.009309073643273326,0.11444669069279359,0.07279531210959667,0.043658832430971566,0.10067355952902396
2015-07-08,-3.0697664291040097,-2.588264394582339,-1.3478301509220278,-4.022673056655276,-2.318941562989238,0.07279531210959667,0.048089604380406686,0.01362896999574378,0.10067355952902396,0.03362183960993375
2015-07-09,-1.3478301509220278,1.3391492183914613,1.037907626404005,-2.318941562989238,1.319535908345538,0.01362896999574378,0.012317541314651582,0.0084463282416903,0.03362183960993375,0.010532161324723704
2015-07-10,1.037907626404005,-0.953325007733316,-0.259540164124144,1.319535908345538,-0.7830901403036444,0.0084463282416903,0.007491031565521438,0.001278833951945535,0.010532161324723704,0.004357651933373859
2015-07-13,-0.33554915448028316,-1.0088893102833378,0.19580473879067606,-0.5555075334230352,-0.6119563184791397,0.0018060537648947905,0.009893856301377173,0.0037372206181720234,0.002408107165781783,0.002922205744193524
2015-07-14,0.19580473879067606,-2.104439646303137,-1.201303449255851,-0.6119563184791397,-1.959521195427035,0.0037372206181720234,0.04130078722249092,0.015511543365858606,0.002922205744193524,0.03112086723058987
2015-07-15,-1.201303449255851,-4.063330272591602,-2.1274973673608093,-1.959521195427035,-3.6801306301386396,0.015511543365858606,0.1376693734178212,0.04118573506393163,0.03112086723058987,0.0973185237117064
2015-07-16,-2.1274973673608093,-1.0950041053486799,1.2817190994523828,-3.6801306301386396,-0.2960296729325093,0.04118573506393163,0.010431800077843206,0.01781833598501515,0.0973185237117064,0.000722956712930967
2015-07-17,1.2817190994523828,-0.7205705907116777,0.9415670390243341,-0.2960296729325093,-0.19877972244168485,0.01781833598501515,0.004484353788777746,0.008847539000706589,0.000722956712930967,0.0003005807238196939
2015-07-20,0.3128385331612204,-2.0461129768400474,0.04142622333693739,-0.006200089617529905,-1.4202503323314828,0.0015176382463425598,0.03902921531594689,0.00026806741436773075,0.0002459828351219474,0.016518965688648496
2015-07-21,0.04142622333693739,-1.4187050086497777,1.815979947596107,-1.4202503323314828,-0.00041902684410353996,0.00026806741436773075,0.02119919370133854,0.03089366693886142,0.016518965688648496,0.0012758928484316438
2015-07-22,1.815979947596107,-1.7466626532773324,1.4075246255604357,-0.00041902684410353996,-0.6091720249516666,0.03089366693886142,0.025355939085103845,0.019542434051452312,0.0012758928484316438,0.00297529930505511
2015-07-23,1.4075246255604357,-0.5162602246480158,1.7441653325683044,-0.6091720249516666,0.4820303611173359,0.019542434051452312,0.003139102851705858,0.032128116235750695,0.00297529930505511,0.003657915285986624
2015-07-24,1.7441653325683044,-1.9412641762560665,-1.4621185090100526,0.4820303611173359,-1.9066042633230564,0.032128116235750695,0.032692282216801226,0.018335748557050693,0.003657915285986624,0.02635324055731851
